Biomarker_1,Biomarker_2,Biomarker_3,Biomarker_4,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_ADIPOQ,PERM_TIMP-2,ADIPOQ_KPYM,TIMP-2_MMP9,0.9528,1.0,0.5,1.0,0.62857,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_TIMP-2,KPYM_ADIPOQ,0.9528,1.0,0.07692,1.0,0.47826,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_PERM,KPYM_ADIPOQ,0.9528,1.0,0.46154,1.0,0.61111,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,ADIPOQ_MMP9,KPYM_MMP9,0.9528,1.0,0.23077,1.0,0.52381,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,ADIPOQ_TIMP-2,KPYM_HSPB1,0.9528,1.0,0.03846,1.0,0.46809,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,AGRIN_HSPB1,KPYM_PERM,0.9528,1.0,0.07692,1.0,0.47826,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_KPYM,AGRIN_ADIPOQ,0.9528,1.0,0.11538,1.0,0.48889,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_ADIPOQ,AGRIN_PERM,0.9528,1.0,0.15385,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_ADIPOQ,AGRIN_TIMP-2,0.9528,1.0,0.42308,1.0,0.59459,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_ADIPOQ,AGRIN_KPYM,0.9528,1.0,0.15385,1.0,0.5,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_ADIPOQ,KPYM_ADIPOQ,0.9528,1.0,0.26923,1.0,0.53659,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_MMP9,0.9528,1.0,0.42308,1.0,0.59459,0.0101
MMP9_TIMP-2,PERM_KPYM,ADIPOQ_MMP9,KPYM_ADIPOQ,0.9528,1.0,0.07692,1.0,0.47826,0.0101
MMP9_AGRIN,HSPB1_MMP9,TIMP-2_AGRIN,KPYM_ADIPOQ,0.9528,1.0,0.30769,1.0,0.55,0.0101
MMP9_AGRIN,HSPB1_ADIPOQ,TIMP-2_KPYM,AGRIN_TIMP-2,0.9528,1.0,0.34615,1.0,0.5641,0.0101
MMP9_AGRIN,HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.9528,1.0,0.30769,1.0,0.55,0.0101
MMP9_AGRIN,PERM_HSPB1,TIMP-2_AGRIN,KPYM_ADIPOQ,0.9528,1.0,0.30769,1.0,0.55,0.0101
MMP9_KPYM,HSPB1_KPYM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.9528,1.0,0.26923,1.0,0.53659,0.0101
MMP9_KPYM,ADIPOQ_MMP9,TIMP-2_KPYM,KPYM_ADIPOQ,0.9528,1.0,0.38462,1.0,0.57895,0.0101
HSPB1_MMP9,PERM_ADIPOQ,TIMP-2_MMP9,KPYM_AGRIN,0.9528,1.0,0.53846,1.0,0.64706,0.0101
HSPB1_MMP9,PERM_ADIPOQ,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.9528,1.0,0.38462,1.0,0.57895,0.0101
HSPB1_MMP9,PERM_ADIPOQ,AGRIN_TIMP-2,KPYM_ADIPOQ,0.9528,1.0,0.19231,1.0,0.51163,0.0101
HSPB1_MMP9,PERM_TIMP-2,TIMP-2_ADIPOQ,KPYM_PERM,0.9528,1.0,0.38462,1.0,0.57895,0.0101
HSPB1_ADIPOQ,PERM_MMP9,TIMP-2_PERM,KPYM_ADIPOQ,0.9528,1.0,0.46154,1.0,0.61111,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,ADIPOQ_MMP9,KPYM_TIMP-2,0.9528,1.0,0.30769,1.0,0.55,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,TIMP-2_MMP9,KPYM_AGRIN,0.9528,1.0,0.53846,1.0,0.64706,0.0101
HSPB1_ADIPOQ,PERM_AGRIN,ADIPOQ_MMP9,KPYM_TIMP-2,0.9528,1.0,0.30769,1.0,0.55,0.0101
HSPB1_ADIPOQ,PERM_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,0.9528,1.0,0.5,1.0,0.62857,0.0101
HSPB1_ADIPOQ,PERM_KPYM,TIMP-2_PERM,KPYM_PERM,0.9528,1.0,0.53846,1.0,0.64706,0.0101
HSPB1_ADIPOQ,ADIPOQ_MMP9,AGRIN_PERM,KPYM_TIMP-2,0.9528,1.0,0.30769,1.0,0.55,0.0101
HSPB1_TIMP-2,PERM_ADIPOQ,ADIPOQ_MMP9,KPYM_TIMP-2,0.9528,1.0,0.26923,1.0,0.53659,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_TIMP-2,0.9528,1.0,0.30769,1.0,0.55,0.0101
ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,KPYM_ADIPOQ,0.9528,1.0,0.53846,1.0,0.64706,0.0101
ADIPOQ_KPYM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,KPYM_MMP9,0.9528,1.0,0.30769,1.0,0.55,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,TIMP-2_HSPB1,KPYM_MMP9,0.95273,1.0,0.16,1.0,0.51163,0.0101
MMP9_HSPB1,HSPB1_ADIPOQ,TIMP-2_AGRIN,AGRIN_KPYM,0.95273,1.0,0.2,1.0,0.52381,0.0101
MMP9_HSPB1,HSPB1_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.95273,1.0,0.2,1.0,0.52381,0.0101
MMP9_HSPB1,PERM_MMP9,TIMP-2_PERM,KPYM_ADIPOQ,0.95273,1.0,0.48,1.0,0.62857,0.0101
MMP9_HSPB1,PERM_KPYM,TIMP-2_PERM,AGRIN_ADIPOQ,0.95273,1.0,0.48,1.0,0.62857,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_ADIPOQ,KPYM_MMP9,0.95273,1.0,0.32,1.0,0.5641,0.0101
MMP9_HSPB1,TIMP-2_AGRIN,AGRIN_KPYM,KPYM_ADIPOQ,0.95273,1.0,0.2,1.0,0.52381,0.0101
MMP9_ADIPOQ,HSPB1_MMP9,PERM_KPYM,AGRIN_TIMP-2,0.95273,1.0,0.16,1.0,0.51163,0.0101
MMP9_ADIPOQ,HSPB1_AGRIN,ADIPOQ_HSPB1,TIMP-2_KPYM,0.95273,1.0,0.24,1.0,0.53659,0.0101
MMP9_ADIPOQ,HSPB1_KPYM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.95273,1.0,0.48,1.0,0.62857,0.0101
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_ADIPOQ,AGRIN_KPYM,0.95273,1.0,0.28,1.0,0.55,0.0101
MMP9_ADIPOQ,PERM_KPYM,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.95273,1.0,0.2,1.0,0.52381,0.0101
MMP9_ADIPOQ,ADIPOQ_MMP9,TIMP-2_HSPB1,KPYM_TIMP-2,0.95273,1.0,0.36,1.0,0.57895,0.0101
MMP9_TIMP-2,HSPB1_ADIPOQ,TIMP-2_HSPB1,AGRIN_KPYM,0.95273,1.0,0.28,1.0,0.55,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,ADIPOQ_MMP9,KPYM_HSPB1,0.95273,1.0,0.2,1.0,0.52381,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,AGRIN_HSPB1,KPYM_ADIPOQ,0.95273,1.0,0.12,1.0,0.5,0.0101
MMP9_KPYM,HSPB1_MMP9,AGRIN_ADIPOQ,KPYM_TIMP-2,0.95273,1.0,0.24,1.0,0.53659,0.0101
MMP9_KPYM,ADIPOQ_HSPB1,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.95273,1.0,0.28,1.0,0.55,0.0101
HSPB1_MMP9,ADIPOQ_KPYM,AGRIN_ADIPOQ,KPYM_TIMP-2,0.95273,1.0,0.24,1.0,0.53659,0.0101
HSPB1_ADIPOQ,PERM_MMP9,ADIPOQ_KPYM,TIMP-2_MMP9,0.95273,1.0,0.52,1.0,0.64706,0.0101
HSPB1_ADIPOQ,PERM_HSPB1,ADIPOQ_MMP9,KPYM_TIMP-2,0.95273,1.0,0.32,1.0,0.5641,0.0101
HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_MMP9,AGRIN_ADIPOQ,0.95273,1.0,0.48,1.0,0.62857,0.0101
HSPB1_KPYM,PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.95273,1.0,0.4,1.0,0.59459,0.0101
HSPB1_KPYM,PERM_AGRIN,TIMP-2_MMP9,AGRIN_ADIPOQ,0.95273,1.0,0.48,1.0,0.62857,0.0101
PERM_MMP9,TIMP-2_ADIPOQ,AGRIN_HSPB1,KPYM_TIMP-2,0.95273,1.0,0.32,1.0,0.5641,0.0101
ADIPOQ_MMP9,TIMP-2_HSPB1,AGRIN_ADIPOQ,KPYM_TIMP-2,0.95273,1.0,0.36,1.0,0.57895,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_HSPB1,KPYM_ADIPOQ,0.95273,1.0,0.44,1.0,0.61111,0.0101
PERM_MMP9,TIMP-2_MMP9,KPYM_TIMP-2,,0.9527,1.0,0.34375,1.0,0.63793,0.0101
PERM_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,,0.9527,1.0,0.40625,1.0,0.66071,0.0101
MMP9_PERM,PERM_HSPB1,TIMP-2_PERM,KPYM_PERM,0.9527,1.0,0.46875,1.0,0.68519,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,PERM_KPYM,AGRIN_MMP9,0.9527,1.0,0.10714,1.0,0.59677,0.0202
MMP9_TIMP-2,HSPB1_AGRIN,PERM_KPYM,KPYM_MMP9,0.9527,1.0,0.07143,1.0,0.5873,0.0202
MMP9_TIMP-2,PERM_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.9527,1.0,0.375,1.0,0.64912,0.0101
MMP9_AGRIN,PERM_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.9527,1.0,0.4375,1.0,0.67273,0.0101
MMP9_AGRIN,PERM_AGRIN,TIMP-2_MMP9,KPYM_TIMP-2,0.9527,1.0,0.375,1.0,0.64912,0.0101
MMP9_KPYM,HSPB1_PERM,TIMP-2_MMP9,AGRIN_TIMP-2,0.9527,1.0,0.42857,1.0,0.69811,0.0101
HSPB1_PERM,TIMP-2_MMP9,AGRIN_KPYM,KPYM_TIMP-2,0.9527,1.0,0.39286,1.0,0.68519,0.0101
HSPB1_AGRIN,PERM_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,0.9527,1.0,0.39286,1.0,0.68519,0.0101
HSPB1_KPYM,PERM_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,0.9527,1.0,0.39286,1.0,0.68519,0.0101
PERM_MMP9,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_MMP9,0.9527,1.0,0.4375,1.0,0.67273,0.0101
PERM_AGRIN,TIMP-2_MMP9,AGRIN_PERM,KPYM_TIMP-2,0.9527,1.0,0.40625,1.0,0.66071,0.0101
MMP9_HSPB1,HSPB1_MMP9,AGRIN_TIMP-2,KPYM_AGRIN,0.95263,1.0,0.16667,1.0,0.60317,0.0101
MMP9_HSPB1,TIMP-2_MMP9,AGRIN_MMP9,KPYM_MMP9,0.95263,1.0,0.46667,1.0,0.7037,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_HSPB1,KPYM_TIMP-2,0.95263,1.0,0.16667,1.0,0.60317,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,AGRIN_KPYM,KPYM_TIMP-2,0.95263,1.0,0.2,1.0,0.6129,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_KPYM,KPYM_AGRIN,0.95263,1.0,0.16667,1.0,0.60317,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_PERM,,0.95259,1.0,0.48148,1.0,0.64103,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,TIMP-2_MMP9,,0.95259,1.0,0.48148,1.0,0.64103,0.0101
MMP9_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,,0.95259,1.0,0.2963,1.0,0.56818,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_PERM,HSPB1_PERM,ADIPOQ_PERM,TIMP-2_PERM,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_PERM,HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_PERM,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_PERM,HSPB1_TIMP-2,ADIPOQ_PERM,TIMP-2_PERM,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_PERM,PERM_MMP9,ADIPOQ_MMP9,TIMP-2_PERM,0.95259,1.0,0.48148,1.0,0.64103,0.0101
MMP9_PERM,PERM_AGRIN,ADIPOQ_MMP9,AGRIN_TIMP-2,0.95259,1.0,0.25926,1.0,0.55556,0.0101
MMP9_PERM,ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_MMP9,0.95259,1.0,0.48148,1.0,0.64103,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_PERM,0.95259,1.0,0.44444,1.0,0.625,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_PERM,AGRIN_MMP9,0.95259,1.0,0.18519,1.0,0.53191,0.0101
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_AGRIN,TIMP-2_MMP9,0.95259,1.0,0.48148,1.0,0.64103,0.0101
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_MMP9,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_MMP9,0.95259,1.0,0.44444,1.0,0.625,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_AGRIN,PERM_MMP9,ADIPOQ_MMP9,TIMP-2_AGRIN,0.95259,1.0,0.2963,1.0,0.56818,0.0101
MMP9_AGRIN,PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.95259,1.0,0.2963,1.0,0.56818,0.0101
MMP9_AGRIN,PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,0.95259,1.0,0.51852,1.0,0.65789,0.0101
MMP9_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.95259,1.0,0.51852,1.0,0.65789,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,TIMP-2_PERM,AGRIN_PERM,0.95259,1.0,0.48148,1.0,0.64103,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,AGRIN_TIMP-2,0.95259,1.0,0.44444,1.0,0.625,0.0101
MMP9_TIMP-2,HSPB1_KPYM,PERM_TIMP-2,TIMP-2_HSPB1,0.95247,1.0,0.06897,1.0,0.57812,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,0.95247,1.0,0.37931,1.0,0.67273,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_MMP9,KPYM_MMP9,0.95247,1.0,0.37931,1.0,0.67273,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_PERM,KPYM_HSPB1,0.95247,1.0,0.34483,1.0,0.66071,0.0101
MMP9_KPYM,PERM_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.95247,1.0,0.37931,1.0,0.67273,0.0101
MMP9_KPYM,PERM_AGRIN,TIMP-2_MMP9,KPYM_MMP9,0.95247,1.0,0.44828,1.0,0.69811,0.0101
MMP9_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_PERM,0.95247,1.0,0.37931,1.0,0.67273,0.0101
PERM_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,KPYM_TIMP-2,0.95247,1.0,0.37931,1.0,0.67273,0.0101
PERM_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,KPYM_PERM,0.95247,1.0,0.37931,1.0,0.67273,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_AGRIN,KPYM_TIMP-2,0.95246,1.0,0.32258,1.0,0.64407,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.95246,1.0,0.3871,1.0,0.66667,0.0101
MMP9_AGRIN,HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.95246,1.0,0.41935,1.0,0.67857,0.0101
MMP9_PERM,ADIPOQ_PERM,TIMP-2_PERM,KPYM_AGRIN,0.95238,1.0,0.5,1.0,0.63158,0.0101
MMP9_PERM,ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_AGRIN,0.95238,1.0,0.5,1.0,0.63158,0.0101
MMP9_AGRIN,ADIPOQ_PERM,TIMP-2_PERM,KPYM_PERM,0.95238,1.0,0.5,1.0,0.63158,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_PERM,KPYM_AGRIN,0.95238,1.0,0.5,1.0,0.63158,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,TIMP-2_MMP9,,0.95231,1.0,0.53846,1.0,0.67568,0.0101
MMP9_HSPB1,HSPB1_AGRIN,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.95231,1.0,0.26923,1.0,0.56818,0.0101
MMP9_HSPB1,ADIPOQ_HSPB1,TIMP-2_HSPB1,AGRIN_HSPB1,0.95231,1.0,0.26923,1.0,0.56818,0.0101
MMP9_HSPB1,ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.95231,1.0,0.23077,1.0,0.55556,0.0101
MMP9_HSPB1,ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_PERM,0.95231,1.0,0.23077,1.0,0.55556,0.0101
MMP9_HSPB1,ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,0.95231,1.0,0.26923,1.0,0.56818,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,PERM_AGRIN,ADIPOQ_HSPB1,0.95231,1.0,0.19231,1.0,0.54348,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_HSPB1,TIMP-2_PERM,0.95231,1.0,0.42308,1.0,0.625,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_HSPB1,0.95231,1.0,0.19231,1.0,0.54348,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,PERM_AGRIN,ADIPOQ_MMP9,0.95231,1.0,0.15385,1.0,0.53191,0.0101
MMP9_TIMP-2,PERM_HSPB1,ADIPOQ_AGRIN,TIMP-2_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.95231,1.0,0.15385,1.0,0.53191,0.0101
MMP9_AGRIN,HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_AGRIN,0.95231,1.0,0.30769,1.0,0.5814,0.0101
MMP9_AGRIN,PERM_HSPB1,ADIPOQ_PERM,TIMP-2_AGRIN,0.95231,1.0,0.30769,1.0,0.5814,0.0101
MMP9_AGRIN,PERM_HSPB1,ADIPOQ_AGRIN,TIMP-2_AGRIN,0.95231,1.0,0.5,1.0,0.65789,0.0101
HSPB1_MMP9,PERM_MMP9,ADIPOQ_PERM,TIMP-2_MMP9,0.95231,1.0,0.53846,1.0,0.67568,0.0101
HSPB1_MMP9,PERM_AGRIN,ADIPOQ_MMP9,TIMP-2_MMP9,0.95231,1.0,0.57692,1.0,0.69444,0.0101
HSPB1_PERM,PERM_MMP9,ADIPOQ_AGRIN,TIMP-2_MMP9,0.95231,1.0,0.53846,1.0,0.67568,0.0101
HSPB1_TIMP-2,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_MMP9,AGRIN_PERM,0.95231,1.0,0.53846,1.0,0.67568,0.0101
HSPB1_AGRIN,PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_MMP9,0.95231,1.0,0.53846,1.0,0.67568,0.0101
HSPB1_AGRIN,ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
PERM_AGRIN,ADIPOQ_HSPB1,TIMP-2_PERM,AGRIN_PERM,0.95231,1.0,0.5,1.0,0.65789,0.0101
MMP9_TIMP-2,HSPB1_TIMP-2,TIMP-2_HSPB1,KPYM_TIMP-2,0.9523,1.0,0.125,1.0,0.57576,0.0101
MMP9_TIMP-2,HSPB1_PERM,PERM_KPYM,TIMP-2_PERM,0.95225,1.0,0.2,1.0,0.60656,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,PERM_HSPB1,KPYM_MMP9,0.95225,1.0,0.1,1.0,0.57812,0.0101
HSPB1_MMP9,TIMP-2_HSPB1,AGRIN_TIMP-2,KPYM_PERM,0.95225,1.0,0.2,1.0,0.60656,0.0101
HSPB1_TIMP-2,PERM_HSPB1,TIMP-2_MMP9,KPYM_TIMP-2,0.95225,1.0,0.4,1.0,0.67273,0.0101
MMP9_TIMP-2,ADIPOQ_PERM,TIMP-2_KPYM,,0.95216,1.0,0.2963,1.0,0.55814,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_KPYM,,0.95216,1.0,0.25926,1.0,0.54545,0.0101
MMP9_PERM,HSPB1_AGRIN,ADIPOQ_PERM,KPYM_TIMP-2,0.95216,1.0,0.25926,1.0,0.54545,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_TIMP-2,0.95216,1.0,0.37037,1.0,0.58537,0.0101
MMP9_PERM,ADIPOQ_MMP9,AGRIN_MMP9,KPYM_TIMP-2,0.95216,1.0,0.25926,1.0,0.54545,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_PERM,KPYM_AGRIN,0.95216,1.0,0.14815,1.0,0.51064,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_TIMP-2,KPYM_AGRIN,0.95216,1.0,0.03704,1.0,0.48,0.0101
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,0.95216,1.0,0.25926,1.0,0.54545,0.0101
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_KPYM,AGRIN_KPYM,0.95216,1.0,0.07407,1.0,0.4898,0.0101
MMP9_TIMP-2,PERM_KPYM,ADIPOQ_AGRIN,AGRIN_PERM,0.95216,1.0,0.11111,1.0,0.5,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_AGRIN,KPYM_AGRIN,0.95216,1.0,0.22222,1.0,0.53333,0.0101
MMP9_AGRIN,ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_TIMP-2,0.95216,1.0,0.37037,1.0,0.58537,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_KPYM,0.95216,1.0,0.2963,1.0,0.55814,0.0101
HSPB1_PERM,ADIPOQ_PERM,TIMP-2_PERM,KPYM_PERM,0.95216,1.0,0.51852,1.0,0.64865,0.0101
HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_PERM,0.95216,1.0,0.51852,1.0,0.64865,0.0101
HSPB1_TIMP-2,ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_PERM,0.95216,1.0,0.51852,1.0,0.64865,0.0101
HSPB1_AGRIN,ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_TIMP-2,0.95216,1.0,0.51852,1.0,0.64865,0.0101
PERM_AGRIN,ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_PERM,0.95216,1.0,0.59259,1.0,0.68571,0.0101
PERM_KPYM,ADIPOQ_AGRIN,TIMP-2_PERM,AGRIN_PERM,0.95216,1.0,0.51852,1.0,0.64865,0.0101
ADIPOQ_MMP9,TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_TIMP-2,0.95216,1.0,0.37037,1.0,0.58537,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_TIMP-2,KPYM_AGRIN,0.95216,1.0,0.48148,1.0,0.63158,0.0101
MMP9_TIMP-2,HSPB1_KPYM,TIMP-2_MMP9,AGRIN_TIMP-2,0.95207,1.0,0.35714,1.0,0.67857,0.0101
MMP9_KPYM,HSPB1_MMP9,TIMP-2_KPYM,AGRIN_MMP9,0.95207,0.97368,0.28571,0.88889,0.64912,0.0101
MMP9_KPYM,HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_MMP9,0.95207,1.0,0.46429,1.0,0.71698,0.0101
MMP9_KPYM,HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_TIMP-2,0.95207,1.0,0.42857,1.0,0.7037,0.0101
MMP9_KPYM,HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_TIMP-2,0.95207,1.0,0.39286,1.0,0.69091,0.0101
MMP9_KPYM,HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_MMP9,0.95207,0.97368,0.28571,0.88889,0.64912,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_MMP9,KPYM_AGRIN,0.95207,1.0,0.46429,1.0,0.71698,0.0101
MMP9_PERM,HSPB1_MMP9,AGRIN_TIMP-2,KPYM_TIMP-2,0.95205,1.0,0.19355,1.0,0.59677,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_PERM,KPYM_PERM,0.95205,1.0,0.41935,1.0,0.67273,0.0101
MMP9_TIMP-2,PERM_KPYM,TIMP-2_PERM,KPYM_TIMP-2,0.95205,1.0,0.29032,1.0,0.62712,0.0101
MMP9_AGRIN,HSPB1_PERM,TIMP-2_MMP9,KPYM_TIMP-2,0.95205,1.0,0.45161,1.0,0.68519,0.0101
HSPB1_PERM,PERM_TIMP-2,TIMP-2_MMP9,KPYM_MMP9,0.95205,1.0,0.45161,1.0,0.68519,0.0101
HSPB1_TIMP-2,PERM_AGRIN,TIMP-2_MMP9,KPYM_MMP9,0.95205,1.0,0.45161,1.0,0.68519,0.0101
MMP9_HSPB1,HSPB1_PERM,ADIPOQ_MMP9,TIMP-2_AGRIN,0.952,1.0,0.2,1.0,0.55556,0.0101
MMP9_HSPB1,PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.952,1.0,0.24,1.0,0.56818,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_MMP9,AGRIN_HSPB1,0.952,1.0,0.16,1.0,0.54348,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_HSPB1,0.952,1.0,0.36,1.0,0.60976,0.0101
MMP9_TIMP-2,HSPB1_MMP9,ADIPOQ_AGRIN,TIMP-2_HSPB1,0.952,1.0,0.2,1.0,0.55556,0.0101
