Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_PERM,0.83473,1.0,0.09804,1.0,0.51579,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83473,1.0,0.17647,1.0,0.53846,0.0101
MMP9_ADIPOQ,HSPB1_MMP9,KPYM_TIMP-2,0.83468,1.0,0.03922,1.0,0.51,0.0303
ADIPOQ_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83468,1.0,0.07843,1.0,0.52041,0.0101
MMP9_HSPB1,TIMP-2_MMP9,KPYM_PERM,0.83463,1.0,0.07843,1.0,0.53,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_KPYM,0.83462,1.0,0.07692,1.0,0.53398,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_MMP9,0.83462,1.0,0.09615,1.0,0.51546,0.0101
MMP9_TIMP-2,ADIPOQ_KPYM,TIMP-2_HSPB1,0.83456,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_KPYM,TIMP-2_MMP9,KPYM_TIMP-2,0.83455,1.0,0.06,1.0,0.53922,0.0101
HSPB1_MMP9,ADIPOQ_MMP9,AGRIN_TIMP-2,0.83446,1.0,0.01961,1.0,0.5098,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83446,1.0,0.07843,1.0,0.52525,0.0101
ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_AGRIN,0.83446,1.0,0.05769,1.0,0.51,0.0101
MMP9_AGRIN,HSPB1_AGRIN,TIMP-2_AGRIN,0.83442,1.0,0.09091,1.0,0.5283,0.0101
MMP9_PERM,TIMP-2_MMP9,KPYM_PERM,0.83438,1.0,0.07407,1.0,0.51456,0.0101
HSPB1_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83434,1.0,0.16981,1.0,0.53191,0.0101
PERM_HSPB1,TIMP-2_KPYM,AGRIN_TIMP-2,0.83434,1.0,0.04,1.0,0.52475,0.0101
MMP9_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83432,0.98077,0.07692,0.8,0.51515,0.0101
MMP9_AGRIN,TIMP-2_KPYM,AGRIN_TIMP-2,0.83431,1.0,0.0566,1.0,0.52381,0.0101
ADIPOQ_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83429,1.0,0.07843,1.0,0.52041,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83423,1.0,0.07692,1.0,0.5102,0.0101
HSPB1_KPYM,TIMP-2_MMP9,KPYM_ADIPOQ,0.83415,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83412,0.98,0.07843,0.8,0.51042,0.0101
PERM_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83407,1.0,0.16667,1.0,0.52632,0.0101
AGRIN_TIMP-2,KPYM_ADIPOQ,,0.83406,1.0,0.01852,1.0,0.49038,0.51515
MMP9_ADIPOQ,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.83406,1.0,0.03704,1.0,0.49515,0.0101
PERM_MMP9,TIMP-2_HSPB1,AGRIN_HSPB1,0.83406,1.0,0.13725,1.0,0.55102,0.0101
HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_MMP9,0.83399,0.98077,0.12245,0.85714,0.54255,0.0101
HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.83396,1.0,0.09434,1.0,0.5102,0.0101
HSPB1_TIMP-2,TIMP-2_PERM,KPYM_PERM,0.83396,1.0,0.2,1.0,0.54639,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,KPYM_HSPB1,0.83396,1.0,0.09434,1.0,0.53398,0.0101
ADIPOQ_HSPB1,TIMP-2_MMP9,KPYM_HSPB1,0.83393,1.0,0.02041,1.0,0.51515,0.0101
TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_PERM,0.83393,1.0,0.07843,1.0,0.51042,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_PERM,0.83385,1.0,0.13462,1.0,0.52632,0.0101
PERM_ADIPOQ,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83385,1.0,0.07692,1.0,0.5102,0.0101
MMP9_KPYM,HSPB1_ADIPOQ,TIMP-2_AGRIN,0.83373,1.0,0.08,1.0,0.52577,0.0101
HSPB1_ADIPOQ,PERM_HSPB1,TIMP-2_AGRIN,0.83373,1.0,0.09804,1.0,0.52083,0.0101
PERM_HSPB1,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.83373,1.0,0.07843,1.0,0.51546,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,,0.8337,1.0,0.16667,1.0,0.52632,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.8337,1.0,0.09259,1.0,0.50505,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,KPYM_ADIPOQ,0.8337,1.0,0.09259,1.0,0.51,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,PERM_HSPB1,0.83368,1.0,0.01887,1.0,0.50943,0.06061
ADIPOQ_MMP9,TIMP-2_MMP9,KPYM_PERM,0.83359,0.97959,0.09615,0.83333,0.50526,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_HSPB1,0.83359,0.98077,0.08163,0.8,0.53125,0.0101
TIMP-2_MMP9,AGRIN_ADIPOQ,,0.83358,1.0,0.07692,1.0,0.52,0.0101
MMP9_ADIPOQ,ADIPOQ_MMP9,TIMP-2_MMP9,0.83358,0.98077,0.09615,0.83333,0.52041,0.0101
MMP9_PERM,TIMP-2_AGRIN,KPYM_AGRIN,0.83356,1.0,0.07143,1.0,0.50476,0.0101
TIMP-2_ADIPOQ,AGRIN_KPYM,KPYM_ADIPOQ,0.83353,0.98039,0.01961,0.5,0.5,0.0101
TIMP-2_AGRIN,AGRIN_ADIPOQ,KPYM_HSPB1,0.83353,1.0,0.07843,1.0,0.52041,0.0101
HSPB1_PERM,ADIPOQ_KPYM,AGRIN_TIMP-2,0.83347,1.0,0.06,1.0,0.51042,0.06061
MMP9_KPYM,TIMP-2_PERM,KPYM_PERM,0.83339,1.0,0.18868,1.0,0.55208,0.0101
HSPB1_PERM,TIMP-2_MMP9,KPYM_TIMP-2,0.83339,1.0,0.0566,1.0,0.51456,0.0101
HSPB1_AGRIN,TIMP-2_MMP9,KPYM_PERM,0.83339,1.0,0.07547,1.0,0.51961,0.0101
MMP9_HSPB1,HSPB1_AGRIN,PERM_TIMP-2,0.83333,1.0,0.0566,1.0,0.51923,0.0101
MMP9_ADIPOQ,ADIPOQ_MMP9,KPYM_TIMP-2,0.83333,1.0,0.01923,1.0,0.5,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_KPYM,0.83333,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83333,1.0,0.06,1.0,0.52041,0.0101
HSPB1_KPYM,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83333,0.98039,0.08333,0.8,0.53191,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,,0.83322,0.98214,0.07547,0.8,0.52885,0.0101
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_KPYM,0.83321,1.0,0.04,1.0,0.52475,0.0101
MMP9_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83321,0.98077,0.07692,0.8,0.51515,0.0101
HSPB1_ADIPOQ,ADIPOQ_PERM,TIMP-2_PERM,0.83321,1.0,0.20755,1.0,0.54348,0.0101
HSPB1_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83321,1.0,0.16981,1.0,0.53191,0.0101
MMP9_KPYM,PERM_MMP9,TIMP-2_AGRIN,0.83315,1.0,0.07843,1.0,0.53,0.0101
HSPB1_MMP9,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.83314,1.0,0.03922,1.0,0.51,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83313,1.0,0.06122,1.0,0.52577,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,AGRIN_PERM,0.83308,0.98,0.09615,0.83333,0.51042,0.0101
PERM_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83296,1.0,0.16667,1.0,0.52632,0.0101
PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83294,1.0,0.17647,1.0,0.54348,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,TIMP-2_MMP9,0.83284,0.98077,0.07692,0.8,0.51515,0.0101
HSPB1_MMP9,ADIPOQ_TIMP-2,KPYM_TIMP-2,0.83276,1.0,0.01961,1.0,0.50495,0.0303
ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_TIMP-2,0.83276,1.0,0.09804,1.0,0.52577,0.0101
TIMP-2_KPYM,AGRIN_ADIPOQ,KPYM_TIMP-2,0.83276,1.0,0.07843,1.0,0.52041,0.0101
MMP9_TIMP-2,PERM_KPYM,ADIPOQ_PERM,0.83273,1.0,0.01961,1.0,0.49495,0.0303
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_KPYM,0.83273,0.98182,0.08,0.8,0.54,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_AGRIN,0.83273,1.0,0.07843,1.0,0.51042,0.0101
PERM_AGRIN,ADIPOQ_TIMP-2,TIMP-2_MMP9,0.83269,0.98,0.07692,0.8,0.50515,0.0101
MMP9_KPYM,TIMP-2_KPYM,AGRIN_PERM,0.83268,1.0,0.09434,1.0,0.52475,0.0101
HSPB1_PERM,TIMP-2_MMP9,KPYM_PERM,0.83268,0.98113,0.09434,0.83333,0.52,0.0101
MMP9_AGRIN,TIMP-2_MMP9,KPYM_PERM,0.83263,1.0,0.07407,1.0,0.51456,0.0101
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_AGRIN,0.83261,0.98039,0.07407,0.8,0.5,0.0101
TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_ADIPOQ,0.83261,1.0,0.09259,1.0,0.51,0.0101
HSPB1_MMP9,TIMP-2_MMP9,KPYM_AGRIN,0.83259,0.98182,0.11321,0.85714,0.53465,0.0101
HSPB1_AGRIN,TIMP-2_HSPB1,KPYM_TIMP-2,0.83259,1.0,0.03774,1.0,0.51887,0.0101
ADIPOQ_HSPB1,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83258,0.98077,0.09804,0.83333,0.52577,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83252,1.0,0.08333,1.0,0.53684,0.0101
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_KPYM,0.83236,0.98182,0.1,0.83333,0.54545,0.0101
HSPB1_KPYM,AGRIN_TIMP-2,KPYM_MMP9,0.83236,1.0,0.02,1.0,0.52885,0.0303
MMP9_ADIPOQ,TIMP-2_AGRIN,,0.83226,1.0,0.09259,1.0,0.51485,0.0101
TIMP-2_AGRIN,AGRIN_ADIPOQ,KPYM_AGRIN,0.83224,1.0,0.07407,1.0,0.50495,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,KPYM_AGRIN,0.8322,0.98039,0.07692,0.8,0.5102,0.0101
MMP9_HSPB1,ADIPOQ_TIMP-2,TIMP-2_PERM,0.83216,1.0,0.17647,1.0,0.54348,0.0101
MMP9_ADIPOQ,PERM_HSPB1,TIMP-2_AGRIN,0.83216,1.0,0.05882,1.0,0.5102,0.0101
HSPB1_ADIPOQ,PERM_TIMP-2,TIMP-2_MMP9,0.83216,1.0,0.07843,1.0,0.51546,0.0101
PERM_HSPB1,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.83216,1.0,0.09804,1.0,0.52083,0.0101
HSPB1_PERM,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.83211,1.0,0.0566,1.0,0.49495,0.0101
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83211,1.0,0.0625,1.0,0.53125,0.0101
HSPB1_MMP9,PERM_KPYM,TIMP-2_AGRIN,0.83208,1.0,0.08,1.0,0.53535,0.0101
PERM_AGRIN,ADIPOQ_MMP9,KPYM_TIMP-2,0.83203,1.0,0.03846,1.0,0.49495,0.0202
MMP9_ADIPOQ,TIMP-2_AGRIN,AGRIN_KPYM,0.83199,1.0,0.07843,1.0,0.52041,0.0101
PERM_AGRIN,TIMP-2_KPYM,AGRIN_TIMP-2,0.83197,1.0,0.0566,1.0,0.51456,0.0101
MMP9_PERM,TIMP-2_HSPB1,AGRIN_HSPB1,0.83194,1.0,0.13208,1.0,0.54,0.0101
MMP9_KPYM,TIMP-2_MMP9,KPYM_ADIPOQ,0.83193,1.0,0.06122,1.0,0.52577,0.0101
PERM_ADIPOQ,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83193,1.0,0.07843,1.0,0.51042,0.0101
ADIPOQ_TIMP-2,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.83191,0.98077,0.09259,0.83333,0.51,0.0101
MMP9_TIMP-2,HSPB1_MMP9,TIMP-2_MMP9,0.83187,0.98214,0.07547,0.8,0.52885,0.0101
HSPB1_MMP9,PERM_ADIPOQ,TIMP-2_ADIPOQ,0.83176,1.0,0.07843,1.0,0.51546,0.0101
PERM_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.83174,1.0,0.02041,1.0,0.50515,0.0202
PERM_MMP9,TIMP-2_MMP9,KPYM_ADIPOQ,0.83163,1.0,0.05769,1.0,0.5,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,KPYM_TIMP-2,0.8316,1.0,0.05882,1.0,0.51515,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,KPYM_AGRIN,0.8316,1.0,0.05882,1.0,0.51515,0.0101
MMP9_KPYM,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.8316,1.0,0.07843,1.0,0.52041,0.0101
PERM_MMP9,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.83154,1.0,0.07692,1.0,0.5102,0.0101
MMP9_KPYM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.83153,1.0,0.02041,1.0,0.51515,0.0101
PERM_ADIPOQ,TIMP-2_AGRIN,KPYM_HSPB1,0.83153,1.0,0.09804,1.0,0.51579,0.0101
PERM_AGRIN,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83153,1.0,0.07843,1.0,0.51042,0.0101
ADIPOQ_KPYM,TIMP-2_MMP9,KPYM_ADIPOQ,0.83153,1.0,0.06122,1.0,0.52577,0.0101
MMP9_TIMP-2,PERM_AGRIN,TIMP-2_ADIPOQ,0.83148,1.0,0.03704,1.0,0.4902,0.0101
MMP9_AGRIN,HSPB1_KPYM,TIMP-2_AGRIN,0.83147,1.0,0.07692,1.0,0.53398,0.0101
HSPB1_TIMP-2,ADIPOQ_HSPB1,AGRIN_TIMP-2,0.83145,1.0,0.01961,1.0,0.5098,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_TIMP-2,0.83144,1.0,0.16667,1.0,0.52128,0.0101
MMP9_ADIPOQ,HSPB1_AGRIN,TIMP-2_KPYM,0.83137,1.0,0.06,1.0,0.52041,0.0101
PERM_HSPB1,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.83137,1.0,0.03922,1.0,0.50505,0.0101
HSPB1_KPYM,PERM_HSPB1,AGRIN_TIMP-2,0.83132,1.0,0.02,1.0,0.51961,0.05051
MMP9_TIMP-2,HSPB1_AGRIN,KPYM_ADIPOQ,0.8313,1.0,0.01887,1.0,0.49515,0.10101
MMP9_KPYM,TIMP-2_KPYM,KPYM_HSPB1,0.83127,1.0,0.06,1.0,0.53922,0.0101
HSPB1_TIMP-2,PERM_TIMP-2,TIMP-2_MMP9,0.83124,0.98148,0.07547,0.8,0.51961,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,TIMP-2_AGRIN,0.83122,1.0,0.07843,1.0,0.52041,0.0101
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_TIMP-2,0.83112,1.0,0.05769,1.0,0.52885,0.0101
ADIPOQ_MMP9,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83107,1.0,0.05769,1.0,0.51,0.0101
HSPB1_ADIPOQ,ADIPOQ_PERM,AGRIN_TIMP-2,0.83094,1.0,0.01887,1.0,0.4902,0.0303
HSPB1_AGRIN,PERM_TIMP-2,TIMP-2_ADIPOQ,0.83094,1.0,0.0566,1.0,0.5,0.0101
HSPB1_MMP9,PERM_TIMP-2,AGRIN_TIMP-2,0.83089,1.0,0.01887,1.0,0.50943,0.0202
HSPB1_TIMP-2,PERM_MMP9,TIMP-2_MMP9,0.83089,0.98148,0.07547,0.8,0.51961,0.0101
MMP9_KPYM,TIMP-2_AGRIN,KPYM_AGRIN,0.83087,1.0,0.07547,1.0,0.52885,0.0101
HSPB1_AGRIN,TIMP-2_PERM,KPYM_TIMP-2,0.83087,1.0,0.10909,1.0,0.51961,0.0101
TIMP-2_PERM,AGRIN_TIMP-2,KPYM_AGRIN,0.83086,1.0,0.16071,1.0,0.53,0.0101
MMP9_ADIPOQ,ADIPOQ_KPYM,TIMP-2_ADIPOQ,0.83083,1.0,0.01961,1.0,0.50495,0.0101
HSPB1_MMP9,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83083,1.0,0.05882,1.0,0.51515,0.0101
ADIPOQ_TIMP-2,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83079,1.0,0.09259,1.0,0.51,0.0101
TIMP-2_AGRIN,AGRIN_ADIPOQ,KPYM_ADIPOQ,0.83079,1.0,0.07407,1.0,0.50495,0.0101
PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_MMP9,0.83077,1.0,0.07692,1.0,0.5102,0.0101
PERM_AGRIN,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83077,1.0,0.07692,1.0,0.5102,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,AGRIN_MMP9,0.83073,1.0,0.06122,1.0,0.52577,0.0101
PERM_HSPB1,TIMP-2_AGRIN,KPYM_ADIPOQ,0.83073,1.0,0.07843,1.0,0.51042,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_HSPB1,0.83073,1.0,0.15686,1.0,0.53261,0.0101
MMP9_AGRIN,ADIPOQ_MMP9,KPYM_TIMP-2,0.83069,1.0,0.01923,1.0,0.5,0.0101
ADIPOQ_TIMP-2,TIMP-2_MMP9,,0.83062,0.98077,0.07692,0.8,0.51515,0.0101
HSPB1_TIMP-2,ADIPOQ_PERM,TIMP-2_AGRIN,0.83057,1.0,0.09434,1.0,0.5102,0.0101
HSPB1_ADIPOQ,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83055,1.0,0.09434,1.0,0.52,0.0101
HSPB1_AGRIN,PERM_HSPB1,TIMP-2_AGRIN,0.83054,1.0,0.09434,1.0,0.52941,0.0101
HSPB1_AGRIN,PERM_HSPB1,AGRIN_TIMP-2,0.83054,1.0,0.01887,1.0,0.50943,0.0303
HSPB1_MMP9,TIMP-2_MMP9,AGRIN_HSPB1,0.83053,0.98214,0.09804,0.83333,0.54455,0.0101
MMP9_ADIPOQ,TIMP-2_KPYM,AGRIN_HSPB1,0.83047,1.0,0.04167,1.0,0.52577,0.0101
MMP9_PERM,TIMP-2_MMP9,AGRIN_ADIPOQ,0.83038,1.0,0.07692,1.0,0.5102,0.0101
PERM_ADIPOQ,ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.83038,1.0,0.07692,1.0,0.5102,0.0101
MMP9_TIMP-2,PERM_ADIPOQ,TIMP-2_ADIPOQ,0.83037,1.0,0.07407,1.0,0.5,0.0101
MMP9_PERM,PERM_AGRIN,TIMP-2_AGRIN,0.83036,1.0,0.08929,1.0,0.51429,0.0101
MMP9_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,0.83036,1.0,0.08929,1.0,0.51429,0.0101
PERM_KPYM,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.83033,1.0,0.11765,1.0,0.52128,0.0101
ADIPOQ_PERM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83033,1.0,0.07843,1.0,0.51042,0.0101
PERM_TIMP-2,TIMP-2_ADIPOQ,KPYM_ADIPOQ,0.83031,1.0,0.11111,1.0,0.50515,0.0101
HSPB1_TIMP-2,TIMP-2_KPYM,AGRIN_ADIPOQ,0.8302,1.0,0.06,1.0,0.52041,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,TIMP-2_ADIPOQ,0.83019,1.0,0.01887,1.0,0.5,0.0202
HSPB1_ADIPOQ,PERM_ADIPOQ,TIMP-2_AGRIN,0.83019,1.0,0.09434,1.0,0.5102,0.0101
HSPB1_KPYM,TIMP-2_PERM,KPYM_PERM,0.83019,1.0,0.21154,1.0,0.56383,0.0101
ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83013,1.0,0.09259,1.0,0.51485,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_TIMP-2,0.83013,1.0,0.09259,1.0,0.51485,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_ADIPOQ,0.83007,1.0,0.0625,1.0,0.53125,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,TIMP-2_PERM,0.83,1.0,0.09259,1.0,0.50505,0.0101
MMP9_ADIPOQ,PERM_KPYM,TIMP-2_AGRIN,0.82993,1.0,0.07843,1.0,0.51042,0.0101
ADIPOQ_MMP9,TIMP-2_HSPB1,KPYM_HSPB1,0.82993,1.0,0.06122,1.0,0.52577,0.0101
HSPB1_MMP9,TIMP-2_MMP9,,0.82985,0.98214,0.09434,0.83333,0.53398,0.0101
MMP9_HSPB1,HSPB1_AGRIN,KPYM_TIMP-2,0.82985,1.0,0.01887,1.0,0.51402,0.0303
MMP9_TIMP-2,TIMP-2_HSPB1,KPYM_HSPB1,0.82985,1.0,0.0566,1.0,0.52381,0.0101
MMP9_KPYM,TIMP-2_KPYM,KPYM_AGRIN,0.82985,1.0,0.09434,1.0,0.53398,0.0101
TIMP-2_AGRIN,AGRIN_KPYM,KPYM_AGRIN,0.82985,1.0,0.07547,1.0,0.52885,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.82983,1.0,0.09434,1.0,0.52,0.0101
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_HSPB1,0.82982,1.0,0.1,1.0,0.55,0.0101
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_ADIPOQ,0.8298,1.0,0.03922,1.0,0.50505,0.0101
HSPB1_ADIPOQ,PERM_MMP9,TIMP-2_AGRIN,0.8298,1.0,0.09804,1.0,0.52083,0.0101
ADIPOQ_AGRIN,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.82977,0.98077,0.09259,0.83333,0.51,0.0101
MMP9_PERM,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.82963,1.0,0.07407,1.0,0.5,0.0101
ADIPOQ_PERM,TIMP-2_PERM,KPYM_PERM,0.82955,1.0,0.22222,1.0,0.53846,0.0101
ADIPOQ_AGRIN,TIMP-2_PERM,KPYM_PERM,0.82955,1.0,0.18519,1.0,0.52688,0.0101
PERM_KPYM,ADIPOQ_TIMP-2,TIMP-2_KPYM,0.82953,1.0,0.11765,1.0,0.52128,0.0101
HSPB1_MMP9,TIMP-2_PERM,KPYM_TIMP-2,0.82948,1.0,0.11321,1.0,0.53,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_PERM,0.82943,1.0,0.16981,1.0,0.53191,0.0101
PERM_TIMP-2,ADIPOQ_HSPB1,TIMP-2_MMP9,0.82939,1.0,0.10204,1.0,0.53191,0.0101
HSPB1_ADIPOQ,TIMP-2_AGRIN,KPYM_HSPB1,0.8293,1.0,0.09804,1.0,0.52577,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_HSPB1,0.82918,1.0,0.09434,1.0,0.53846,0.0101
PERM_ADIPOQ,AGRIN_TIMP-2,KPYM_ADIPOQ,0.82918,1.0,0.03704,1.0,0.48515,0.51515
HSPB1_AGRIN,AGRIN_TIMP-2,KPYM_HSPB1,0.82916,1.0,0.01887,1.0,0.51402,0.07071
HSPB1_AGRIN,PERM_MMP9,TIMP-2_AGRIN,0.82914,1.0,0.11321,1.0,0.53465,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,AGRIN_HSPB1,0.82913,0.98214,0.07843,0.8,0.53922,0.0101
MMP9_TIMP-2,TIMP-2_KPYM,AGRIN_PERM,0.82912,1.0,0.0566,1.0,0.51456,0.0101
MMP9_HSPB1,TIMP-2_KPYM,AGRIN_TIMP-2,0.82909,1.0,0.04,1.0,0.53398,0.0101
MMP9_TIMP-2,HSPB1_PERM,TIMP-2_ADIPOQ,0.82906,1.0,0.01887,1.0,0.4902,0.0101
HSPB1_PERM,ADIPOQ_MMP9,AGRIN_TIMP-2,0.82902,1.0,0.01961,1.0,0.5,0.0202
HSPB1_KPYM,TIMP-2_KPYM,AGRIN_ADIPOQ,0.82902,1.0,0.06,1.0,0.52041,0.0101
PERM_AGRIN,ADIPOQ_HSPB1,TIMP-2_AGRIN,0.82902,1.0,0.09804,1.0,0.52083,0.0101
HSPB1_TIMP-2,PERM_HSPB1,TIMP-2_MMP9,0.82898,0.98148,0.07843,0.8,0.53,0.0101
ADIPOQ_TIMP-2,TIMP-2_AGRIN,AGRIN_PERM,0.82889,1.0,0.09259,1.0,0.50505,0.0101
HSPB1_TIMP-2,TIMP-2_MMP9,KPYM_HSPB1,0.82888,0.98182,0.07843,0.8,0.53465,0.0101
PERM_MMP9,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.82885,1.0,0.05769,1.0,0.50505,0.0101
MMP9_ADIPOQ,HSPB1_ADIPOQ,TIMP-2_MMP9,0.82881,0.98077,0.07843,0.8,0.52041,0.0101
HSPB1_MMP9,PERM_AGRIN,TIMP-2_MMP9,0.82879,0.98148,0.09434,0.83333,0.52475,0.0101
HSPB1_TIMP-2,PERM_MMP9,TIMP-2_PERM,0.82879,1.0,0.13208,1.0,0.54,0.0101
HSPB1_TIMP-2,TIMP-2_AGRIN,KPYM_AGRIN,0.82876,1.0,0.09091,1.0,0.52381,0.0101
MMP9_TIMP-2,PERM_AGRIN,ADIPOQ_KPYM,0.82873,1.0,0.01961,1.0,0.49495,0.0303
MMP9_KPYM,TIMP-2_KPYM,AGRIN_HSPB1,0.82873,1.0,0.08,1.0,0.54455,0.0101
PERM_TIMP-2,ADIPOQ_AGRIN,TIMP-2_KPYM,0.82873,1.0,0.05882,1.0,0.50515,0.0101
HSPB1_PERM,PERM_ADIPOQ,AGRIN_TIMP-2,0.82868,1.0,0.03774,1.0,0.49505,0.06061
MMP9_PERM,TIMP-2_PERM,AGRIN_ADIPOQ,0.82852,1.0,0.18519,1.0,0.53191,0.0101
MMP9_ADIPOQ,ADIPOQ_TIMP-2,TIMP-2_PERM,0.82852,1.0,0.14815,1.0,0.52083,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,TIMP-2_AGRIN,0.8285,1.0,0.09434,1.0,0.53846,0.0101
PERM_MMP9,ADIPOQ_MMP9,KPYM_TIMP-2,0.82849,1.0,0.01923,1.0,0.49,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,AGRIN_TIMP-2,0.82843,1.0,0.09804,1.0,0.53061,0.0101
