Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_AGRIN,AGRIN_TIMP-2,KPYM_ADIPOQ,0.77196,1.0,0.04082,1.0,0.49462,0.0101
HSPB1_ADIPOQ,PERM_ADIPOQ,TIMP-2_AGRIN,0.77188,1.0,0.04082,1.0,0.48913,0.0101
MMP9_HSPB1,PERM_ADIPOQ,TIMP-2_AGRIN,0.7718,1.0,0.04082,1.0,0.48352,0.0101
MMP9_HSPB1,ADIPOQ_MMP9,TIMP-2_MMP9,0.7718,1.0,0.04082,1.0,0.48352,0.0101
HSPB1_AGRIN,ADIPOQ_MMP9,TIMP-2_PERM,0.7718,1.0,0.10204,1.0,0.5,0.0101
PERM_TIMP-2,ADIPOQ_PERM,TIMP-2_ADIPOQ,0.77176,1.0,0.04082,1.0,0.51042,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,KPYM_HSPB1,0.77171,1.0,0.02041,1.0,0.47253,0.09091
MMP9_KPYM,PERM_TIMP-2,TIMP-2_HSPB1,0.77171,1.0,0.02041,1.0,0.47253,0.0101
HSPB1_KPYM,TIMP-2_PERM,KPYM_AGRIN,0.77171,1.0,0.10204,1.0,0.49425,0.0101
HSPB1_KPYM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.77171,1.0,0.04082,1.0,0.47778,0.0404
PERM_HSPB1,TIMP-2_HSPB1,KPYM_MMP9,0.77171,1.0,0.04082,1.0,0.47778,0.0101
ADIPOQ_KPYM,AGRIN_TIMP-2,KPYM_HSPB1,0.77171,1.0,0.04082,1.0,0.47778,0.05051
TIMP-2_ADIPOQ,AGRIN_HSPB1,KPYM_TIMP-2,0.77171,1.0,0.04082,1.0,0.47778,0.0101
PERM_MMP9,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.77168,1.0,0.02041,1.0,0.5,0.0202
PERM_KPYM,TIMP-2_PERM,,0.77152,1.0,0.06122,1.0,0.5,0.0101
TIMP-2_ADIPOQ,KPYM_TIMP-2,,0.77152,1.0,0.04082,1.0,0.49462,0.0101
PERM_AGRIN,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77152,1.0,0.04082,1.0,0.49462,0.0101
PERM_AGRIN,AGRIN_MMP9,KPYM_ADIPOQ,0.77152,1.0,0.02041,1.0,0.48936,0.05051
ADIPOQ_PERM,TIMP-2_PERM,KPYM_AGRIN,0.77152,1.0,0.10204,1.0,0.51111,0.0101
HSPB1_PERM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.77143,1.0,0.04082,1.0,0.48913,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,,0.77135,1.0,0.10204,1.0,0.52688,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,PERM_AGRIN,0.77134,1.0,0.02041,1.0,0.47826,0.09091
PERM_TIMP-2,TIMP-2_HSPB1,AGRIN_MMP9,0.77134,1.0,0.04082,1.0,0.48352,0.0101
MMP9_PERM,ADIPOQ_MMP9,TIMP-2_AGRIN,0.77126,1.0,0.04082,1.0,0.50526,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,AGRIN_PERM,0.77126,1.0,0.02041,1.0,0.5,0.08081
ADIPOQ_TIMP-2,TIMP-2_PERM,AGRIN_MMP9,0.77126,1.0,0.10204,1.0,0.52174,0.0101
MMP9_ADIPOQ,TIMP-2_PERM,KPYM_HSPB1,0.77124,1.0,0.06122,1.0,0.48315,0.0101
MMP9_TIMP-2,AGRIN_KPYM,KPYM_HSPB1,0.77124,1.0,0.02041,1.0,0.47253,0.0101
MMP9_AGRIN,TIMP-2_PERM,KPYM_HSPB1,0.77124,1.0,0.06122,1.0,0.48315,0.0101
HSPB1_PERM,PERM_MMP9,TIMP-2_KPYM,0.77124,1.0,0.08163,1.0,0.48864,0.0101
HSPB1_AGRIN,AGRIN_MMP9,KPYM_ADIPOQ,0.77124,1.0,0.02041,1.0,0.47253,0.08081
HSPB1_KPYM,PERM_MMP9,AGRIN_TIMP-2,0.77124,1.0,0.02041,1.0,0.47253,0.13131
HSPB1_KPYM,PERM_ADIPOQ,TIMP-2_AGRIN,0.77124,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_KPYM,TIMP-2_HSPB1,KPYM_HSPB1,0.77124,1.0,0.04082,1.0,0.47778,0.0101
PERM_TIMP-2,TIMP-2_HSPB1,KPYM_ADIPOQ,0.77124,1.0,0.04082,1.0,0.47778,0.0101
MMP9_AGRIN,ADIPOQ_KPYM,TIMP-2_MMP9,0.77107,1.0,0.02041,1.0,0.48936,0.0202
MMP9_AGRIN,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77107,1.0,0.04082,1.0,0.49462,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,KPYM_TIMP-2,0.77107,1.0,0.02041,1.0,0.48936,0.0404
ADIPOQ_MMP9,TIMP-2_KPYM,KPYM_PERM,0.77107,1.0,0.02041,1.0,0.48936,0.0101
ADIPOQ_KPYM,AGRIN_KPYM,KPYM_TIMP-2,0.77107,1.0,0.02041,1.0,0.48936,0.0202
MMP9_HSPB1,PERM_TIMP-2,AGRIN_HSPB1,0.77087,1.0,0.02041,1.0,0.47826,0.09091
MMP9_TIMP-2,PERM_MMP9,TIMP-2_HSPB1,0.77087,1.0,0.04082,1.0,0.48352,0.0101
MMP9_TIMP-2,PERM_HSPB1,TIMP-2_ADIPOQ,0.77087,1.0,0.04082,1.0,0.48352,0.0101
MMP9_ADIPOQ,PERM_AGRIN,TIMP-2_MMP9,0.77083,1.0,0.04082,1.0,0.50526,0.0202
HSPB1_TIMP-2,ADIPOQ_MMP9,KPYM_ADIPOQ,0.77076,1.0,0.02041,1.0,0.47253,0.05051
HSPB1_KPYM,PERM_MMP9,TIMP-2_MMP9,0.77076,1.0,0.06122,1.0,0.48315,0.0101
HSPB1_KPYM,PERM_HSPB1,AGRIN_TIMP-2,0.77076,1.0,0.02041,1.0,0.47253,0.13131
PERM_KPYM,TIMP-2_HSPB1,KPYM_HSPB1,0.77076,1.0,0.06122,1.0,0.48315,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,AGRIN_MMP9,0.77076,1.0,0.04082,1.0,0.47778,0.0101
ADIPOQ_KPYM,AGRIN_TIMP-2,,0.77063,1.0,0.04082,1.0,0.49462,0.06061
TIMP-2_AGRIN,KPYM_ADIPOQ,,0.77063,1.0,0.04082,1.0,0.49462,0.0101
MMP9_TIMP-2,PERM_AGRIN,KPYM_TIMP-2,0.77063,1.0,0.02041,1.0,0.48936,0.10101
MMP9_TIMP-2,ADIPOQ_TIMP-2,AGRIN_KPYM,0.77063,1.0,0.02041,1.0,0.48936,0.0101
MMP9_KPYM,PERM_ADIPOQ,TIMP-2_AGRIN,0.77063,1.0,0.04082,1.0,0.49462,0.0101
PERM_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.77063,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_MMP9,AGRIN_ADIPOQ,KPYM_ADIPOQ,0.77063,1.0,0.02041,1.0,0.48936,0.06061
ADIPOQ_KPYM,TIMP-2_ADIPOQ,KPYM_AGRIN,0.77063,1.0,0.02041,1.0,0.48936,0.0101
HSPB1_AGRIN,PERM_ADIPOQ,TIMP-2_PERM,0.77052,1.0,0.10204,1.0,0.50562,0.0101
HSPB1_AGRIN,TIMP-2_AGRIN,AGRIN_PERM,0.77052,1.0,0.06122,1.0,0.49451,0.0101
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_ADIPOQ,0.77051,1.0,0.06122,1.0,0.51579,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,,0.77041,1.0,0.02041,1.0,0.5,0.12121
MMP9_PERM,TIMP-2_AGRIN,AGRIN_MMP9,0.77041,1.0,0.04082,1.0,0.50526,0.0101
MMP9_ADIPOQ,PERM_ADIPOQ,TIMP-2_MMP9,0.77041,1.0,0.04082,1.0,0.50526,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,ADIPOQ_MMP9,0.77041,1.0,0.02041,1.0,0.47826,0.12121
HSPB1_MMP9,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.77041,1.0,0.02041,1.0,0.47826,0.0202
PERM_TIMP-2,TIMP-2_PERM,AGRIN_MMP9,0.77041,1.0,0.08163,1.0,0.51613,0.0101
MMP9_HSPB1,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77029,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_MMP9,TIMP-2_PERM,KPYM_HSPB1,0.77029,1.0,0.10204,1.0,0.49425,0.0101
HSPB1_KPYM,PERM_KPYM,AGRIN_TIMP-2,0.77029,1.0,0.02041,1.0,0.47253,0.14141
ADIPOQ_HSPB1,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.77029,1.0,0.04082,1.0,0.47778,0.0101
TIMP-2_ADIPOQ,AGRIN_ADIPOQ,KPYM_HSPB1,0.77029,1.0,0.06122,1.0,0.48315,0.0101
MMP9_ADIPOQ,PERM_MMP9,KPYM_TIMP-2,0.77019,1.0,0.02041,1.0,0.48936,0.09091
MMP9_TIMP-2,PERM_AGRIN,KPYM_PERM,0.77019,1.0,0.02041,1.0,0.48936,0.08081
MMP9_TIMP-2,ADIPOQ_AGRIN,KPYM_PERM,0.77019,1.0,0.02041,1.0,0.48936,0.09091
PERM_AGRIN,ADIPOQ_MMP9,KPYM_ADIPOQ,0.77019,1.0,0.04082,1.0,0.49462,0.07071
ADIPOQ_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.77019,1.0,0.02041,1.0,0.48936,0.05051
ADIPOQ_MMP9,AGRIN_PERM,KPYM_ADIPOQ,0.77019,1.0,0.02041,1.0,0.48936,0.06061
ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_KPYM,0.77019,1.0,0.10204,1.0,0.51111,0.0101
PERM_TIMP-2,ADIPOQ_AGRIN,AGRIN_ADIPOQ,0.7701,1.0,0.02041,1.0,0.50515,0.05051
MMP9_TIMP-2,TIMP-2_HSPB1,AGRIN_MMP9,0.76994,1.0,0.04082,1.0,0.48352,0.0101
HSPB1_MMP9,PERM_MMP9,AGRIN_TIMP-2,0.76994,1.0,0.02041,1.0,0.47826,0.13131
HSPB1_MMP9,PERM_TIMP-2,ADIPOQ_AGRIN,0.76994,1.0,0.02041,1.0,0.47826,0.09091
HSPB1_TIMP-2,PERM_TIMP-2,ADIPOQ_MMP9,0.76994,1.0,0.02041,1.0,0.47826,0.05051
HSPB1_ADIPOQ,TIMP-2_HSPB1,KPYM_ADIPOQ,0.76981,1.0,0.02041,1.0,0.47253,0.0101
PERM_HSPB1,TIMP-2_AGRIN,KPYM_HSPB1,0.76981,1.0,0.04082,1.0,0.47778,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,KPYM_HSPB1,0.76981,1.0,0.02041,1.0,0.47253,0.08081
TIMP-2_PERM,KPYM_MMP9,,0.76974,1.0,0.10204,1.0,0.51111,0.0101
MMP9_AGRIN,ADIPOQ_MMP9,KPYM_ADIPOQ,0.76974,1.0,0.04082,1.0,0.49462,0.07071
MMP9_KPYM,PERM_ADIPOQ,TIMP-2_PERM,0.76974,1.0,0.06122,1.0,0.5,0.0101
MMP9_KPYM,TIMP-2_AGRIN,KPYM_ADIPOQ,0.76974,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,,0.76968,1.0,0.02041,1.0,0.50515,0.14141
PERM_ADIPOQ,TIMP-2_MMP9,,0.76956,1.0,0.04082,1.0,0.50526,0.0101
MMP9_PERM,ADIPOQ_PERM,AGRIN_TIMP-2,0.76956,1.0,0.04082,1.0,0.50526,0.05051
MMP9_PERM,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.76956,1.0,0.04082,1.0,0.50526,0.0101
PERM_ADIPOQ,ADIPOQ_MMP9,TIMP-2_ADIPOQ,0.76956,1.0,0.04082,1.0,0.50526,0.0101
TIMP-2_AGRIN,KPYM_HSPB1,,0.76934,1.0,0.04082,1.0,0.47778,0.0101
MMP9_HSPB1,HSPB1_KPYM,AGRIN_TIMP-2,0.76934,1.0,0.02041,1.0,0.47253,0.13131
MMP9_HSPB1,TIMP-2_HSPB1,KPYM_ADIPOQ,0.76934,1.0,0.08163,1.0,0.48864,0.0101
MMP9_PERM,TIMP-2_AGRIN,KPYM_HSPB1,0.76934,1.0,0.04082,1.0,0.47778,0.0101
MMP9_TIMP-2,HSPB1_AGRIN,KPYM_ADIPOQ,0.76934,1.0,0.02041,1.0,0.47253,0.15152
MMP9_KPYM,HSPB1_ADIPOQ,PERM_TIMP-2,0.76934,1.0,0.04082,1.0,0.47778,0.07071
HSPB1_MMP9,PERM_TIMP-2,KPYM_ADIPOQ,0.76934,1.0,0.02041,1.0,0.47253,0.10101
HSPB1_PERM,TIMP-2_AGRIN,KPYM_HSPB1,0.76934,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_AGRIN,TIMP-2_PERM,AGRIN_KPYM,0.76934,1.0,0.10204,1.0,0.49425,0.0101
HSPB1_KPYM,PERM_TIMP-2,TIMP-2_ADIPOQ,0.76934,1.0,0.02041,1.0,0.47253,0.0202
HSPB1_KPYM,ADIPOQ_MMP9,KPYM_ADIPOQ,0.76934,1.0,0.02041,1.0,0.47253,0.07071
HSPB1_KPYM,ADIPOQ_TIMP-2,TIMP-2_PERM,0.76934,1.0,0.08163,1.0,0.48864,0.0101
PERM_HSPB1,TIMP-2_MMP9,AGRIN_KPYM,0.76934,1.0,0.04082,1.0,0.47778,0.0202
PERM_KPYM,TIMP-2_AGRIN,KPYM_HSPB1,0.76934,1.0,0.04082,1.0,0.47778,0.0101
MMP9_TIMP-2,AGRIN_ADIPOQ,KPYM_TIMP-2,0.7693,0.97826,0.04082,0.66667,0.48913,0.49495
PERM_MMP9,ADIPOQ_MMP9,KPYM_ADIPOQ,0.7693,1.0,0.04082,1.0,0.49462,0.07071
PERM_MMP9,AGRIN_TIMP-2,KPYM_PERM,0.7693,1.0,0.02041,1.0,0.48936,0.13131
PERM_KPYM,ADIPOQ_PERM,TIMP-2_MMP9,0.7693,1.0,0.02041,1.0,0.48936,0.0101
ADIPOQ_MMP9,TIMP-2_KPYM,AGRIN_PERM,0.7693,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_KPYM,TIMP-2_PERM,AGRIN_KPYM,0.7693,1.0,0.06122,1.0,0.5,0.0101
HSPB1_AGRIN,ADIPOQ_PERM,AGRIN_TIMP-2,0.76916,1.0,0.02041,1.0,0.48387,0.0101
HSPB1_AGRIN,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.76916,1.0,0.06122,1.0,0.49451,0.0101
MMP9_PERM,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.76913,1.0,0.06122,1.0,0.51064,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,AGRIN_ADIPOQ,0.76913,1.0,0.02041,1.0,0.5,0.09091
MMP9_TIMP-2,PERM_HSPB1,AGRIN_HSPB1,0.76902,1.0,0.02041,1.0,0.47826,0.11111
MMP9_TIMP-2,TIMP-2_HSPB1,AGRIN_TIMP-2,0.76902,1.0,0.04082,1.0,0.48352,0.0101
HSPB1_MMP9,PERM_ADIPOQ,TIMP-2_PERM,0.76902,1.0,0.10204,1.0,0.5,0.0101
HSPB1_MMP9,AGRIN_HSPB1,KPYM_ADIPOQ,0.76887,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_ADIPOQ,ADIPOQ_MMP9,KPYM_ADIPOQ,0.76887,1.0,0.06122,1.0,0.48315,0.09091
HSPB1_TIMP-2,TIMP-2_AGRIN,KPYM_MMP9,0.76887,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_KPYM,ADIPOQ_TIMP-2,KPYM_ADIPOQ,0.76887,1.0,0.04082,1.0,0.47778,0.10101
HSPB1_KPYM,ADIPOQ_KPYM,TIMP-2_PERM,0.76887,1.0,0.08163,1.0,0.48864,0.0101
ADIPOQ_TIMP-2,TIMP-2_PERM,KPYM_HSPB1,0.76887,1.0,0.08163,1.0,0.48864,0.0101
PERM_MMP9,TIMP-2_PERM,KPYM_AGRIN,0.76886,1.0,0.10204,1.0,0.51111,0.0101
PERM_ADIPOQ,ADIPOQ_KPYM,AGRIN_TIMP-2,0.76886,1.0,0.06122,1.0,0.5,0.06061
PERM_AGRIN,TIMP-2_PERM,KPYM_MMP9,0.76886,1.0,0.10204,1.0,0.51111,0.0101
ADIPOQ_MMP9,TIMP-2_PERM,KPYM_AGRIN,0.76886,1.0,0.08163,1.0,0.50549,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,KPYM_PERM,0.76886,1.0,0.02041,1.0,0.48936,0.0303
MMP9_PERM,PERM_MMP9,AGRIN_TIMP-2,0.76871,1.0,0.02041,1.0,0.5,0.11111
MMP9_TIMP-2,PERM_MMP9,ADIPOQ_MMP9,0.76871,1.0,0.02041,1.0,0.5,0.11111
MMP9_TIMP-2,PERM_TIMP-2,ADIPOQ_MMP9,0.76871,1.0,0.02041,1.0,0.5,0.10101
MMP9_TIMP-2,ADIPOQ_MMP9,AGRIN_ADIPOQ,0.76871,1.0,0.04082,1.0,0.50526,0.11111
PERM_TIMP-2,TIMP-2_HSPB1,AGRIN_PERM,0.76871,1.0,0.04082,1.0,0.48913,0.0101
MMP9_HSPB1,HSPB1_PERM,TIMP-2_HSPB1,0.76855,1.0,0.06122,1.0,0.48889,0.0101
MMP9_HSPB1,HSPB1_TIMP-2,TIMP-2_AGRIN,0.76855,1.0,0.04082,1.0,0.48352,0.0101
MMP9_PERM,HSPB1_TIMP-2,TIMP-2_AGRIN,0.76855,1.0,0.04082,1.0,0.48352,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,TIMP-2_HSPB1,0.76855,1.0,0.02041,1.0,0.47826,0.0101
HSPB1_TIMP-2,ADIPOQ_MMP9,AGRIN_HSPB1,0.76855,1.0,0.02041,1.0,0.47826,0.06061
ADIPOQ_AGRIN,TIMP-2_AGRIN,AGRIN_TIMP-2,0.76843,1.0,0.04082,1.0,0.51042,0.0101
TIMP-2_KPYM,AGRIN_KPYM,,0.76841,1.0,0.06122,1.0,0.5,0.0101
MMP9_TIMP-2,ADIPOQ_AGRIN,KPYM_ADIPOQ,0.76841,1.0,0.04082,1.0,0.49462,0.10101
PERM_KPYM,TIMP-2_PERM,AGRIN_MMP9,0.76841,1.0,0.06122,1.0,0.5,0.0101
ADIPOQ_PERM,TIMP-2_ADIPOQ,KPYM_AGRIN,0.76841,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_KPYM,TIMP-2_KPYM,AGRIN_MMP9,0.76841,1.0,0.08163,1.0,0.50549,0.0101
TIMP-2_KPYM,AGRIN_MMP9,KPYM_PERM,0.76841,1.0,0.02041,1.0,0.48936,0.0101
HSPB1_MMP9,KPYM_ADIPOQ,,0.76839,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_MMP9,ADIPOQ_HSPB1,TIMP-2_KPYM,0.76839,1.0,0.08163,1.0,0.48864,0.0101
HSPB1_MMP9,ADIPOQ_AGRIN,KPYM_ADIPOQ,0.76839,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_MMP9,AGRIN_MMP9,KPYM_ADIPOQ,0.76839,1.0,0.06122,1.0,0.48315,0.11111
HSPB1_MMP9,AGRIN_PERM,KPYM_ADIPOQ,0.76839,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_MMP9,AGRIN_ADIPOQ,KPYM_ADIPOQ,0.76839,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_ADIPOQ,AGRIN_PERM,KPYM_TIMP-2,0.76839,1.0,0.02041,1.0,0.47253,0.0202
HSPB1_TIMP-2,TIMP-2_AGRIN,AGRIN_KPYM,0.76839,1.0,0.06122,1.0,0.48315,0.0101
HSPB1_AGRIN,PERM_TIMP-2,AGRIN_KPYM,0.76839,1.0,0.02041,1.0,0.47253,0.0202
HSPB1_KPYM,PERM_TIMP-2,ADIPOQ_AGRIN,0.76839,1.0,0.02041,1.0,0.47253,0.11111
HSPB1_KPYM,TIMP-2_MMP9,AGRIN_PERM,0.76839,1.0,0.04082,1.0,0.47778,0.0101
MMP9_ADIPOQ,TIMP-2_MMP9,,0.76828,1.0,0.04082,1.0,0.50526,0.0202
PERM_MMP9,TIMP-2_AGRIN,AGRIN_MMP9,0.76828,1.0,0.06122,1.0,0.51064,0.0101
HSPB1_PERM,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.76825,1.0,0.04082,1.0,0.48913,0.0101
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.76825,1.0,0.06122,1.0,0.49451,0.0101
MMP9_HSPB1,ADIPOQ_PERM,AGRIN_TIMP-2,0.76809,1.0,0.02041,1.0,0.47826,0.0101
MMP9_TIMP-2,HSPB1_MMP9,AGRIN_TIMP-2,0.76809,0.97727,0.02041,0.5,0.47253,0.18182
HSPB1_MMP9,TIMP-2_ADIPOQ,AGRIN_ADIPOQ,0.76809,1.0,0.04082,1.0,0.48352,0.0101
PERM_HSPB1,ADIPOQ_MMP9,TIMP-2_MMP9,0.76809,1.0,0.04082,1.0,0.48352,0.0101
PERM_HSPB1,TIMP-2_HSPB1,AGRIN_MMP9,0.76809,1.0,0.04082,1.0,0.48352,0.0101
PERM_TIMP-2,ADIPOQ_TIMP-2,TIMP-2_ADIPOQ,0.76801,1.0,0.04082,1.0,0.51042,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,KPYM_PERM,0.76797,1.0,0.02041,1.0,0.48936,0.0404
PERM_AGRIN,ADIPOQ_KPYM,TIMP-2_MMP9,0.76797,1.0,0.02041,1.0,0.48936,0.0101
PERM_KPYM,ADIPOQ_KPYM,AGRIN_TIMP-2,0.76797,1.0,0.04082,1.0,0.49462,0.06061
ADIPOQ_AGRIN,AGRIN_MMP9,KPYM_ADIPOQ,0.76797,1.0,0.02041,1.0,0.48936,0.06061
TIMP-2_PERM,KPYM_HSPB1,,0.76792,1.0,0.06122,1.0,0.48315,0.0101
HSPB1_MMP9,ADIPOQ_MMP9,KPYM_HSPB1,0.76792,1.0,0.02041,1.0,0.47253,0.0303
HSPB1_AGRIN,TIMP-2_PERM,KPYM_HSPB1,0.76792,1.0,0.10204,1.0,0.49425,0.0101
PERM_MMP9,TIMP-2_PERM,KPYM_HSPB1,0.76792,1.0,0.06122,1.0,0.48315,0.0101
PERM_HSPB1,TIMP-2_HSPB1,AGRIN_KPYM,0.76792,1.0,0.04082,1.0,0.47778,0.0101
ADIPOQ_HSPB1,TIMP-2_AGRIN,KPYM_ADIPOQ,0.76792,1.0,0.04082,1.0,0.47778,0.0101
ADIPOQ_HSPB1,TIMP-2_KPYM,KPYM_MMP9,0.76792,1.0,0.06122,1.0,0.48315,0.0101
ADIPOQ_PERM,TIMP-2_PERM,KPYM_HSPB1,0.76792,1.0,0.06122,1.0,0.48315,0.0101
ADIPOQ_AGRIN,TIMP-2_HSPB1,KPYM_HSPB1,0.76792,1.0,0.04082,1.0,0.47778,0.0101
MMP9_ADIPOQ,ADIPOQ_AGRIN,TIMP-2_MMP9,0.76786,1.0,0.04082,1.0,0.50526,0.0202
MMP9_AGRIN,TIMP-2_MMP9,AGRIN_PERM,0.76786,1.0,0.04082,1.0,0.50526,0.0101
PERM_TIMP-2,ADIPOQ_HSPB1,AGRIN_HSPB1,0.7678,1.0,0.04082,1.0,0.48913,0.07071
MMP9_ADIPOQ,TIMP-2_HSPB1,AGRIN_HSPB1,0.76763,1.0,0.08163,1.0,0.49438,0.0101
MMP9_PERM,ADIPOQ_KPYM,AGRIN_TIMP-2,0.76752,1.0,0.04082,1.0,0.49462,0.05051
MMP9_TIMP-2,ADIPOQ_MMP9,KPYM_PERM,0.76752,1.0,0.02041,1.0,0.48936,0.06061
MMP9_AGRIN,AGRIN_MMP9,KPYM_ADIPOQ,0.76752,1.0,0.02041,1.0,0.48936,0.0404
MMP9_KPYM,ADIPOQ_KPYM,TIMP-2_ADIPOQ,0.76752,1.0,0.02041,1.0,0.48936,0.09091
MMP9_HSPB1,TIMP-2_HSPB1,AGRIN_KPYM,0.76744,1.0,0.04082,1.0,0.47778,0.0101
MMP9_HSPB1,TIMP-2_HSPB1,KPYM_AGRIN,0.76744,1.0,0.08163,1.0,0.48864,0.0101
HSPB1_PERM,ADIPOQ_HSPB1,TIMP-2_KPYM,0.76744,1.0,0.08163,1.0,0.48864,0.0101
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,KPYM_HSPB1,0.76744,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_ADIPOQ,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.76744,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_TIMP-2,PERM_KPYM,ADIPOQ_PERM,0.76744,1.0,0.02041,1.0,0.47253,0.0101
MMP9_ADIPOQ,ADIPOQ_PERM,AGRIN_TIMP-2,0.76743,1.0,0.02041,1.0,0.5,0.0101
PERM_MMP9,ADIPOQ_TIMP-2,TIMP-2_PERM,0.76743,1.0,0.08163,1.0,0.51613,0.0101
HSPB1_PERM,TIMP-2_ADIPOQ,AGRIN_TIMP-2,0.76735,1.0,0.02041,1.0,0.48387,0.0101
HSPB1_AGRIN,ADIPOQ_TIMP-2,TIMP-2_AGRIN,0.76735,1.0,0.04082,1.0,0.48913,0.0101
MMP9_HSPB1,PERM_ADIPOQ,TIMP-2_ADIPOQ,0.76716,1.0,0.04082,1.0,0.48352,0.0101
MMP9_TIMP-2,ADIPOQ_MMP9,AGRIN_HSPB1,0.76716,1.0,0.02041,1.0,0.47826,0.09091
HSPB1_TIMP-2,PERM_MMP9,ADIPOQ_MMP9,0.76716,1.0,0.02041,1.0,0.47826,0.05051
MMP9_KPYM,ADIPOQ_KPYM,AGRIN_TIMP-2,0.76708,1.0,0.04082,1.0,0.49462,0.06061
PERM_ADIPOQ,ADIPOQ_KPYM,TIMP-2_AGRIN,0.76708,1.0,0.04082,1.0,0.49462,0.0101
ADIPOQ_PERM,TIMP-2_MMP9,AGRIN_KPYM,0.76708,1.0,0.04082,1.0,0.49462,0.0101
MMP9_ADIPOQ,ADIPOQ_PERM,TIMP-2_MMP9,0.76701,1.0,0.04082,1.0,0.50526,0.0101
PERM_TIMP-2,ADIPOQ_MMP9,AGRIN_MMP9,0.76701,1.0,0.02041,1.0,0.5,0.08081
MMP9_HSPB1,ADIPOQ_MMP9,KPYM_ADIPOQ,0.76697,1.0,0.02041,1.0,0.47253,0.06061
MMP9_KPYM,PERM_HSPB1,TIMP-2_HSPB1,0.76697,1.0,0.04082,1.0,0.47778,0.0101
HSPB1_MMP9,ADIPOQ_PERM,KPYM_ADIPOQ,0.76697,1.0,0.02041,1.0,0.47253,0.10101
HSPB1_PERM,TIMP-2_HSPB1,KPYM_ADIPOQ,0.76697,1.0,0.02041,1.0,0.47253,0.0101
HSPB1_KPYM,TIMP-2_AGRIN,AGRIN_TIMP-2,0.76697,1.0,0.02041,1.0,0.47253,0.0101
PERM_HSPB1,TIMP-2_ADIPOQ,KPYM_TIMP-2,0.76697,1.0,0.04082,1.0,0.47778,0.0101
PERM_ADIPOQ,TIMP-2_HSPB1,KPYM_TIMP-2,0.76697,1.0,0.04082,1.0,0.47778,0.0101
ADIPOQ_KPYM,TIMP-2_HSPB1,KPYM_TIMP-2,0.76697,1.0,0.02041,1.0,0.47253,0.0101
TIMP-2_HSPB1,AGRIN_ADIPOQ,KPYM_TIMP-2,0.76697,1.0,0.04082,1.0,0.47778,0.0101
TIMP-2_AGRIN,AGRIN_HSPB1,KPYM_ADIPOQ,0.76697,1.0,0.04082,1.0,0.47778,0.0101
