Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
TIMP-2_MMP9,AGRIN_MMP9,PERM_TIMP-2,0.8031,1.0,0.01786,1.0,0.4086,0.0202
TIMP-2_MMP9,MMP9_AGRIN,AGRIN_TIMP-2,0.80275,1.0,0.03509,1.0,0.40217,0.0303
TIMP-2_PERM,AGRIN_MMP9,PERM_MMP9,0.80212,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,KPYM_MMP9,PERM_MMP9,0.80194,1.0,0.07018,1.0,0.41758,0.0101
TIMP-2_PERM,MMP9_PERM,KPYM_PERM,0.80164,0.97297,0.07143,0.8,0.40909,0.0101
TIMP-2_MMP9,MMP9_PERM,AGRIN_MMP9,0.80116,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_MMP9,KPYM_PERM,AGRIN_MMP9,0.80116,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_PERM,MMP9_PERM,AGRIN_PERM,0.80116,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_PERM,KPYM_PERM,AGRIN_KPYM,0.80116,0.97297,0.05357,0.75,0.40449,0.0101
TIMP-2_MMP9,MMP9_PERM,KPYM_TIMP-2,0.80098,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_AGRIN,AGRIN_MMP9,,0.80009,1.0,0.06897,1.0,0.40659,0.0101
TIMP-2_KPYM,MMP9_PERM,,0.79971,1.0,0.03571,1.0,0.40659,0.0202
TIMP-2_PERM,MMP9_TIMP-2,AGRIN_MMP9,0.79902,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,MMP9_PERM,AGRIN_TIMP-2,0.79902,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,MMP9_PERM,KPYM_TIMP-2,0.79853,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_KPYM,KPYM_AGRIN,PERM_MMP9,0.79801,1.0,0.07018,1.0,0.41111,0.0101
TIMP-2_PERM,KPYM_AGRIN,AGRIN_TIMP-2,0.79798,0.97222,0.03636,0.66667,0.39773,0.0101
TIMP-2_PERM,KPYM_PERM,AGRIN_PERM,0.79778,0.97297,0.05357,0.75,0.40449,0.0101
TIMP-2_PERM,KPYM_MMP9,PERM_TIMP-2,0.79754,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,MMP9_TIMP-2,PERM_KPYM,0.79705,0.97297,0.01818,0.5,0.4,0.0101
TIMP-2_PERM,AGRIN_MMP9,PERM_AGRIN,0.79663,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_PERM,KPYM_TIMP-2,AGRIN_MMP9,0.79656,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,AGRIN_MMP9,0.79594,1.0,0.01754,1.0,0.40426,0.0202
TIMP-2_KPYM,AGRIN_MMP9,PERM_MMP9,0.79594,1.0,0.05263,1.0,0.41304,0.0101
TIMP-2_PERM,AGRIN_MMP9,PERM_TIMP-2,0.7941,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_MMP9,MMP9_TIMP-2,AGRIN_MMP9,0.79317,1.0,0.01754,1.0,0.40426,0.0202
TIMP-2_KPYM,MMP9_AGRIN,PERM_MMP9,0.79279,1.0,0.05263,1.0,0.40659,0.0101
TIMP-2_KPYM,PERM_MMP9,,0.79271,1.0,0.05263,1.0,0.41304,0.0101
TIMP-2_KPYM,MMP9_PERM,PERM_AGRIN,0.79266,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_MMP9,MMP9_PERM,AGRIN_TIMP-2,0.79263,1.0,0.01818,1.0,0.40659,0.0202
TIMP-2_KPYM,KPYM_TIMP-2,,0.79224,1.0,0.05263,1.0,0.41304,0.0101
TIMP-2_KPYM,AGRIN_PERM,PERM_AGRIN,0.79167,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_PERM,MMP9_AGRIN,PERM_TIMP-2,0.79141,0.97222,0.03636,0.66667,0.39773,0.0101
TIMP-2_MMP9,AGRIN_MMP9,PERM_MMP9,0.79132,1.0,0.01754,1.0,0.40426,0.0303
TIMP-2_KPYM,KPYM_TIMP-2,AGRIN_MMP9,0.79132,1.0,0.05263,1.0,0.41304,0.0101
TIMP-2_KPYM,MMP9_AGRIN,KPYM_TIMP-2,0.7909,1.0,0.05263,1.0,0.40659,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PERM_KPYM,0.79088,0.97368,0.01786,0.5,0.40217,0.06061
TIMP-2_MMP9,MMP9_AGRIN,KPYM_TIMP-2,0.79042,1.0,0.05263,1.0,0.40659,0.07071
TIMP-2_KPYM,MMP9_PERM,AGRIN_PERM,0.79006,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_MMP9,AGRIN_MMP9,PERM_KPYM,0.78994,1.0,0.01754,1.0,0.40426,0.0202
TIMP-2_MMP9,KPYM_AGRIN,AGRIN_MMP9,0.78984,1.0,0.01724,1.0,0.39362,0.0202
TIMP-2_KPYM,AGRIN_PERM,,0.78909,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_KPYM,KPYM_PERM,PERM_AGRIN,0.78869,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,PERM_AGRIN,0.78861,1.0,0.01786,1.0,0.40217,0.06061
TIMP-2_PERM,KPYM_PERM,AGRIN_MMP9,0.78861,0.97297,0.07143,0.8,0.40909,0.0101
TIMP-2_PERM,KPYM_TIMP-2,AGRIN_KPYM,0.78821,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,KPYM_MMP9,,0.78716,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_MMP9,MMP9_PERM,KPYM_MMP9,0.78716,1.0,0.05357,1.0,0.41111,0.0303
KPYM_TIMP-2,AGRIN_PERM,PERM_AGRIN,0.78687,1.0,0.01818,1.0,0.4,0.0101
TIMP-2_MMP9,MMP9_AGRIN,AGRIN_MMP9,0.78658,1.0,0.01724,1.0,0.39362,0.0202
TIMP-2_MMP9,AGRIN_TIMP-2,PERM_TIMP-2,0.78618,0.97368,0.01786,0.5,0.40217,0.06061
TIMP-2_PERM,KPYM_MMP9,PERM_AGRIN,0.78522,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_KPYM,AGRIN_MMP9,PERM_AGRIN,0.78473,1.0,0.05263,1.0,0.40659,0.0101
TIMP-2_MMP9,AGRIN_MMP9,,0.78448,1.0,0.01724,1.0,0.4,0.0303
TIMP-2_MMP9,KPYM_MMP9,AGRIN_MMP9,0.78448,1.0,0.01724,1.0,0.4,0.0404
TIMP-2_MMP9,MMP9_TIMP-2,AGRIN_TIMP-2,0.7844,1.0,0.01754,1.0,0.40426,0.0404
TIMP-2_PERM,AGRIN_MMP9,PERM_KPYM,0.7833,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,KPYM_PERM,AGRIN_MMP9,0.78282,1.0,0.05357,1.0,0.41111,0.0101
TIMP-2_KPYM,MMP9_AGRIN,PERM_AGRIN,0.78236,1.0,0.03509,1.0,0.40217,0.0101
TIMP-2_KPYM,MMP9_PERM,AGRIN_MMP9,0.78185,1.0,0.05357,1.0,0.41111,0.0101
TIMP-2_PERM,MMP9_PERM,PERM_AGRIN,0.78125,0.97222,0.01786,0.5,0.38889,0.0202
TIMP-2_KPYM,KPYM_MMP9,AGRIN_PERM,0.78089,1.0,0.05357,1.0,0.41111,0.0101
TIMP-2_KPYM,MMP9_PERM,KPYM_PERM,0.78041,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_PERM,KPYM_MMP9,0.78041,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,KPYM_PERM,,0.77992,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_MMP9,KPYM_MMP9,PERM_TIMP-2,0.77961,1.0,0.01786,1.0,0.4086,0.0404
TIMP-2_PERM,KPYM_MMP9,PERM_MMP9,0.77896,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,,,0.77858,1.0,0.01724,1.0,0.4,0.0202
TIMP-2_PERM,KPYM_MMP9,AGRIN_MMP9,0.77847,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_PERM,AGRIN_MMP9,,0.77799,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,MMP9_PERM,KPYM_MMP9,0.77799,1.0,0.05357,1.0,0.41111,0.0101
TIMP-2_PERM,MMP9_KPYM,KPYM_MMP9,0.77799,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_PERM,KPYM_AGRIN,AGRIN_MMP9,0.77728,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_PERM,KPYM_MMP9,PERM_KPYM,0.77703,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,MMP9_AGRIN,KPYM_PERM,0.77679,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_KPYM,MMP9_PERM,KPYM_AGRIN,0.77679,1.0,0.05357,1.0,0.40449,0.0101
KPYM_PERM,AGRIN_TIMP-2,PERM_AGRIN,0.77677,1.0,0.01818,1.0,0.4,0.0101
TIMP-2_KPYM,PERM_AGRIN,,0.7762,1.0,0.03509,1.0,0.40217,0.0101
TIMP-2_MMP9,KPYM_MMP9,AGRIN_TIMP-2,0.77608,0.97368,0.05263,0.75,0.40659,0.07071
TIMP-2_MMP9,KPYM_MMP9,AGRIN_PERM,0.77606,1.0,0.03571,1.0,0.40659,0.0404
TIMP-2_PERM,PERM_AGRIN,,0.77579,1.0,0.01786,1.0,0.3956,0.0202
TIMP-2_KPYM,KPYM_MMP9,PERM_AGRIN,0.77572,1.0,0.05263,1.0,0.40659,0.0101
TIMP-2_MMP9,MMP9_PERM,KPYM_PERM,0.77558,1.0,0.01786,1.0,0.40217,0.05051
TIMP-2_KPYM,KPYM_AGRIN,AGRIN_PERM,0.7753,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_MMP9,MMP9_KPYM,AGRIN_MMP9,0.77495,1.0,0.01724,1.0,0.4,0.0303
TIMP-2_PERM,MMP9_PERM,AGRIN_MMP9,0.77413,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,KPYM_AGRIN,PERM_AGRIN,0.77383,1.0,0.03509,1.0,0.40217,0.0101
TIMP-2_KPYM,MMP9_AGRIN,AGRIN_PERM,0.77381,1.0,0.05357,1.0,0.40449,0.0101
TIMP-2_PERM,KPYM_MMP9,AGRIN_KPYM,0.77365,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_MMP9,KPYM_PERM,AGRIN_TIMP-2,0.77297,0.97297,0.01818,0.5,0.4,0.06061
TIMP-2_MMP9,MMP9_KPYM,AGRIN_TIMP-2,0.77285,0.97368,0.01754,0.5,0.39785,0.06061
TIMP-2_KPYM,MMP9_AGRIN,AGRIN_MMP9,0.7726,1.0,0.05172,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_AGRIN,,0.77232,1.0,0.01786,1.0,0.3956,0.0202
TIMP-2_PERM,MMP9_AGRIN,AGRIN_MMP9,0.77232,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_PERM,AGRIN_KPYM,PERM_KPYM,0.7722,1.0,0.01786,1.0,0.40217,0.0101
KPYM_PERM,AGRIN_TIMP-2,PERM_KPYM,0.77199,0.97297,0.03636,0.66667,0.40449,0.0303
TIMP-2_MMP9,KPYM_AGRIN,AGRIN_TIMP-2,0.77193,1.0,0.01754,1.0,0.39785,0.0303
TIMP-2_PERM,MMP9_AGRIN,KPYM_MMP9,0.77183,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_KPYM,KPYM_PERM,AGRIN_PERM,0.77172,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_KPYM,PERM_AGRIN,0.77083,1.0,0.01786,1.0,0.3956,0.0202
TIMP-2_PERM,MMP9_KPYM,AGRIN_MMP9,0.76882,0.97297,0.03571,0.66667,0.4,0.0101
TIMP-2_KPYM,KPYM_AGRIN,AGRIN_MMP9,0.76841,1.0,0.05172,1.0,0.40217,0.0101
TIMP-2_PERM,AGRIN_KPYM,PERM_AGRIN,0.76687,1.0,0.01786,1.0,0.3956,0.0101
TIMP-2_MMP9,AGRIN_TIMP-2,PERM_MMP9,0.76598,0.97368,0.01786,0.5,0.40217,0.07071
TIMP-2_MMP9,MMP9_PERM,AGRIN_PERM,0.76544,1.0,0.01786,1.0,0.40217,0.07071
TIMP-2_MMP9,KPYM_MMP9,PERM_MMP9,0.765,1.0,0.03509,1.0,0.4086,0.05051
TIMP-2_MMP9,MMP9_AGRIN,PERM_TIMP-2,0.76496,1.0,0.01786,1.0,0.40217,0.07071
MMP9_AGRIN,KPYM_TIMP-2,AGRIN_PERM,0.76414,1.0,0.01818,1.0,0.4,0.0303
TIMP-2_MMP9,MMP9_TIMP-2,KPYM_MMP9,0.76316,1.0,0.03509,1.0,0.4086,0.06061
TIMP-2_MMP9,KPYM_TIMP-2,AGRIN_PERM,0.76314,0.97297,0.01818,0.5,0.4,0.07071
TIMP-2_PERM,MMP9_KPYM,PERM_KPYM,0.76303,0.97297,0.01786,0.5,0.3956,0.0202
TIMP-2_KPYM,KPYM_MMP9,AGRIN_MMP9,0.7627,1.0,0.03448,1.0,0.40426,0.0101
TIMP-2_PERM,MMP9_PERM,PERM_KPYM,0.76255,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,PERM_KPYM,0.76222,1.0,0.01786,1.0,0.4086,0.06061
TIMP-2_PERM,MMP9_TIMP-2,,0.76216,0.97297,0.01818,0.5,0.4,0.0101
TIMP-2_MMP9,KPYM_MMP9,PERM_AGRIN,0.76102,1.0,0.03509,1.0,0.40217,0.05051
TIMP-2_MMP9,KPYM_TIMP-2,PERM_TIMP-2,0.76034,1.0,0.01786,1.0,0.4086,0.06061
TIMP-2_PERM,MMP9_KPYM,PERM_TIMP-2,0.75971,0.97297,0.03636,0.66667,0.40449,0.0101
MMP9_PERM,AGRIN_TIMP-2,PERM_AGRIN,0.7596,1.0,0.01818,1.0,0.4,0.0101
TIMP-2_KPYM,MMP9_AGRIN,KPYM_MMP9,0.75955,1.0,0.05172,1.0,0.40217,0.0101
TIMP-2_KPYM,KPYM_AGRIN,,0.75909,1.0,0.03448,1.0,0.39785,0.0101
TIMP-2_KPYM,AGRIN_MMP9,,0.75907,1.0,0.03448,1.0,0.40426,0.0101
TIMP-2_MMP9,KPYM_MMP9,PERM_KPYM,0.75716,1.0,0.03509,1.0,0.4086,0.05051
TIMP-2_PERM,MMP9_AGRIN,KPYM_AGRIN,0.75694,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_KPYM,MMP9_AGRIN,,0.75676,1.0,0.03448,1.0,0.39785,0.0101
TIMP-2_PERM,PERM_TIMP-2,,0.75627,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,KPYM_AGRIN,PERM_AGRIN,0.75595,0.97222,0.03571,0.66667,0.39326,0.0101
TIMP-2_MMP9,MMP9_TIMP-2,KPYM_TIMP-2,0.75577,0.97368,0.01754,0.5,0.39785,0.07071
TIMP-2_KPYM,MMP9_AGRIN,KPYM_AGRIN,0.75536,1.0,0.03448,1.0,0.39785,0.0101
TIMP-2_KPYM,KPYM_MMP9,,0.75454,1.0,0.03448,1.0,0.40426,0.0101
TIMP-2_MMP9,MMP9_AGRIN,KPYM_MMP9,0.75443,1.0,0.01724,1.0,0.39362,0.06061
KPYM_PERM,AGRIN_TIMP-2,PERM_MMP9,0.75381,1.0,0.01818,1.0,0.40659,0.05051
TIMP-2_MMP9,KPYM_TIMP-2,PERM_MMP9,0.75376,1.0,0.01786,1.0,0.4086,0.06061
TIMP-2_MMP9,AGRIN_TIMP-2,,0.75346,0.97368,0.01754,0.5,0.39785,0.08081
TIMP-2_MMP9,KPYM_TIMP-2,AGRIN_TIMP-2,0.75346,0.97368,0.01754,0.5,0.39785,0.08081
TIMP-2_PERM,PERM_KPYM,,0.75338,0.97297,0.01786,0.5,0.3956,0.0202
MMP9_TIMP-2,AGRIN_PERM,PERM_AGRIN,0.75202,1.0,0.01818,1.0,0.4,0.0101
MMP9_AGRIN,KPYM_MMP9,AGRIN_TIMP-2,0.75202,1.0,0.01754,1.0,0.39785,0.0202
TIMP-2_MMP9,KPYM_MMP9,,0.75136,1.0,0.01724,1.0,0.4,0.06061
TIMP-2_MMP9,KPYM_MMP9,AGRIN_KPYM,0.75091,1.0,0.01724,1.0,0.4,0.06061
TIMP-2_MMP9,KPYM_PERM,PERM_TIMP-2,0.75037,1.0,0.01818,1.0,0.40659,0.05051
TIMP-2_PERM,MMP9_KPYM,AGRIN_KPYM,0.75,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_PERM,AGRIN_KPYM,0.74903,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_TIMP-2,PERM_TIMP-2,0.74889,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_MMP9,MMP9_KPYM,KPYM_MMP9,0.74819,1.0,0.01724,1.0,0.4,0.06061
TIMP-2_PERM,MMP9_PERM,,0.74759,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,MMP9_AGRIN,PERM_MMP9,0.74752,0.97222,0.03571,0.66667,0.39326,0.0101
MMP9_PERM,KPYM_AGRIN,AGRIN_TIMP-2,0.74747,1.0,0.01818,1.0,0.4,0.0101
TIMP-2_MMP9,MMP9_TIMP-2,PERM_AGRIN,0.7471,1.0,0.01786,1.0,0.40217,0.05051
TIMP-2_PERM,MMP9_AGRIN,AGRIN_KPYM,0.74702,1.0,0.01786,1.0,0.3956,0.0101
TIMP-2_MMP9,MMP9_KPYM,KPYM_TIMP-2,0.74515,0.97368,0.01754,0.5,0.39785,0.08081
MMP9_PERM,KPYM_TIMP-2,AGRIN_MMP9,0.74496,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_PERM,MMP9_PERM,PERM_TIMP-2,0.74398,0.97297,0.03636,0.66667,0.40449,0.0101
TIMP-2_PERM,MMP9_TIMP-2,PERM_MMP9,0.74349,1.0,0.01818,1.0,0.40659,0.0202
TIMP-2_PERM,AGRIN_KPYM,PERM_TIMP-2,0.74349,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_PERM,,,0.74276,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_PERM,AGRIN_KPYM,,0.74276,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_MMP9,KPYM_TIMP-2,,0.74238,0.97368,0.01754,0.5,0.39785,0.08081
TIMP-2_PERM,MMP9_KPYM,,0.74131,0.97297,0.01786,0.5,0.3956,0.0202
TIMP-2_PERM,MMP9_AGRIN,PERM_KPYM,0.74107,1.0,0.01786,1.0,0.3956,0.0202
TIMP-2_PERM,MMP9_TIMP-2,AGRIN_KPYM,0.74054,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_MMP9,MMP9_KPYM,PERM_TIMP-2,0.74013,0.97368,0.01786,0.5,0.40217,0.10101
TIMP-2_PERM,KPYM_AGRIN,,0.74008,1.0,0.01786,1.0,0.3956,0.0101
TIMP-2_PERM,KPYM_AGRIN,PERM_KPYM,0.74008,1.0,0.01786,1.0,0.3956,0.0101
MMP9_TIMP-2,KPYM_PERM,PERM_AGRIN,0.7399,1.0,0.01818,1.0,0.4,0.0101
MMP9_AGRIN,KPYM_PERM,AGRIN_TIMP-2,0.7399,1.0,0.01818,1.0,0.4,0.0404
TIMP-2_MMP9,KPYM_PERM,PERM_MMP9,0.73986,0.97297,0.01786,0.5,0.3956,0.06061
KPYM_MMP9,AGRIN_TIMP-2,PERM_KPYM,0.73966,1.0,0.01786,1.0,0.4086,0.05051
TIMP-2_MMP9,AGRIN_PERM,PERM_TIMP-2,0.73956,0.97297,0.01818,0.5,0.4,0.08081
TIMP-2_PERM,MMP9_AGRIN,PERM_AGRIN,0.73859,0.97222,0.03571,0.66667,0.39326,0.0202
MMP9_PERM,KPYM_TIMP-2,AGRIN_PERM,0.73857,1.0,0.01818,1.0,0.40659,0.0101
MMP9_PERM,AGRIN_TIMP-2,PERM_TIMP-2,0.73808,1.0,0.01818,1.0,0.40659,0.0101
MMP9_TIMP-2,KPYM_AGRIN,PERM_KPYM,0.73793,1.0,0.01786,1.0,0.40217,0.06061
MMP9_PERM,KPYM_TIMP-2,AGRIN_TIMP-2,0.73759,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_MMP9,MMP9_AGRIN,KPYM_PERM,0.73661,1.0,0.01786,1.0,0.3956,0.07071
MMP9_PERM,KPYM_PERM,AGRIN_TIMP-2,0.73661,1.0,0.01818,1.0,0.40659,0.0101
MMP9_PERM,AGRIN_TIMP-2,PERM_KPYM,0.73612,1.0,0.01818,1.0,0.40659,0.0101
KPYM_TIMP-2,AGRIN_PERM,PERM_MMP9,0.73612,1.0,0.01818,1.0,0.40659,0.09091
MMP9_PERM,KPYM_TIMP-2,PERM_AGRIN,0.73586,1.0,0.01818,1.0,0.4,0.0101
MMP9_TIMP-2,AGRIN_KPYM,PERM_AGRIN,0.73552,1.0,0.01786,1.0,0.40217,0.05051
TIMP-2_PERM,KPYM_AGRIN,PERM_TIMP-2,0.73535,1.0,0.01818,1.0,0.4,0.0101
MMP9_PERM,AGRIN_TIMP-2,,0.73514,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_PERM,MMP9_KPYM,KPYM_AGRIN,0.73413,1.0,0.01786,1.0,0.3956,0.0101
TIMP-2_MMP9,MMP9_TIMP-2,KPYM_PERM,0.73268,0.97297,0.01818,0.5,0.4,0.06061
TIMP-2_MMP9,MMP9_AGRIN,PERM_MMP9,0.73257,0.97297,0.01754,0.5,0.3913,0.08081
TIMP-2_MMP9,KPYM_TIMP-2,AGRIN_KPYM,0.73223,1.0,0.01754,1.0,0.40426,0.07071
MMP9_KPYM,KPYM_MMP9,AGRIN_TIMP-2,0.7313,1.0,0.01754,1.0,0.40426,0.08081
TIMP-2_PERM,PERM_MMP9,,0.73118,1.0,0.01786,1.0,0.40217,0.0101
MMP9_AGRIN,AGRIN_MMP9,PERM_TIMP-2,0.73118,1.0,0.01786,1.0,0.40217,0.06061
TIMP-2_PERM,MMP9_TIMP-2,KPYM_AGRIN,0.73081,1.0,0.01818,1.0,0.4,0.0101
MMP9_AGRIN,KPYM_TIMP-2,AGRIN_MMP9,0.73068,1.0,0.03509,1.0,0.40217,0.06061
TIMP-2_MMP9,MMP9_AGRIN,AGRIN_PERM,0.73065,0.97222,0.01786,0.5,0.38889,0.11111
TIMP-2_PERM,KPYM_AGRIN,AGRIN_KPYM,0.73065,1.0,0.01786,1.0,0.3956,0.0101
TIMP-2_PERM,MMP9_KPYM,PERM_MMP9,0.72973,0.97297,0.01786,0.5,0.3956,0.0101
TIMP-2_PERM,MMP9_PERM,PERM_MMP9,0.72973,1.0,0.01786,1.0,0.40217,0.0101
MMP9_AGRIN,AGRIN_TIMP-2,PERM_MMP9,0.72925,1.0,0.01786,1.0,0.40217,0.0202
MMP9_PERM,KPYM_TIMP-2,,0.72924,1.0,0.01818,1.0,0.40659,0.0101
KPYM_MMP9,AGRIN_TIMP-2,PERM_AGRIN,0.72732,1.0,0.01786,1.0,0.40217,0.0202
KPYM_AGRIN,AGRIN_TIMP-2,PERM_MMP9,0.72732,1.0,0.01786,1.0,0.40217,0.0404
MMP9_AGRIN,AGRIN_PERM,PERM_TIMP-2,0.72727,1.0,0.03636,1.0,0.40449,0.06061
TIMP-2_MMP9,MMP9_TIMP-2,PERM_KPYM,0.7265,1.0,0.01786,1.0,0.4086,0.09091
TIMP-2_MMP9,AGRIN_PERM,PERM_MMP9,0.72635,0.97297,0.01786,0.5,0.3956,0.08081
TIMP-2_PERM,MMP9_PERM,KPYM_AGRIN,0.7252,1.0,0.03571,1.0,0.4,0.0101
TIMP-2_PERM,AGRIN_KPYM,PERM_MMP9,0.7249,1.0,0.01786,1.0,0.40217,0.0101
TIMP-2_MMP9,KPYM_PERM,AGRIN_KPYM,0.72394,0.97297,0.01786,0.5,0.3956,0.07071
TIMP-2_PERM,KPYM_AGRIN,PERM_MMP9,0.72371,1.0,0.01786,1.0,0.3956,0.0101
KPYM_TIMP-2,AGRIN_PERM,PERM_KPYM,0.72334,1.0,0.03636,1.0,0.41111,0.07071
MMP9_TIMP-2,KPYM_AGRIN,PERM_AGRIN,0.72249,1.0,0.01786,1.0,0.40217,0.0202
TIMP-2_MMP9,MMP9_PERM,PERM_TIMP-2,0.72236,1.0,0.01818,1.0,0.40659,0.05051
MMP9_PERM,KPYM_MMP9,AGRIN_TIMP-2,0.72187,1.0,0.01818,1.0,0.40659,0.0101
TIMP-2_MMP9,MMP9_KPYM,KPYM_PERM,0.72056,1.0,0.01786,1.0,0.40217,0.07071
TIMP-2_MMP9,MMP9_TIMP-2,AGRIN_PERM,0.72039,0.97297,0.01818,0.5,0.4,0.09091
KPYM_AGRIN,AGRIN_KPYM,PERM_TIMP-2,0.71959,0,0,0,0,0.5
TIMP-2_MMP9,MMP9_AGRIN,,0.71948,0.97297,0.01724,0.5,0.3871,0.17172
TIMP-2_MMP9,MMP9_KPYM,PERM_MMP9,0.71884,0,0,0,0,0.5
TIMP-2_MMP9,KPYM_PERM,,0.71863,1.0,0.01786,1.0,0.40217,0.07071
TIMP-2_MMP9,PERM_TIMP-2,,0.71852,0,0,0,0,0.5
TIMP-2_MMP9,KPYM_PERM,PERM_AGRIN,0.71825,1.0,0.01786,1.0,0.3956,0.07071
TIMP-2_MMP9,MMP9_TIMP-2,PERM_MMP9,0.71758,0.97368,0.01786,0.5,0.40217,0.12121
KPYM_PERM,AGRIN_TIMP-2,PERM_TIMP-2,0.71695,0,0,0,0,0.5
KPYM_TIMP-2,AGRIN_PERM,PERM_TIMP-2,0.71646,1.0,0.03636,1.0,0.41111,0.07071
TIMP-2_MMP9,MMP9_KPYM,AGRIN_PERM,0.71622,0.97297,0.01786,0.5,0.3956,0.12121
TIMP-2_MMP9,MMP9_TIMP-2,PERM_TIMP-2,0.7157,0.97368,0.01786,0.5,0.40217,0.12121
TIMP-2_MMP9,KPYM_PERM,PERM_KPYM,0.71429,0.97297,0.01786,0.5,0.3956,0.07071
MMP9_TIMP-2,,,0.71422,0.97368,0.01754,0.5,0.39785,0.50505
TIMP-2_MMP9,MMP9_TIMP-2,,0.71422,0.97368,0.01754,0.5,0.39785,0.12121
TIMP-2_MMP9,AGRIN_KPYM,PERM_TIMP-2,0.71382,0.97368,0.01786,0.5,0.40217,0.11111
MMP9_TIMP-2,KPYM_PERM,PERM_KPYM,0.71351,1.0,0.01818,1.0,0.40659,0.10101
TIMP-2_MMP9,MMP9_PERM,,0.71332,0.97297,0.03571,0.66667,0.4,0.17172
KPYM_AGRIN,AGRIN_TIMP-2,PERM_KPYM,0.71236,1.0,0.01786,1.0,0.40217,0.0202
MMP9_AGRIN,KPYM_PERM,PERM_TIMP-2,0.71061,1.0,0.01818,1.0,0.4,0.07071
MMP9_TIMP-2,AGRIN_PERM,PERM_KPYM,0.71057,1.0,0.01818,1.0,0.40659,0.11111
MMP9_KPYM,KPYM_AGRIN,AGRIN_TIMP-2,0.71029,1.0,0.03509,1.0,0.40217,0.05051
TIMP-2_MMP9,AGRIN_PERM,,0.70994,0.97297,0.01786,0.5,0.3956,0.12121
MMP9_KPYM,KPYM_AGRIN,PERM_TIMP-2,0.70946,0,0,0,0,0.5
TIMP-2_MMP9,AGRIN_PERM,PERM_AGRIN,0.70883,0.97222,0.01786,0.5,0.38889,0.11111
