Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
HSPB1_CLIC1,TIMP2_PIGR,0.778,1.0,0.02564,1.0,0.5,0.27273
PIGR_MMP9,TIMP2_CLIC1,0.77679,1.0,0.12121,1.0,0.58571,0.0101
PIGR_PERM,CLIC1_HSPB1,0.77674,1.0,0.02439,1.0,0.49367,0.12121
HSPB1_AGRIN,CLIC1_HSPB1,0.77608,0.98,0.01961,0.5,0.49495,0.29293
KPYM_PERM,TIMP2_CLIC1,0.77604,1.0,0.11628,1.0,0.54762,0.0101
KPYM_PIGR,PERM_TIMP2,0.77559,1.0,0.0303,1.0,0.53623,0.50505
MMP9_PIGR,TIMP2_MMP9,0.77547,1.0,0.02941,1.0,0.55405,0.0101
MMP9_TIMP2,PERM_PIGR,0.77526,1.0,0.02941,1.0,0.54167,0.42424
PIGR_HSPB1,TIMP2_MMP9,0.77504,1.0,0.03226,1.0,0.55882,0.0101
MMP9_HSPB1,TIMP2_PERM,0.77448,1.0,0.05128,1.0,0.54321,0.0202
MMP9_TIMP2,PIGR_KPYM,0.77416,1.0,0.03846,1.0,0.60938,0.20202
MMP9_TIMP2,PIGR_MMP9,0.77403,1.0,0.02941,1.0,0.55405,0.13131
AGRIN_TIMP2,CLIC1_KPYM,0.77374,1.0,0.02326,1.0,0.53333,0.11111
PERM_TIMP2,,0.77353,1.0,0.09259,1.0,0.49485,0.51515
TIMP2_PERM,,0.77353,1.0,0.05556,1.0,0.48485,0.0101
PERM_TIMP2,TIMP2_PERM,0.77353,1.0,0.09259,1.0,0.49485,0.0101
MMP9_PERM,AGRIN_TIMP2,0.77331,1.0,0.02381,1.0,0.53933,0.0303
MMP9_CLIC1,TIMP2_KPYM,0.77328,1.0,0.02941,1.0,0.59259,0.0101
PIGR_AGRIN,TIMP2_PERM,0.77289,1.0,0.04762,1.0,0.49367,0.0101
MMP9_TIMP2,AGRIN_CLIC1,0.77268,1.0,0.02439,1.0,0.55556,0.06061
HSPB1_CLIC1,PIGR_TIMP2,0.7726,1.0,0.02564,1.0,0.5,0.0303
MMP9_TIMP2,TIMP2_PIGR,0.77188,1.0,0.02941,1.0,0.55405,0.18182
MMP9_HSPB1,TIMP2_KPYM,0.7706,1.0,0.03125,1.0,0.58667,0.0101
PIGR_MMP9,TIMP2_PIGR,0.76973,1.0,0.02941,1.0,0.55405,0.35354
HSPB1_KPYM,PERM_TIMP2,0.76945,1.0,0.02439,1.0,0.5122,0.13131
MMP9_TIMP2,KPYM_PIGR,0.76923,1.0,0.03846,1.0,0.60938,0.44444
MMP9_TIMP2,PERM_HSPB1,0.76923,1.0,0.02564,1.0,0.53659,0.24242
KPYM_HSPB1,TIMP2_KPYM,0.76885,1.0,0.04878,1.0,0.53012,0.0101
KPYM_TIMP2,CLIC1_TIMP2,0.76841,1.0,0.02326,1.0,0.53333,0.37374
AGRIN_TIMP2,CLIC1_MMP9,0.76732,1.0,0.02439,1.0,0.55556,0.30303
MMP9_HSPB1,TIMP2_HSPB1,0.76644,1.0,0.02564,1.0,0.54762,0.0101
AGRIN_KPYM,TIMP2_PERM,0.76593,1.0,0.09302,1.0,0.54118,0.0101
KPYM_TIMP2,PIGR_PERM,0.76577,1.0,0.0303,1.0,0.53623,0.0202
MMP9_TIMP2,PIGR_PERM,0.76546,1.0,0.02941,1.0,0.54167,0.10101
PERM_TIMP2,TIMP2_MMP9,0.76538,1.0,0.02381,1.0,0.53933,0.0101
PIGR_MMP9,CLIC1_HSPB1,0.76497,1.0,0.0303,1.0,0.56164,0.22222
KPYM_TIMP2,PERM_HSPB1,0.76481,1.0,0.02439,1.0,0.5122,0.33333
HSPB1_CLIC1,TIMP2_PERM,0.76364,1.0,0.04,1.0,0.47826,0.0101
KPYM_TIMP2,AGRIN_TIMP2,0.76357,1.0,0.02326,1.0,0.53333,0.37374
MMP9_HSPB1,CLIC1_HSPB1,0.76341,1.0,0.02439,1.0,0.55556,0.0202
MMP9_TIMP2,KPYM_HSPB1,0.76278,0.97727,0.03125,0.5,0.58108,0.34343
PERM_PIGR,TIMP2_PERM,0.76267,1.0,0.09302,1.0,0.5,0.0101
KPYM_TIMP2,PIGR_CLIC1,0.76224,1.0,0.06061,1.0,0.55714,0.11111
MMP9_TIMP2,HSPB1_KPYM,0.76207,1.0,0.0625,1.0,0.59459,0.24242
PIGR_PERM,TIMP2_PERM,0.76148,1.0,0.09302,1.0,0.5,0.0101
AGRIN_HSPB1,TIMP2_MMP9,0.76143,1.0,0.02564,1.0,0.54762,0.06061
KPYM_TIMP2,CLIC1_HSPB1,0.76109,1.0,0.02439,1.0,0.52381,0.50505
HSPB1_CLIC1,PIGR_AGRIN,0.76098,1.0,0.025,1.0,0.5125,0.35354
KPYM_TIMP2,AGRIN_PIGR,0.76068,1.0,0.06061,1.0,0.55714,0.51515
AGRIN_PERM,TIMP2_KPYM,0.76036,1.0,0.06977,1.0,0.53488,0.0101
PIGR_TIMP2,TIMP2_KPYM,0.75991,1.0,0.12121,1.0,0.57353,0.0101
KPYM_CLIC1,PIGR_PERM,0.75929,1.0,0.02857,1.0,0.54054,0.23232
KPYM_TIMP2,PIGR_AGRIN,0.75913,1.0,0.0303,1.0,0.5493,0.10101
MMP9_AGRIN,CLIC1_TIMP2,0.75902,1.0,0.02439,1.0,0.55556,0.10101
MMP9_TIMP2,TIMP2_PERM,0.75893,1.0,0.07143,1.0,0.55172,0.0101
AGRIN_HSPB1,HSPB1_CLIC1,0.75882,1.0,0.01961,1.0,0.5,0.28283
MMP9_PIGR,PERM_TIMP2,0.75867,1.0,0.05882,1.0,0.5493,0.51515
PERM_PIGR,TIMP2_PIGR,0.7585,1.0,0.02326,1.0,0.48148,0.07071
PERM_TIMP2,PIGR_KPYM,0.75839,1.0,0.0303,1.0,0.53623,0.06061
KPYM_PIGR,TIMP2_PIGR,0.75835,1.0,0.0303,1.0,0.5493,0.0303
KPYM_CLIC1,HSPB1_TIMP2,0.75831,1.0,0.07317,1.0,0.53659,0.0202
MMP9_TIMP2,PIGR_TIMP2,0.75825,1.0,0.02941,1.0,0.55405,0.21212
TIMP2_KPYM,CLIC1_AGRIN,0.75824,1.0,0.11628,1.0,0.55814,0.0101
PERM_PIGR,TIMP2_MMP9,0.75792,1.0,0.02941,1.0,0.54167,0.0101
AGRIN_TIMP2,CLIC1_TIMP2,0.75692,1.0,0.01923,1.0,0.49505,0.42424
AGRIN_PIGR,CLIC1_HSPB1,0.7561,1.0,0.075,1.0,0.52564,0.51515
AGRIN_CLIC1,CLIC1_TIMP2,0.75577,1.0,0.01923,1.0,0.49505,0.09091
AGRIN_CLIC1,HSPB1_CLIC1,0.7549,0.98,0.01961,0.5,0.49495,0.33333
PIGR_AGRIN,CLIC1_HSPB1,0.75488,1.0,0.025,1.0,0.5125,0.18182
PIGR_HSPB1,CLIC1_TIMP2,0.75439,1.0,0.02564,1.0,0.5,0.21212
HSPB1_PIGR,CLIC1_PIGR,0.75431,0.97561,0.02439,0.5,0.5,0.15152
KPYM_TIMP2,PIGR_MMP9,0.75345,1.0,0.03846,1.0,0.60938,0.18182
PERM_TIMP2,PIGR_HSPB1,0.75285,1.0,0.02564,1.0,0.48649,0.05051
PERM_CLIC1,CLIC1_TIMP2,0.75275,1.0,0.01887,1.0,0.48,0.05051
MMP9_PIGR,TIMP2_PERM,0.75264,1.0,0.05882,1.0,0.5493,0.0101
PERM_HSPB1,TIMP2_MMP9,0.75233,1.0,0.02564,1.0,0.53659,0.07071
AGRIN_MMP9,TIMP2_PERM,0.75198,1.0,0.11905,1.0,0.56471,0.0101
HSPB1_PIGR,TIMP2_KPYM,0.75179,1.0,0.09677,1.0,0.5625,0.0101
TIMP2_PIGR,CLIC1_HSPB1,0.75169,1.0,0.02564,1.0,0.5,0.11111
MMP9_PERM,CLIC1_TIMP2,0.75102,1.0,0.02439,1.0,0.54545,0.11111
MMP9_AGRIN,TIMP2_KPYM,0.75061,1.0,0.05882,1.0,0.6,0.0101
TIMP2_KPYM,CLIC1_PERM,0.75025,1.0,0.09302,1.0,0.54118,0.0101
MMP9_TIMP2,HSPB1_PIGR,0.74958,0.97368,0.03226,0.5,0.55224,0.30303
PERM_TIMP2,PIGR_MMP9,0.74887,1.0,0.02941,1.0,0.54167,0.12121
PERM_PIGR,TIMP2_HSPB1,0.74858,1.0,0.05128,1.0,0.49315,0.0101
PIGR_PERM,TIMP2_PIGR,0.74836,1.0,0.02326,1.0,0.48148,0.18182
PIGR_CLIC1,CLIC1_HSPB1,0.74836,1.0,0.02439,1.0,0.50617,0.0303
PIGR_PERM,TIMP2_MMP9,0.74811,1.0,0.02941,1.0,0.54167,0.0101
HSPB1_KPYM,TIMP2_PERM,0.74797,1.0,0.09756,1.0,0.53165,0.0101
PERM_CLIC1,PIGR_PERM,0.74784,1.0,0.02273,1.0,0.49412,0.22222
MMP9_HSPB1,PERM_TIMP2,0.74767,1.0,0.02564,1.0,0.53659,0.05051
HSPB1_PERM,CLIC1_HSPB1,0.7476,1.0,0.03846,1.0,0.4898,0.27273
PIGR_MMP9,TIMP2_MMP9,0.74749,1.0,0.05882,1.0,0.56164,0.0101
HSPB1_KPYM,TIMP2_MMP9,0.74716,1.0,0.03125,1.0,0.58667,0.0101
PIGR_KPYM,CLIC1_TIMP2,0.7467,1.0,0.0303,1.0,0.5493,0.08081
AGRIN_TIMP2,PERM_AGRIN,0.74646,1.0,0.01887,1.0,0.48,0.06061
MMP9_CLIC1,HSPB1_CLIC1,0.74634,1.0,0.02439,1.0,0.55556,0.43434
MMP9_TIMP2,KPYM_AGRIN,0.74632,0.97917,0.02941,0.5,0.5875,0.18182
KPYM_HSPB1,CLIC1_HSPB1,0.74612,1.0,0.02326,1.0,0.53333,0.11111
MMP9_TIMP2,,0.74571,0.98,0.04762,0.66667,0.55056,0.51515
TIMP2_MMP9,,0.74571,1.0,0.02381,1.0,0.54945,0.07071
MMP9_TIMP2,TIMP2_MMP9,0.74571,1.0,0.02381,1.0,0.54945,0.0202
AGRIN_KPYM,TIMP2_MMP9,0.74571,1.0,0.02941,1.0,0.59259,0.0404
HSPB1_PERM,CLIC1_PIGR,0.74547,1.0,0.02439,1.0,0.49367,0.18182
MMP9_TIMP2,CLIC1_PERM,0.74543,0.97917,0.04878,0.66667,0.54651,0.51515
HSPB1_CLIC1,,0.74538,1.0,0.01923,1.0,0.49505,0.26263
CLIC1_HSPB1,,0.74538,1.0,0.05769,1.0,0.50505,0.50505
HSPB1_CLIC1,CLIC1_HSPB1,0.74538,1.0,0.01923,1.0,0.49505,0.11111
PIGR_MMP9,TIMP2_HSPB1,0.74533,1.0,0.03226,1.0,0.55882,0.0303
HSPB1_CLIC1,PERM_CLIC1,0.74519,1.0,0.01923,1.0,0.48485,0.24242
PERM_AGRIN,TIMP2_KPYM,0.74469,1.0,0.06977,1.0,0.53488,0.0101
PIGR_KPYM,TIMP2_MMP9,0.74458,1.0,0.03846,1.0,0.60938,0.0101
PERM_AGRIN,TIMP2_PERM,0.7445,1.0,0.0566,1.0,0.4898,0.0101
HSPB1_TIMP2,PIGR_MMP9,0.74448,1.0,0.03226,1.0,0.55882,0.17172
KPYM_PERM,CLIC1_TIMP2,0.74419,1.0,0.02326,1.0,0.52273,0.09091
PERM_KPYM,CLIC1_TIMP2,0.74368,1.0,0.02326,1.0,0.52273,0.18182
HSPB1_CLIC1,PERM_HSPB1,0.74359,1.0,0.01923,1.0,0.48485,0.24242
KPYM_AGRIN,CLIC1_HSPB1,0.74322,1.0,0.02326,1.0,0.53333,0.14141
PERM_TIMP2,PIGR_PERM,0.74299,1.0,0.02326,1.0,0.48148,0.0303
KPYM_HSPB1,TIMP2_MMP9,0.7429,1.0,0.03125,1.0,0.58667,0.07071
KPYM_AGRIN,PERM_TIMP2,0.74267,1.0,0.02326,1.0,0.52273,0.15152
AGRIN_TIMP2,HSPB1_PIGR,0.74238,1.0,0.02632,1.0,0.50667,0.28283
MMP9_TIMP2,AGRIN_HSPB1,0.74192,1.0,0.02564,1.0,0.54762,0.45455
MMP9_PIGR,KPYM_TIMP2,0.74162,1.0,0.03846,1.0,0.60938,0.51515
MMP9_CLIC1,KPYM_TIMP2,0.74142,1.0,0.02941,1.0,0.59259,0.13131
KPYM_TIMP2,CLIC1_MMP9,0.74142,1.0,0.05882,1.0,0.6,0.40404
HSPB1_MMP9,CLIC1_HSPB1,0.74098,1.0,0.02439,1.0,0.55556,0.36364
HSPB1_PERM,TIMP2_HSPB1,0.74091,1.0,0.02,1.0,0.47312,0.0101
KPYM_CLIC1,CLIC1_HSPB1,0.74079,1.0,0.02326,1.0,0.53333,0.05051
AGRIN_MMP9,CLIC1_TIMP2,0.74049,1.0,0.02439,1.0,0.55556,0.22222
PIGR_CLIC1,TIMP2_KPYM,0.74048,1.0,0.06061,1.0,0.55714,0.0101
MMP9_HSPB1,KPYM_TIMP2,0.74006,1.0,0.03125,1.0,0.58667,0.11111
HSPB1_TIMP2,PIGR_PERM,0.74003,1.0,0.02564,1.0,0.48649,0.07071
PIGR_TIMP2,CLIC1_TIMP2,0.73984,1.0,0.02381,1.0,0.5,0.12121
AGRIN_CLIC1,TIMP2_PERM,0.73878,1.0,0.05769,1.0,0.49485,0.0101
PIGR_HSPB1,CLIC1_HSPB1,0.73766,0.97561,0.02439,0.5,0.5,0.27273
KPYM_TIMP2,PERM_CLIC1,0.73711,1.0,0.02326,1.0,0.52273,0.12121
MMP9_AGRIN,PERM_TIMP2,0.7371,1.0,0.02381,1.0,0.53933,0.0404
HSPB1_AGRIN,CLIC1_AGRIN,0.73686,1.0,0.01961,1.0,0.5,0.09091
PIGR_KPYM,TIMP2_PERM,0.73628,1.0,0.06061,1.0,0.54412,0.0101
MMP9_TIMP2,AGRIN_KPYM,0.73591,1.0,0.02941,1.0,0.59259,0.38384
KPYM_TIMP2,AGRIN_MMP9,0.73591,1.0,0.02941,1.0,0.59259,0.36364
PIGR_PERM,TIMP2_HSPB1,0.73575,1.0,0.02564,1.0,0.48649,0.0202
KPYM_PERM,TIMP2_HSPB1,0.73519,1.0,0.02439,1.0,0.5122,0.0101
HSPB1_PERM,TIMP2_KPYM,0.73461,1.0,0.04878,1.0,0.51852,0.0101
PERM_PIGR,CLIC1_HSPB1,0.73421,0.97436,0.04878,0.66667,0.49351,0.50505
HSPB1_CLIC1,CLIC1_PIGR,0.73409,1.0,0.02439,1.0,0.50617,0.08081
HSPB1_KPYM,CLIC1_KPYM,0.73401,1.0,0.02326,1.0,0.53333,0.10101
MMP9_PIGR,TIMP2_KPYM,0.73373,1.0,0.07692,1.0,0.61905,0.0101
KPYM_HSPB1,PERM_TIMP2,0.73345,1.0,0.02439,1.0,0.5122,0.30303
PIGR_PERM,CLIC1_PIGR,0.73323,1.0,0.02273,1.0,0.49412,0.11111
HSPB1_CLIC1,CLIC1_KPYM,0.73304,1.0,0.02326,1.0,0.53333,0.07071
KPYM_TIMP2,PIGR_HSPB1,0.73297,1.0,0.03226,1.0,0.54545,0.32323
PERM_MMP9,TIMP2_MMP9,0.73264,1.0,0.02381,1.0,0.53933,0.0101
AGRIN_PIGR,HSPB1_CLIC1,0.73232,1.0,0.025,1.0,0.5125,0.22222
AGRIN_TIMP2,PERM_TIMP2,0.73231,1.0,0.01887,1.0,0.48,0.34343
PERM_TIMP2,TIMP2_PIGR,0.73226,1.0,0.02326,1.0,0.48148,0.22222
AGRIN_HSPB1,CLIC1_AGRIN,0.73216,0.96,0.09804,0.71429,0.51064,0.51515
MMP9_TIMP2,AGRIN_PERM,0.73214,1.0,0.02381,1.0,0.53933,0.48485
KPYM_CLIC1,TIMP2_HSPB1,0.73171,1.0,0.02439,1.0,0.52381,0.0303
HSPB1_CLIC1,PERM_PIGR,0.73171,1.0,0.02439,1.0,0.49367,0.13131
PIGR_PERM,CLIC1_KPYM,0.73143,0.975,0.02857,0.5,0.53425,0.17172
KPYM_PIGR,TIMP2_KPYM,0.73116,1.0,0.06061,1.0,0.55714,0.0101
AGRIN_TIMP2,CLIC1_AGRIN,0.73077,1.0,0.01923,1.0,0.49505,0.14141
AGRIN_CLIC1,PERM_TIMP2,0.73077,1.0,0.01923,1.0,0.48485,0.06061
KPYM_TIMP2,CLIC1_AGRIN,0.73014,1.0,0.02326,1.0,0.53333,0.11111
AGRIN_KPYM,CLIC1_TIMP2,0.73014,1.0,0.02326,1.0,0.53333,0.26263
HSPB1_TIMP2,PIGR_CLIC1,0.73009,1.0,0.02564,1.0,0.5,0.0202
PERM_TIMP2,PIGR_TIMP2,0.72928,1.0,0.02326,1.0,0.48148,0.09091
KPYM_MMP9,TIMP2_CLIC1,0.72917,1.0,0.08824,1.0,0.60759,0.0101
HSPB1_AGRIN,TIMP2_KPYM,0.72894,1.0,0.07317,1.0,0.53659,0.0101
KPYM_TIMP2,TIMP2_PIGR,0.72883,1.0,0.0303,1.0,0.5493,0.18182
MMP9_CLIC1,CLIC1_HSPB1,0.72878,0.98,0.02439,0.5,0.55056,0.23232
HSPB1_PERM,CLIC1_PERM,0.72877,1.0,0.01923,1.0,0.48485,0.07071
PERM_HSPB1,CLIC1_HSPB1,0.72837,1.0,0.01923,1.0,0.48485,0.24242
KPYM_PERM,TIMP2_KPYM,0.72801,1.0,0.06977,1.0,0.53488,0.0101
KPYM_PIGR,TIMP2_MMP9,0.72781,1.0,0.03846,1.0,0.60938,0.0101
TIMP2_KPYM,CLIC1_MMP9,0.72733,1.0,0.05882,1.0,0.6,0.0101
MMP9_KPYM,KPYM_TIMP2,0.72672,1.0,0.02941,1.0,0.59259,0.28283
KPYM_TIMP2,HSPB1_KPYM,0.72672,1.0,0.02439,1.0,0.52381,0.13131
PIGR_AGRIN,TIMP2_MMP9,0.72669,1.0,0.02941,1.0,0.55405,0.0101
MMP9_PIGR,HSPB1_CLIC1,0.72579,1.0,0.0303,1.0,0.56164,0.35354
PIGR_PERM,CLIC1_PERM,0.72565,1.0,0.02273,1.0,0.49412,0.07071
AGRIN_TIMP2,CLIC1_PERM,0.72516,1.0,0.01923,1.0,0.48485,0.22222
MMP9_PIGR,CLIC1_HSPB1,0.72506,0.97561,0.0303,0.5,0.55556,0.50505
HSPB1_AGRIN,CLIC1_PIGR,0.725,1.0,0.05,1.0,0.51899,0.27273
KPYM_TIMP2,PERM_AGRIN,0.72447,1.0,0.02326,1.0,0.52273,0.16162
HSPB1_TIMP2,,0.72435,1.0,0.02,1.0,0.48421,0.50505
TIMP2_HSPB1,,0.72435,1.0,0.02,1.0,0.48421,0.0101
HSPB1_TIMP2,TIMP2_HSPB1,0.72435,1.0,0.02,1.0,0.48421,0.0101
AGRIN_KPYM,HSPB1_CLIC1,0.72432,0.97917,0.02326,0.5,0.52809,0.28283
KPYM_TIMP2,CLIC1_PIGR,0.72416,1.0,0.0303,1.0,0.5493,0.51515
HSPB1_AGRIN,TIMP2_PERM,0.7231,1.0,0.08163,1.0,0.49438,0.0101
MMP9_TIMP2,CLIC1_KPYM,0.72304,1.0,0.05882,1.0,0.6,0.48485
MMP9_PERM,TIMP2_PERM,0.72173,1.0,0.07143,1.0,0.55172,0.0101
PIGR_PERM,TIMP2_KPYM,0.72154,1.0,0.06061,1.0,0.54412,0.0101
PIGR_PERM,CLIC1_AGRIN,0.72148,1.0,0.02326,1.0,0.5,0.08081
MMP9_TIMP2,HSPB1_MMP9,0.72129,1.0,0.02564,1.0,0.54762,0.26263
AGRIN_PIGR,TIMP2_HSPB1,0.72091,1.0,0.02632,1.0,0.50667,0.0101
KPYM_PERM,CLIC1_PIGR,0.72071,1.0,0.02857,1.0,0.54054,0.13131
KPYM_TIMP2,HSPB1_TIMP2,0.72062,1.0,0.02439,1.0,0.52381,0.21212
MMP9_TIMP2,CLIC1_MMP9,0.72049,0.98,0.02439,0.5,0.55056,0.48485
PERM_AGRIN,CLIC1_TIMP2,0.72035,1.0,0.01923,1.0,0.48485,0.10101
MMP9_AGRIN,KPYM_TIMP2,0.71998,1.0,0.02941,1.0,0.59259,0.19192
TIMP2_HSPB1,CLIC1_PIGR,0.71997,1.0,0.02564,1.0,0.5,0.0101
KPYM_TIMP2,AGRIN_CLIC1,0.71996,1.0,0.02326,1.0,0.53333,0.08081
AGRIN_HSPB1,CLIC1_HSPB1,0.71961,0.98,0.01961,0.5,0.49495,0.40404
PIGR_HSPB1,TIMP2_KPYM,0.71953,1.0,0.06452,1.0,0.55385,0.0101
PIGR_KPYM,CLIC1_HSPB1,0.7195,1.0,0.0303,1.0,0.5493,0.21212
AGRIN_CLIC1,TIMP2_HSPB1,0.71828,1.0,0.02041,1.0,0.48936,0.0101
MMP9_AGRIN,TIMP2_MMP9,0.7181,1.0,0.02381,1.0,0.54945,0.07071
PERM_MMP9,CLIC1_HSPB1,0.71799,1.0,0.04878,1.0,0.55172,0.23232
MMP9_TIMP2,HSPB1_TIMP2,0.71795,1.0,0.07692,1.0,0.56098,0.36364
PERM_KPYM,TIMP2_PERM,0.7179,1.0,0.06977,1.0,0.53488,0.0101
KPYM_PIGR,CLIC1_PIGR,0.71769,1.0,0.02857,1.0,0.55263,0.29293
KPYM_CLIC1,PIGR_CLIC1,0.71769,1.0,0.02857,1.0,0.55263,0.22222
KPYM_PIGR,PIGR_TIMP2,0.71717,1.0,0.18182,1.0,0.59091,0.54545
AGRIN_CLIC1,TIMP2_MMP9,0.71707,1.0,0.02439,1.0,0.55556,0.07071
KPYM_AGRIN,TIMP2_PERM,0.71689,1.0,0.06977,1.0,0.53488,0.0101
TIMP2_HSPB1,CLIC1_KPYM,0.71674,1.0,0.02439,1.0,0.52381,0.0101
HSPB1_AGRIN,CLIC1_KPYM,0.71657,1.0,0.02326,1.0,0.53333,0.20202
PERM_CLIC1,CLIC1_HSPB1,0.71635,1.0,0.01923,1.0,0.48485,0.10101
HSPB1_CLIC1,PIGR_PERM,0.71545,1.0,0.02439,1.0,0.49367,0.28283
HSPB1_CLIC1,PIGR_HSPB1,0.71505,1.0,0.02439,1.0,0.50617,0.28283
MMP9_TIMP2,HSPB1_PERM,0.71503,1.0,0.02564,1.0,0.53659,0.24242
PIGR_CLIC1,,0.71488,1.0,0.02273,1.0,0.50575,0.11111
CLIC1_PIGR,,0.71488,0.95455,0.15909,0.77778,0.53165,0.50505
PIGR_CLIC1,CLIC1_PIGR,0.71488,1.0,0.02273,1.0,0.50575,0.08081
PERM_AGRIN,CLIC1_HSPB1,0.71487,1.0,0.01961,1.0,0.4898,0.13131
HSPB1_AGRIN,PERM_PIGR,0.71474,0.97436,0.025,0.5,0.49351,0.34343
HSPB1_TIMP2,PIGR_AGRIN,0.71468,0.97368,0.02632,0.5,0.5,0.18182
AGRIN_PERM,CLIC1_PIGR,0.71429,0.97619,0.02326,0.5,0.49398,0.28283
KPYM_TIMP2,PERM_KPYM,0.71385,1.0,0.02326,1.0,0.52273,0.21212
MMP9_TIMP2,PERM_MMP9,0.71379,0.97917,0.02381,0.5,0.53409,0.21212
KPYM_TIMP2,CLIC1_KPYM,0.71366,1.0,0.02326,1.0,0.53333,0.38384
PIGR_AGRIN,CLIC1_AGRIN,0.71353,1.0,0.02326,1.0,0.51163,0.16162
AGRIN_HSPB1,PIGR_CLIC1,0.71341,0.97561,0.025,0.5,0.50633,0.26263
HSPB1_CLIC1,PIGR_MMP9,0.71323,0.97561,0.0303,0.5,0.55556,0.43434
PIGR_CLIC1,TIMP2_HSPB1,0.71323,1.0,0.02564,1.0,0.5,0.06061
PERM_PIGR,PIGR_CLIC1,0.71158,1.0,0.02273,1.0,0.49412,0.06061
KPYM_MMP9,CLIC1_HSPB1,0.7114,1.0,0.05882,1.0,0.6,0.42424
HSPB1_PIGR,CLIC1_TIMP2,0.7112,1.0,0.02564,1.0,0.5,0.35354
HSPB1_CLIC1,TIMP2_KPYM,0.7112,1.0,0.04878,1.0,0.53012,0.0101
AGRIN_MMP9,TIMP2_KPYM,0.71078,1.0,0.05882,1.0,0.6,0.0101
HSPB1_AGRIN,TIMP2_MMP9,0.7107,1.0,0.02564,1.0,0.54762,0.0101
AGRIN_PIGR,HSPB1_PERM,0.70962,1.0,0.025,1.0,0.5,0.30303
PIGR_KPYM,TIMP2_KPYM,0.7094,1.0,0.09091,1.0,0.56522,0.0101
AGRIN_PIGR,PIGR_PERM,0.70833,1.0,0.02273,1.0,0.49412,0.16162
HSPB1_MMP9,CLIC1_PIGR,0.70806,1.0,0.0303,1.0,0.56164,0.29293
HSPB1_MMP9,PERM_TIMP2,0.70804,1.0,0.02564,1.0,0.53659,0.20202
HSPB1_MMP9,TIMP2_PERM,0.70804,1.0,0.05128,1.0,0.54321,0.0101
PERM_KPYM,PIGR_CLIC1,0.70786,0.975,0.02857,0.5,0.53425,0.16162
KPYM_AGRIN,TIMP2_KPYM,0.70785,1.0,0.06977,1.0,0.54545,0.0101
KPYM_PERM,CLIC1_HSPB1,0.70779,1.0,0.02326,1.0,0.52273,0.21212
HSPB1_PERM,PERM_TIMP2,0.70773,1.0,0.02,1.0,0.47312,0.16162
AGRIN_MMP9,CLIC1_HSPB1,0.70732,0.98,0.02439,0.5,0.55056,0.41414
KPYM_TIMP2,PIGR_KPYM,0.70707,1.0,0.0303,1.0,0.5493,0.10101
AGRIN_PIGR,CLIC1_PIGR,0.70666,0.97727,0.02326,0.5,0.50588,0.49495
HSPB1_MMP9,CLIC1_MMP9,0.70634,1.0,0.02439,1.0,0.55556,0.11111
AGRIN_HSPB1,CLIC1_PERM,0.70629,0.97917,0.01961,0.5,0.48454,0.50505
PERM_CLIC1,PIGR_CLIC1,0.70617,1.0,0.02273,1.0,0.49412,0.08081
KPYM_CLIC1,CLIC1_PIGR,0.70612,1.0,0.02857,1.0,0.55263,0.0202
KPYM_CLIC1,PERM_PIGR,0.70571,1.0,0.02857,1.0,0.54054,0.06061
HSPB1_AGRIN,TIMP2_PIGR,0.70568,1.0,0.02632,1.0,0.50667,0.29293
KPYM_PIGR,CLIC1_HSPB1,0.70552,0.97436,0.09091,0.75,0.55882,0.51515
HSPB1_CLIC1,CLIC1_AGRIN,0.70549,1.0,0.03922,1.0,0.50505,0.08081
AGRIN_CLIC1,HSPB1_AGRIN,0.7051,1.0,0.01961,1.0,0.5,0.39394
MMP9_AGRIN,CLIC1_HSPB1,0.70488,0.96,0.02439,0.33333,0.54545,0.29293
AGRIN_HSPB1,PIGR_PERM,0.70449,1.0,0.025,1.0,0.5,0.26263
HSPB1_AGRIN,PIGR_TIMP2,0.70429,1.0,0.02632,1.0,0.50667,0.16162
PIGR_TIMP2,CLIC1_HSPB1,0.70378,0.97368,0.07692,0.75,0.50685,0.33333
PERM_AGRIN,PIGR_CLIC1,0.70377,0.97619,0.02326,0.5,0.49398,0.09091
KPYM_CLIC1,AGRIN_HSPB1,0.70349,1.0,0.02326,1.0,0.53333,0.19192
MMP9_TIMP2,KPYM_MMP9,0.70343,0.97917,0.02941,0.5,0.5875,0.42424
MMP9_TIMP2,PERM_TIMP2,0.70337,1.0,0.02381,1.0,0.53933,0.36364
HSPB1_CLIC1,PIGR_CLIC1,0.70315,1.0,0.02439,1.0,0.50617,0.14141
HSPB1_PERM,PERM_CLIC1,0.70312,1.0,0.01923,1.0,0.48485,0.29293
AGRIN_HSPB1,PIGR_MMP9,0.70288,1.0,0.0303,1.0,0.56164,0.44444
MMP9_TIMP2,CLIC1_AGRIN,0.70244,0.98,0.02439,0.5,0.55056,0.41414
PIGR_AGRIN,CLIC1_PIGR,0.70243,0.97727,0.02326,0.5,0.50588,0.24242
PERM_CLIC1,PIGR_AGRIN,0.7021,1.0,0.02326,1.0,0.5,0.30303
AGRIN_PERM,PIGR_PERM,0.70184,1.0,0.02273,1.0,0.49412,0.11111
