Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
CAPG_1,DCN_0,RPSA_1,0.865,0.95413,0.29197,0.8,0.68197,0.35354
GSTP1_1,DCN_0,CLIC1_0,0.86497,0.95169,0.34146,0.80769,0.70863,0.31313
VPS35_0,DCN_0,GMDS_2,0.86496,0.95215,0.33884,0.80392,0.71326,0.34343
ACE_0,CACYBP_2,LDHA_1,0.86493,0.95154,0.24648,0.76087,0.66873,0.40404
GSTP1_1,LDHA_1,CACYBP_1,0.86492,0.95909,0.29771,0.8125,0.69637,0.27273
ACE_0,FASN,TARS1_2,0.86482,0.95434,0.24806,0.7619,0.68301,0.36364
ACE_0,SFRP4_0,LDHA_1,0.86482,0.95614,0.26712,0.79592,0.67077,0.31313
GSTP1_1,FASN,SFRP4_0,0.86478,0.95755,0.29167,0.79545,0.70486,0.36364
GSTP1_1,SFRP4_0,PKM_0,0.86477,0.95872,0.22137,0.76316,0.67203,0.25253
ACE_0,LDHA_1,GMDS_2,0.8647,0.95154,0.27972,0.78431,0.67712,0.44444
DCN_0,TARS1_1,,0.86466,0.95413,0.29197,0.8,0.68197,0.30303
GSTP1_1,FASN,AGRN_0,0.86461,0.95261,0.38739,0.81132,0.74721,0.35354
FASN,PRDX1_0,SFRP4_0,0.86454,0.95133,0.31061,0.78846,0.70261,0.39394
CLIC1_1,DCN_0,CAPG_0,0.86453,0.9633,0.26277,0.81818,0.67524,0.33333
VPS35_0,DCN_0,PRDX1_1,0.86452,0.95238,0.29839,0.78723,0.69686,0.36364
ACE_0,DCN_0,IARS1,0.86427,0.95238,0.29771,0.79592,0.68493,0.29293
DCN_1,CAPG_0,,0.86421,0.95111,0.27586,0.78431,0.67085,0.35354
DCN_1,CLIC1_0,,0.8642,0.95111,0.28082,0.78846,0.67085,0.31313
DCN_1,RPSA_1,,0.86416,0.95556,0.26531,0.79592,0.66563,0.31313
DCN_1,GMDS_2,,0.86412,0.95536,0.29167,0.80769,0.67722,0.28283
DCN_1,MVP_0,,0.86406,0.95556,0.28276,0.80392,0.67398,0.31313
DCN_0,IARS1,PRDX1_1,0.86404,0.95392,0.33588,0.81481,0.70408,0.35354
GSTP1_1,FASN,LDHA_1,0.86399,0.95755,0.30833,0.80435,0.70979,0.29293
DCN_1,AGRN_0,,0.86398,0.95045,0.36842,0.81667,0.71525,0.35354
FASN,SFRP4_0,CAPG_0,0.8639,0.95133,0.2803,0.77083,0.69355,0.39394
CACYBP_2,DCN_0,CLIC1_0,0.86388,0.9537,0.31818,0.80769,0.69595,0.36364
ACE_0,SFRP4_0,TARS1_2,0.86386,0.95575,0.26056,0.78723,0.6729,0.30303
DCN_1,PRDX1_0,,0.86384,0.95111,0.25342,0.77083,0.66254,0.36364
TPD52_0,GSTP1_1,LDHA_1,0.86377,0.96364,0.27273,0.81818,0.68831,0.26263
TPD52_1,DCN_0,RPSA_1,0.86377,0.9633,0.30147,0.83673,0.68852,0.31313
ACE_0,LDHA_1,CACYBP_1,0.86371,0.95154,0.26389,0.77551,0.67081,0.42424
TPD52_1,SFRP4_0,DCN_0,0.8637,0.95413,0.24265,0.76744,0.66881,0.27273
CAPG_1,VPS35_0,DCN_0,0.86367,0.95238,0.26613,0.76744,0.68729,0.33333
VPS35_0,LDHA_0,AGRN_0,0.86367,0.95455,0.40496,0.83051,0.74468,0.60606
ACE_0,CAPG_0,AGRN_0,0.86357,0.95111,0.41667,0.83333,0.7354,0.50505
SFRP4_0,PKM_0,AGRN_0,0.86356,0.95197,0.24427,0.74419,0.6877,0.37374
GSTP1_1,LDHA_1,AGRN_0,0.86354,0.9589,0.29752,0.8,0.71186,0.28283
CACYBP_2,DCN_0,TARS1_1,0.86341,0.95833,0.31579,0.82353,0.69463,0.34343
GSTP1_1,SFRP4_0,LDHA_1,0.8633,0.9638,0.21805,0.78378,0.67192,0.25253
SFRP4_0,DCN_0,IARS1,0.86319,0.95392,0.24427,0.7619,0.67647,0.26263
TPD52_1,FASN,SFRP4_0,0.86317,0.95575,0.25,0.76744,0.68571,0.37374
ENO1_0,ACE_0,CLIC1_0,0.8631,0.95614,0.23448,0.77273,0.66261,0.44444
CLIC1_1,PRDX1_0,DCN_0,0.86306,0.95872,0.30147,0.82,0.6875,0.36364
SFRP4_0,LDHA_1,AGRN_0,0.86291,0.96104,0.22727,0.76923,0.68519,0.36364
ACE_0,AGRN_0,,0.86279,0.95111,0.45113,0.84507,0.74564,0.48485
ACE_0,LDHA_1,PKM_0,0.86273,0.95154,0.22378,0.74419,0.66055,0.39394
SFRP4_0,CACYBP_2,AGRN_0,0.86265,0.95197,0.23077,0.73171,0.68553,0.38384
CLIC1_1,DCN_0,PRDX1_1,0.86262,0.95872,0.34307,0.83929,0.699,0.37374
VPS35_0,DCN_0,CLIC1_0,0.8626,0.95238,0.28455,0.77778,0.69444,0.33333
ACE_0,LDHA_0,PRDX1_1,0.86257,0.95614,0.21769,0.7619,0.65465,0.34343
GSTP1_1,VPS35_0,PKM_0,0.86252,0.95652,0.22951,0.75676,0.67808,0.28283
VPS35_0,DCN_0,RPSA_1,0.86244,0.9619,0.31452,0.82979,0.70383,0.35354
DCN_0,RPSA_1,CAPG_0,0.86242,0.95413,0.27007,0.78723,0.67532,0.33333
TPD52_0,FASN,SFRP4_0,0.86233,0.95575,0.22727,0.75,0.67925,0.36364
FASN,SFRP4_0,GMDS_2,0.86229,0.95111,0.27692,0.76596,0.69481,0.40404
TPD52_1,PRDX1_0,DCN_0,0.86228,0.95413,0.32593,0.81481,0.69565,0.35354
PRDX1_0,CACYBP_2,DCN_0,0.86227,0.9537,0.33333,0.81481,0.70068,0.35354
ACE_0,LDHA_0,PKM_0,0.86218,0.95154,0.27778,0.78431,0.675,0.42424
ENO1_0,GSTP1_1,CAPG_0,0.86216,0.95023,0.4,0.8254,0.72917,0.28283
ENO1_0,GSTP1_1,TARS1_2,0.86213,0.95434,0.30233,0.79592,0.699,0.24242
ACE_0,DCN_0,RPSA_1,0.86211,0.95261,0.32847,0.81818,0.68601,0.31313
GSTP1_1,VPS35_0,LDHA_1,0.86206,0.95238,0.27642,0.77273,0.69204,0.27273
CLIC1_1,DCN_0,,0.86202,0.95413,0.28467,0.79592,0.67974,0.34343
TPD52_1,DCN_0,PRDX1_1,0.86201,0.95872,0.31618,0.82692,0.69205,0.33333
SFRP4_0,CACYBP_1,AGRN_0,0.86195,0.95217,0.24812,0.75,0.68652,0.39394
GSTP1_1,PRDX1_0,DCN_0,0.86193,0.95169,0.41129,0.83607,0.72963,0.37374
FASN,CAPG_1,SFRP4_0,0.86193,0.95133,0.26316,0.76087,0.6869,0.38384
GSTP1_1,PKM_0,AGRN_0,0.86187,0.95853,0.32773,0.8125,0.72222,0.30303
FASN,SFRP4_0,CACYBP_1,0.86168,0.95111,0.25758,0.75556,0.6859,0.38384
CACYBP_2,DCN_0,PRDX1_1,0.86163,0.9537,0.34586,0.82143,0.70307,0.35354
ACE_0,LDHA_1,CAPG_0,0.8616,0.95175,0.25,0.76596,0.66769,0.43434
DCN_1,CAPG_1,,0.86144,0.95556,0.32653,0.82759,0.68471,0.34343
CLIC1_1,FASN,SFRP4_0,0.8614,0.95133,0.2782,0.77083,0.69132,0.38384
FASN,SFRP4_0,PRDX1_1,0.8614,0.95133,0.2782,0.77083,0.69132,0.38384
ACE_0,FASN,MVP_0,0.86137,0.95023,0.31818,0.79245,0.7,0.42424
ACE_0,LDHA_0,CAPG_0,0.86134,0.95175,0.27586,0.78431,0.67391,0.44444
GSTP1_1,SFRP4_0,TARS1_2,0.86133,0.95434,0.22308,0.74359,0.67419,0.31313
ACE_0,FASN,GMDS_2,0.86129,0.95455,0.25385,0.76744,0.68404,0.38384
ACE_0,LDHA_0,PRDX1_0,0.86124,0.96053,0.23973,0.79545,0.66364,0.33333
FASN,SFRP4_0,,0.86123,0.95133,0.2782,0.77083,0.69132,0.38384
FASN,SFRP4_0,MVP_0,0.86122,0.95133,0.2803,0.77083,0.69355,0.39394
SFRP4_0,DCN_0,CLIC1_0,0.8612,0.95413,0.24265,0.76744,0.66881,0.26263
FASN,SFRP4_0,RPSA_1,0.86117,0.95133,0.30827,0.78846,0.70033,0.39394
GSTP1_1,DCN_0,CAPG_0,0.86115,0.95169,0.29032,0.78261,0.69123,0.32323
VPS35_0,SFRP4_0,LDHA_1,0.86112,0.95067,0.26316,0.76087,0.68387,0.41414
DCN_0,RPSA_1,IARS1,0.86112,0.95392,0.34351,0.81818,0.70648,0.34343
FASN,SFRP4_0,IARS1,0.86111,0.95111,0.28906,0.77083,0.70164,0.39394
VPS35_0,DCN_0,IARS1,0.86107,0.95238,0.275,0.76744,0.69686,0.30303
ENO1_0,GSTP1_1,GMDS_2,0.86103,0.95455,0.32824,0.81132,0.7047,0.25253
ENO1_0,ACE_0,VPS35_0,0.86094,0.9537,0.22556,0.75,0.66667,0.43434
ENO1_0,FASN,SFRP4_0,0.86092,0.95575,0.23485,0.7561,0.68139,0.38384
ACE_0,VPS35_0,PKM_0,0.86089,0.95349,0.25,0.76744,0.67434,0.43434
DCN_0,CLIC1_0,TARS1_1,0.8608,0.95413,0.30147,0.80392,0.68647,0.31313
TPD52_0,ACE_0,FASN,0.86076,0.95023,0.28788,0.77551,0.69079,0.40404
ACE_0,LDHA_1,PRDX1_1,0.86073,0.95614,0.23288,0.77273,0.66061,0.36364
ENO1_0,ACE_0,FASN,0.86072,0.95023,0.29545,0.78,0.69307,0.42424
ACE_0,FASN,PKM_0,0.86069,0.95455,0.22901,0.75,0.67524,0.38384
ENO1_0,ACE_0,RPSA_1,0.86067,0.95175,0.24658,0.76596,0.66361,0.47475
GSTP1_1,DCN_0,RPSA_1,0.86064,0.96135,0.33871,0.84,0.70819,0.34343
SFRP4_0,DCN_0,PRDX1_1,0.86064,0.95872,0.28467,0.8125,0.68078,0.33333
ACE_0,FASN,CAPG_1,0.86055,0.95023,0.26316,0.76087,0.68182,0.40404
DCN_0,PRDX1_1,TARS1_1,0.86054,0.95413,0.30657,0.80769,0.68647,0.35354
FASN,SFRP4_0,CLIC1_0,0.86052,0.95575,0.25758,0.77273,0.6879,0.35354
DCN_1,IARS1,,0.86047,0.95982,0.2695,0.80851,0.6761,0.26263
GSTP1_1,ACE_0,FASN,0.86039,0.95169,0.28333,0.77273,0.69611,0.35354
VPS35_0,LDHA_0,,0.86038,0.95067,0.41045,0.83333,0.72852,0.59596
TPD52_0,GSTP1_1,PKM_0,0.86035,0.95872,0.26718,0.79545,0.68525,0.27273
ACE_0,FASN,CACYBP_1,0.8603,0.95455,0.23485,0.7561,0.67524,0.37374
ENO1_0,TPD52_0,GSTP1_1,0.86024,0.95455,0.37405,0.83051,0.71918,0.27273
CACYBP_2,DCN_0,RPSA_1,0.86024,0.95833,0.30075,0.81633,0.69,0.34343
FASN,SFRP4_0,TARS1_1,0.86007,0.95133,0.2782,0.77083,0.69132,0.38384
ACE_0,TPD52_1,FASN,0.86,0.95023,0.29545,0.78,0.69307,0.41414
DCN_0,RPSA_1,TARS1_1,0.85994,0.95413,0.32117,0.81481,0.69103,0.34343
GSTP1_1,LDHA_1,GMDS_2,0.85992,0.95455,0.27481,0.78261,0.68852,0.26263
FASN,SFRP4_0,CACYBP_2,0.85988,0.95556,0.24031,0.7561,0.6869,0.37374
PRDX1_0,SFRP4_0,DCN_0,0.85982,0.95413,0.25735,0.77778,0.67314,0.34343
ENO1_0,GSTP1_1,PRDX1_1,0.8598,0.95475,0.43182,0.85075,0.73776,0.30303
CACYBP_2,DCN_0,,0.85979,0.9537,0.32331,0.81132,0.69595,0.34343
ENO1_0,GSTP1_1,CAPG_1,0.85976,0.95023,0.40152,0.82812,0.72664,0.27273
PRDX1_0,DCN_0,CAPG_0,0.85975,0.95413,0.29412,0.8,0.68421,0.38384
ENO1_0,GSTP1_1,PRDX1_0,0.85973,0.95023,0.40909,0.83077,0.72917,0.29293
ACE_0,FASN,CAPG_0,0.85973,0.95023,0.31061,0.78846,0.69767,0.42424
FASN,SFRP4_0,PKM_0,0.85971,0.95111,0.29771,0.78,0.69935,0.41414
GSTP1_1,LDHA_1,TARS1_2,0.85968,0.96347,0.20769,0.77143,0.67197,0.24242
GSTP1_1,DCN_0,PRDX1_1,0.85963,0.95652,0.32258,0.81633,0.70213,0.33333
SFRP4_0,DCN_0,GMDS_2,0.85945,0.95392,0.29851,0.8,0.68771,0.28283
ENO1_0,GSTP1_1,VPS35_0,0.85937,0.95238,0.31967,0.79592,0.70671,0.26263
GSTP1_1,LDHA_1,CAPG_0,0.85935,0.95928,0.24427,0.78049,0.68167,0.26263
ACE_0,PRDX1_0,LDHA_1,0.85932,0.95175,0.24658,0.76596,0.66361,0.35354
CAPG_1,DCN_0,PRDX1_1,0.8593,0.95872,0.29927,0.82,0.68525,0.37374
ACE_0,RPSA_1,TARS1_2,0.85912,0.95133,0.32394,0.80702,0.69132,0.40404
VPS35_0,LDHA_0,MVP_0,0.85912,0.95067,0.40909,0.83077,0.73103,0.59596
CAPG_1,PRDX1_0,DCN_0,0.85908,0.95413,0.30882,0.80769,0.68874,0.39394
GSTP1_1,CAPG_1,DCN_0,0.85905,0.95169,0.33871,0.80769,0.70609,0.35354
DCN_0,CAPG_0,PRDX1_1,0.859,0.95872,0.27737,0.80851,0.67857,0.36364
ENO1_0,GSTP1_1,IARS1,0.85887,0.95455,0.3254,0.80392,0.71186,0.25253
ACE_0,FASN,PRDX1_0,0.85884,0.95023,0.31061,0.78846,0.69767,0.40404
ACE_0,FASN,,0.85871,0.95023,0.30827,0.78846,0.69536,0.41414
FASN,VPS35_0,LDHA_0,0.85868,0.95833,0.15323,0.67857,0.66346,0.42424
TPD52_1,DCN_0,,0.85861,0.95413,0.27941,0.79167,0.67974,0.29293
ENO1_0,ACE_0,CLIC1_1,0.85821,0.95175,0.25342,0.77083,0.66564,0.47475
LDHA_0,SFRP4_0,TARS1_2,0.85821,0.9569,0.21831,0.7561,0.66667,0.38384
ACE_0,FASN,CACYBP_2,0.85817,0.95455,0.23256,0.75,0.67961,0.35354
DCN_0,CLIC1_0,CAPG_0,0.85814,0.95413,0.25735,0.77778,0.67314,0.32323
ENO1_0,ACE_0,SFRP4_0,0.85812,0.95614,0.23288,0.77273,0.66061,0.30303
SFRP4_0,DCN_0,MVP_0,0.85807,0.95413,0.29412,0.8,0.68421,0.31313
GSTP1_1,CACYBP_1,AGRN_0,0.85781,0.96347,0.39669,0.85714,0.74296,0.34343
ENO1_0,ACE_0,PRDX1_0,0.8578,0.95614,0.26207,0.79167,0.67077,0.45455
GSTP1_1,LDHA_1,PRDX1_1,0.85779,0.95023,0.32331,0.7963,0.7,0.28283
GSTP1_1,TARS1_2,PKM_0,0.85771,0.95392,0.26357,0.77273,0.68543,0.27273
CAPG_1,DCN_0,CLIC1_0,0.85763,0.95413,0.27206,0.78723,0.67752,0.32323
GSTP1_1,CACYBP_2,PKM_0,0.85761,0.95392,0.30469,0.79592,0.69932,0.28283
ENO1_0,SFRP4_0,AGRN_0,0.8576,0.95671,0.2197,0.74359,0.6821,0.37374
LDHA_0,SFRP4_0,CLIC1_0,0.85751,0.95319,0.19863,0.725,0.65689,0.35354
ENO1_0,ACE_0,CAPG_1,0.85749,0.95175,0.23288,0.75556,0.65957,0.43434
DCN_0,CLIC1_0,IARS1,0.85746,0.95392,0.30769,0.8,0.69697,0.30303
GSTP1_1,TPD52_1,LDHA_1,0.85741,0.95475,0.27481,0.78261,0.68954,0.27273
ACE_0,FASN,IARS1,0.85739,0.95455,0.20312,0.72222,0.67308,0.34343
GSTP1_1,PRDX1_0,LDHA_1,0.85738,0.95475,0.2782,0.78723,0.6873,0.26263
ACE_0,FASN,PRDX1_1,0.85731,0.95023,0.31579,0.79245,0.69767,0.41414
LDHA_0,SFRP4_0,RPSA_1,0.85729,0.95319,0.2585,0.77551,0.67267,0.41414
FASN,VPS35_0,SFRP4_0,0.85727,0.95833,0.26613,0.78571,0.69463,0.36364
ENO1_0,ACE_0,TARS1_2,0.85696,0.95133,0.2766,0.78,0.67823,0.42424
ACE_0,TARS1_2,CAPG_0,0.85692,0.95133,0.34286,0.81356,0.70033,0.45455
DCN_0,RPSA_1,CLIC1_0,0.85692,0.95413,0.34559,0.82456,0.70034,0.38384
GSTP1_1,CAPG_1,LDHA_1,0.85687,0.95475,0.27068,0.78261,0.68506,0.26263
ENO1_0,GSTP1_1,,0.85681,0.95023,0.36364,0.81356,0.71429,0.27273
ENO1_0,ACE_0,LDHA_1,0.85678,0.95175,0.23448,0.75556,0.66159,0.38384
ENO1_0,GSTP1_1,RPSA_1,0.85671,0.95023,0.37879,0.81967,0.71918,0.27273
ENO1_0,ACE_0,LDHA_0,0.85671,0.95175,0.26712,0.78,0.66975,0.38384
DCN_0,AGRN_0,,0.8567,0.9537,0.288,0.78261,0.69831,0.33333
PRDX1_0,DCN_0,CLIC1_0,0.85664,0.95413,0.33333,0.81818,0.69799,0.39394
ENO1_0,GSTP1_1,CLIC1_0,0.85652,0.95023,0.33588,0.8,0.70707,0.26263
ACE_0,FASN,RPSA_1,0.8565,0.95023,0.23308,0.7381,0.67308,0.34343
ENO1_0,GSTP1_1,TARS1_1,0.85647,0.95023,0.37121,0.81667,0.71672,0.27273
ENO1_0,ACE_0,PRDX1_1,0.85643,0.95614,0.24658,0.78261,0.66463,0.43434
GSTP1_1,FASN,PKM_0,0.85641,0.95735,0.22034,0.74286,0.68707,0.29293
ACE_0,FASN,TARS1_1,0.85633,0.95023,0.24812,0.75,0.67742,0.37374
CAPG_1,VPS35_0,LDHA_0,0.8563,0.95067,0.37313,0.81967,0.71622,0.58586
ACE_0,CLIC1_1,FASN,0.85619,0.95023,0.28571,0.77551,0.68852,0.40404
TPD52_0,VPS35_0,LDHA_0,0.85613,0.95045,0.45113,0.84507,0.74296,0.59596
ENO1_0,GSTP1_1,CLIC1_1,0.85599,0.95023,0.30303,0.78431,0.69536,0.25253
CAPG_1,SFRP4_0,DCN_0,0.85596,0.95413,0.34307,0.82456,0.69799,0.33333
DCN_0,GMDS_2,,0.85594,0.95392,0.29851,0.8,0.68771,0.30303
ENO1_0,GSTP1_1,MVP_0,0.85593,0.95023,0.37692,0.81667,0.72165,0.28283
ENO1_0,GSTP1_1,TPD52_1,0.85586,0.95023,0.38462,0.81967,0.72414,0.28283
GSTP1_1,CACYBP_1,PKM_0,0.85584,0.95413,0.31008,0.8,0.70034,0.28283
VPS35_0,LDHA_1,AGRN_0,0.85583,0.95455,0.41667,0.83333,0.75,0.61616
VPS35_0,LDHA_0,RPSA_1,0.85577,0.95067,0.32836,0.8,0.70199,0.57576
ACE_0,FASN,CLIC1_0,0.85575,0.95475,0.25,0.76744,0.68065,0.37374
ACE_0,TARS1_2,PKM_0,0.85567,0.95111,0.2695,0.77551,0.67508,0.42424
ENO1_0,ACE_0,,0.85562,0.95175,0.23973,0.76087,0.66159,0.44444
ENO1_0,ACE_0,PKM_0,0.85555,0.95154,0.1958,0.71795,0.65257,0.39394
CLIC1_1,LDHA_0,SFRP4_0,0.85552,0.95745,0.2381,0.77778,0.66766,0.38384
SFRP4_0,DCN_0,CAPG_0,0.85549,0.95413,0.26277,0.78261,0.67314,0.30303
GSTP1_1,CACYBP_2,AGRN_0,0.85548,0.95392,0.41176,0.83051,0.74729,0.35354
TPD52_0,SFRP4_0,AGRN_0,0.85543,0.95217,0.25,0.75,0.68868,0.38384
DCN_0,CLIC1_0,PRDX1_1,0.8554,0.95413,0.33824,0.82143,0.69799,0.39394
GSTP1_1,TPD52_1,PKM_0,0.85534,0.95872,0.26357,0.7907,0.6875,0.28283
GSTP1_1,CLIC1_1,LDHA_1,0.85531,0.95023,0.30075,0.78431,0.69307,0.27273
DCN_1,GSTP1_1,SFRP4_0,0.8553,0.95755,0.2406,0.78049,0.66776,0.30303
GSTP1_1,LDHA_1,IARS1,0.85519,0.95455,0.29921,0.79167,0.70234,0.28283
DCN_0,MVP_0,,0.855,0.95413,0.29412,0.8,0.68421,0.33333
GSTP1_1,LDHA_1,TARS1_1,0.855,0.95023,0.2782,0.77083,0.68627,0.27273
ACE_0,CAPG_1,TARS1_2,0.85492,0.95133,0.34507,0.81667,0.69805,0.46465
FASN,VPS35_0,LDHA_1,0.85486,0.9537,0.15447,0.65517,0.66452,0.42424
VPS35_0,LDHA_0,TARS1_1,0.85486,0.95516,0.40299,0.84375,0.72696,0.58586
GSTP1_1,PKM_0,MVP_0,0.85485,0.95413,0.2093,0.72973,0.67097,0.26263
ENO1_0,ACE_0,MVP_0,0.85484,0.95175,0.24306,0.76087,0.66564,0.45455
ACE_0,RPSA_1,PKM_0,0.85469,0.96035,0.21528,0.775,0.65861,0.38384
DCN_1,GSTP1_1,ACE_0,0.85459,0.95694,0.33083,0.83019,0.69204,0.37374
ENO1_0,ACE_0,CAPG_0,0.85456,0.95175,0.25694,0.77083,0.66975,0.47475
TPD52_1,VPS35_0,LDHA_0,0.85453,0.95516,0.39394,0.83871,0.72696,0.58586
DCN_1,ACE_0,VPS35_0,0.85448,0.95238,0.29104,0.79592,0.67797,0.24242
SFRP4_0,LDHA_1,TARS1_2,0.85445,0.9569,0.20423,0.74359,0.66269,0.36364
DCN_0,RPSA_1,PRDX1_1,0.85445,0.95413,0.30657,0.80769,0.68647,0.36364
PRDX1_0,DCN_0,RPSA_1,0.85443,0.9633,0.28676,0.82979,0.68404,0.35354
GSTP1_1,IARS1,PKM_0,0.85428,0.95392,0.22835,0.74359,0.67869,0.27273
GSTP1_1,CLIC1_1,PKM_0,0.85423,0.95413,0.22137,0.74359,0.67097,0.26263
GSTP1_1,GMDS_2,PKM_0,0.85421,0.95853,0.27907,0.8,0.69103,0.28283
LDHA_0,PRDX1_0,SFRP4_0,0.85418,0.95745,0.22603,0.76744,0.66568,0.35354
ACE_0,SFRP4_0,PKM_0,0.85404,0.96476,0.26389,0.82609,0.67385,0.33333
LDHA_0,SFRP4_0,PRDX1_1,0.85396,0.95319,0.2517,0.77083,0.67066,0.38384
GSTP1_1,PKM_0,,0.85395,0.95413,0.19847,0.72222,0.66454,0.26263
ACE_0,CLIC1_0,PKM_0,0.85392,0.95595,0.22378,0.7619,0.66159,0.38384
ENO1_0,ACE_0,GMDS_2,0.85389,0.95154,0.29167,0.79245,0.67925,0.47475
LDHA_0,SFRP4_0,MVP_0,0.85388,0.95319,0.23448,0.75556,0.66866,0.40404
GSTP1_1,CLIC1_0,PKM_0,0.85385,0.95413,0.2,0.72222,0.66667,0.26263
LDHA_0,SFRP4_0,,0.85381,0.95319,0.2449,0.76596,0.66866,0.40404
LDHA_0,SFRP4_0,PKM_0,0.85378,0.95259,0.22222,0.74419,0.66366,0.38384
LDHA_0,SFRP4_0,TARS1_1,0.85376,0.95319,0.2449,0.76596,0.66866,0.40404
GSTP1_1,CAPG_1,PKM_0,0.85374,0.95413,0.24427,0.7619,0.67752,0.27273
GSTP1_1,LDHA_1,,0.85371,0.95023,0.2782,0.77083,0.68627,0.27273
TPD52_1,LDHA_0,SFRP4_0,0.85365,0.95319,0.23448,0.75556,0.66866,0.40404
TPD52_0,ACE_0,TARS1_2,0.85361,0.95133,0.3169,0.80357,0.6891,0.43434
GSTP1_1,LDHA_1,RPSA_1,0.85354,0.95023,0.2782,0.77083,0.68627,0.27273
GSTP1_1,PKM_0,PRDX1_1,0.85342,0.95413,0.23664,0.7561,0.67532,0.26263
ACE_0,CLIC1_1,TARS1_2,0.85336,0.95575,0.34507,0.83051,0.69903,0.43434
DCN_1,VPS35_0,SFRP4_0,0.85323,0.95305,0.12687,0.62963,0.63438,0.18182
ACE_0,CAPG_1,PKM_0,0.85322,0.95154,0.24306,0.76087,0.66462,0.42424
FASN,VPS35_0,AGRN_0,0.85315,0.95327,0.21739,0.71429,0.69388,0.43434
GSTP1_1,RPSA_1,PKM_0,0.85314,0.95413,0.19847,0.72222,0.66454,0.26263
ACE_0,CLIC1_0,TARS1_2,0.85314,0.95133,0.33333,0.81034,0.69579,0.42424
LDHA_0,SFRP4_0,IARS1,0.85312,0.95299,0.23404,0.75,0.67372,0.39394
TPD52_1,SFRP4_0,AGRN_0,0.85308,0.95671,0.23664,0.7561,0.68847,0.36364
LDHA_0,SFRP4_0,GMDS_2,0.85307,0.95299,0.22917,0.75,0.66766,0.39394
GSTP1_1,PKM_0,TARS1_1,0.85293,0.9633,0.22901,0.78947,0.67524,0.26263
CAPG_1,LDHA_0,SFRP4_0,0.85289,0.95319,0.2381,0.76087,0.66667,0.40404
SFRP4_0,TARS1_1,AGRN_0,0.85288,0.95238,0.26316,0.76087,0.69182,0.38384
TPD52_0,LDHA_0,SFRP4_0,0.85286,0.95299,0.23973,0.76087,0.66766,0.39394
GSTP1_1,PRDX1_0,PKM_0,0.85286,0.95413,0.22137,0.74359,0.67097,0.26263
ENO1_0,TPD52_0,ACE_0,0.85281,0.96053,0.22069,0.78049,0.65964,0.38384
ACE_0,TARS1_2,,0.85267,0.95575,0.32394,0.82143,0.69231,0.43434
ACE_0,TARS1_2,PRDX1_1,0.85239,0.95133,0.32394,0.80702,0.69132,0.44444
ENO1_0,ACE_0,TPD52_1,0.85234,0.95175,0.24306,0.76087,0.66564,0.44444
TPD52_0,ACE_0,PKM_0,0.85212,0.95154,0.24306,0.76087,0.66462,0.41414
ACE_0,GMDS_2,TARS1_2,0.85209,0.95111,0.30935,0.7963,0.69032,0.44444
DCN_0,CAPG_0,,0.85204,0.95413,0.21898,0.75,0.66032,0.31313
DCN_0,PRDX1_1,,0.85204,0.95872,0.27737,0.80851,0.67857,0.36364
ACE_0,PRDX1_0,TARS1_2,0.85202,0.95133,0.34507,0.81667,0.69805,0.45455
ACE_0,PKM_0,PRDX1_1,0.85193,0.95154,0.22222,0.74419,0.65854,0.40404
ACE_0,CLIC1_1,PKM_0,0.85184,0.95154,0.22917,0.75,0.66055,0.40404
ACE_0,PRDX1_0,PKM_0,0.85176,0.95154,0.22378,0.74419,0.66055,0.39394
CLIC1_1,SFRP4_0,LDHA_1,0.85176,0.95319,0.22603,0.75,0.66469,0.38384
TPD52_0,GSTP1_1,ACE_0,0.8516,0.95327,0.26515,0.77778,0.67774,0.37374
FASN,VPS35_0,TARS1_2,0.85152,0.95327,0.16667,0.66667,0.67105,0.36364
ACE_0,TARS1_2,MVP_0,0.85149,0.95133,0.30714,0.7963,0.6891,0.43434
SFRP4_0,LDHA_1,CLIC1_0,0.85139,0.95319,0.21379,0.7381,0.66272,0.37374
GSTP1_1,LDHA_1,MVP_0,0.85137,0.95023,0.28244,0.77083,0.69079,0.28283
GSTP1_1,PKM_0,CAPG_0,0.85133,0.9633,0.1938,0.75758,0.66879,0.26263
ACE_0,TPD52_1,TARS1_2,0.85126,0.95575,0.30714,0.81132,0.6901,0.43434
ACE_0,PKM_0,,0.85123,0.95154,0.21528,0.7381,0.65653,0.39394
GSTP1_1,LDHA_1,CLIC1_0,0.85123,0.95023,0.24242,0.74419,0.67742,0.27273
GSTP1_1,ACE_0,DCN_0,0.85117,0.955,0.31452,0.8125,0.69203,0.36364
LDHA_0,SFRP4_0,CAPG_0,0.85115,0.95319,0.24828,0.76596,0.67267,0.38384
SFRP4_0,LDHA_1,RPSA_1,0.85106,0.95319,0.21918,0.74419,0.66272,0.38384
VPS35_0,SFRP4_0,AGRN_0,0.85105,0.95455,0.29752,0.78261,0.71186,0.40404
PRDX1_0,SFRP4_0,AGRN_0,0.85101,0.95238,0.25,0.75,0.68966,0.39394
CAPG_1,DCN_0,,0.8509,0.95413,0.30657,0.80769,0.68647,0.34343
ACE_0,PKM_0,TARS1_1,0.85089,0.95154,0.20139,0.725,0.65257,0.37374
