Biomarker_1,Biomarker_2,Biomarker_3,AUC,se_97_Threshold,se_97_Sensitivity,se_97_Specificity,se_97_NPV,se_97_PPV,se_95_Threshold,se_95_Sensitivity,se_95_Specificity,se_95_NPV,se_95_PPV,max_sum_Threshold,max_sum_Sensitivity,max_sum_Specificity,max_sum_NPV,max_sum_PPV
Endometrial_thickness,KPYM_AGRIN_norm,TIMP2_KPYM_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,KPYM_AGRIN_norm,TIMP2_AGRIN_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,KPYM_TIMP2_norm,AGRIN_KPYM_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,KPYM_TIMP2_norm,AGRIN_TIMP2_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,KPYM_TIMP2_norm,TIMP2_AGRIN_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,AGRIN_KPYM_norm,TIMP2_KPYM_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,AGRIN_KPYM_norm,TIMP2_AGRIN_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,AGRIN_TIMP2_norm,TIMP2_KPYM_norm,0.94579,0.10101,0.98182,0.47273,0.96296,0.65060,0.24242,0.94545,0.81818,0.93750,0.83871,0.68687,0.81818,0.98182,0.84375,0.97826
Endometrial_thickness,TIMP2_MVP_norm,MVP_CLIC1_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,TIMP2_MVP_norm,CLIC1_MVP_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,MVP_TIMP2_norm,CLIC1_MVP_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.94549,0.05051,0.98214,0.26316,0.93750,0.56701,0.11111,0.94643,0.59649,0.91892,0.69737,0.61616,0.83929,0.98246,0.86154,0.97917
Endometrial_thickness,KPYM_TIMP2_norm,AGRIN_MVP_norm,0.94545,0.0303,0.98182,0.12727,0.87500,0.52941,0.30303,0.94545,0.85455,0.94000,0.86667,0.38384,0.90909,0.90909,0.90909,0.90909
Endometrial_thickness,KPYM_TIMP2_norm,MVP_AGRIN_norm,0.94545,0.0303,0.98182,0.12727,0.87500,0.52941,0.30303,0.94545,0.85455,0.94000,0.86667,0.38384,0.90909,0.90909,0.90909,0.90909
Endometrial_thickness,KPYM_MVP_norm,AGRIN_TIMP2_norm,0.94545,0.19192,0.98182,0.72727,0.97561,0.78261,0.23232,0.94545,0.78182,0.93478,0.81250,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MVP_norm,TIMP2_AGRIN_norm,0.94545,0.19192,0.98182,0.72727,0.97561,0.78261,0.23232,0.94545,0.78182,0.93478,0.81250,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,AGRIN_TIMP2_norm,MVP_KPYM_norm,0.94545,0.19192,0.98182,0.72727,0.97561,0.78261,0.23232,0.94545,0.78182,0.93478,0.81250,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,AGRIN_MVP_norm,TIMP2_KPYM_norm,0.94545,0.0303,0.98182,0.12727,0.87500,0.52941,0.30303,0.94545,0.85455,0.94000,0.86667,0.38384,0.90909,0.90909,0.90909,0.90909
Endometrial_thickness,TIMP2_KPYM_norm,MVP_AGRIN_norm,0.94545,0.0303,0.98182,0.12727,0.87500,0.52941,0.30303,0.94545,0.85455,0.94000,0.86667,0.38384,0.90909,0.90909,0.90909,0.90909
Endometrial_thickness,TIMP2_AGRIN_norm,MVP_KPYM_norm,0.94545,0.19192,0.98182,0.72727,0.97561,0.78261,0.23232,0.94545,0.78182,0.93478,0.81250,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_TIMP2_norm,TIMP2_PERM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,KPYM_TIMP2_norm,PERM_KPYM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,KPYM_TIMP2_norm,PERM_TIMP2_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,KPYM_PERM_norm,TIMP2_KPYM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,KPYM_PERM_norm,TIMP2_PERM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,KPYM_PERM_norm,PERM_TIMP2_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,TIMP2_KPYM_norm,PERM_KPYM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,TIMP2_KPYM_norm,PERM_TIMP2_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,TIMP2_PERM_norm,PERM_KPYM_norm,0.94478,0.10101,0.98182,0.53704,0.96667,0.68354,0.29293,0.94545,0.79630,0.93478,0.82540,0.55556,0.81818,0.96296,0.83871,0.95745
Endometrial_thickness,AGRIN_TIMP2_norm,TIMP2_CLIC1_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,AGRIN_TIMP2_norm,CLIC1_AGRIN_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,AGRIN_TIMP2_norm,CLIC1_TIMP2_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,AGRIN_CLIC1_norm,TIMP2_AGRIN_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,AGRIN_CLIC1_norm,TIMP2_CLIC1_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,AGRIN_CLIC1_norm,CLIC1_TIMP2_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,TIMP2_AGRIN_norm,CLIC1_AGRIN_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,TIMP2_AGRIN_norm,CLIC1_TIMP2_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,TIMP2_CLIC1_norm,CLIC1_AGRIN_norm,0.94429,0.13131,0.98246,0.57895,0.97059,0.70000,0.19192,0.96491,0.64912,0.94872,0.73333,0.54545,0.82456,0.98246,0.84848,0.97917
Endometrial_thickness,MMP9_TIMP2_norm,AGRIN_MVP_norm,0.94337,0.15152,0.98246,0.61404,0.97222,0.71795,0.22222,0.94737,0.73684,0.93333,0.78261,0.60606,0.85965,0.94737,0.87097,0.94231
Endometrial_thickness,MMP9_TIMP2_norm,MVP_AGRIN_norm,0.94337,0.15152,0.98246,0.61404,0.97222,0.71795,0.22222,0.94737,0.73684,0.93333,0.78261,0.60606,0.85965,0.94737,0.87097,0.94231
Endometrial_thickness,AGRIN_MVP_norm,TIMP2_MMP9_norm,0.94337,0.15152,0.98246,0.61404,0.97222,0.71795,0.22222,0.94737,0.73684,0.93333,0.78261,0.60606,0.85965,0.94737,0.87097,0.94231
Endometrial_thickness,TIMP2_MMP9_norm,MVP_AGRIN_norm,0.94337,0.15152,0.98246,0.61404,0.97222,0.71795,0.22222,0.94737,0.73684,0.93333,0.78261,0.60606,0.85965,0.94737,0.87097,0.94231
Endometrial_thickness,AGRIN_TIMP2_norm,TIMP2_PERM_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_TIMP2_norm,PERM_AGRIN_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_TIMP2_norm,PERM_TIMP2_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_PERM_norm,TIMP2_AGRIN_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_PERM_norm,TIMP2_PERM_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_PERM_norm,PERM_TIMP2_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,TIMP2_AGRIN_norm,PERM_AGRIN_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,TIMP2_AGRIN_norm,PERM_TIMP2_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,TIMP2_PERM_norm,PERM_AGRIN_norm,0.94304,0.09091,0.98276,0.48214,0.96429,0.66279,0.18182,0.94828,0.64286,0.92308,0.73333,0.49495,0.87931,0.94643,0.88333,0.94444
Endometrial_thickness,AGRIN_TIMP2_norm,TIMP2_MVP_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,AGRIN_TIMP2_norm,MVP_AGRIN_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,AGRIN_TIMP2_norm,MVP_TIMP2_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,AGRIN_MVP_norm,TIMP2_AGRIN_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,AGRIN_MVP_norm,TIMP2_MVP_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,AGRIN_MVP_norm,MVP_TIMP2_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,TIMP2_AGRIN_norm,MVP_AGRIN_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,TIMP2_AGRIN_norm,MVP_TIMP2_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,TIMP2_MVP_norm,MVP_AGRIN_norm,0.94183,0.12121,0.98246,0.54386,0.96875,0.68293,0.23232,0.94737,0.75439,0.93478,0.79412,0.31313,0.91228,0.85965,0.90741,0.86667
Endometrial_thickness,MMP9_TIMP2_norm,KPYM_CLIC1_norm,0.94175,0.14141,0.98148,0.60000,0.97059,0.70667,0.19192,0.96296,0.67273,0.94872,0.74286,0.39394,0.88889,0.90909,0.89286,0.90566
Endometrial_thickness,MMP9_TIMP2_norm,CLIC1_KPYM_norm,0.94175,0.14141,0.98148,0.60000,0.97059,0.70667,0.19192,0.96296,0.67273,0.94872,0.74286,0.39394,0.88889,0.90909,0.89286,0.90566
Endometrial_thickness,MMP9_CLIC1_norm,KPYM_TIMP2_norm,0.94175,0.0202,0.98148,0.09091,0.83333,0.51456,0.15152,0.96296,0.61818,0.94444,0.71233,0.52525,0.87037,0.96364,0.88333,0.95918
Endometrial_thickness,MMP9_CLIC1_norm,TIMP2_KPYM_norm,0.94175,0.0202,0.98148,0.09091,0.83333,0.51456,0.15152,0.96296,0.61818,0.94444,0.71233,0.52525,0.87037,0.96364,0.88333,0.95918
Endometrial_thickness,KPYM_TIMP2_norm,CLIC1_MMP9_norm,0.94175,0.0202,0.98148,0.09091,0.83333,0.51456,0.15152,0.96296,0.61818,0.94444,0.71233,0.52525,0.87037,0.96364,0.88333,0.95918
Endometrial_thickness,KPYM_CLIC1_norm,TIMP2_MMP9_norm,0.94175,0.14141,0.98148,0.60000,0.97059,0.70667,0.19192,0.96296,0.67273,0.94872,0.74286,0.39394,0.88889,0.90909,0.89286,0.90566
Endometrial_thickness,TIMP2_MMP9_norm,CLIC1_KPYM_norm,0.94175,0.14141,0.98148,0.60000,0.97059,0.70667,0.19192,0.96296,0.67273,0.94872,0.74286,0.39394,0.88889,0.90909,0.89286,0.90566
Endometrial_thickness,TIMP2_KPYM_norm,CLIC1_MMP9_norm,0.94175,0.0202,0.98148,0.09091,0.83333,0.51456,0.15152,0.96296,0.61818,0.94444,0.71233,0.52525,0.87037,0.96364,0.88333,0.95918
Endometrial_thickness,KPYM_PERM_norm,TIMP2_CLIC1_norm,0.94136,0.09091,0.98148,0.42593,0.95833,0.63095,0.09091,0.98148,0.42593,0.95833,0.63095,0.71717,0.81481,0.98148,0.84127,0.97778
Endometrial_thickness,KPYM_PERM_norm,CLIC1_TIMP2_norm,0.94136,0.09091,0.98148,0.42593,0.95833,0.63095,0.09091,0.98148,0.42593,0.95833,0.63095,0.71717,0.81481,0.98148,0.84127,0.97778
Endometrial_thickness,TIMP2_CLIC1_norm,PERM_KPYM_norm,0.94136,0.09091,0.98148,0.42593,0.95833,0.63095,0.09091,0.98148,0.42593,0.95833,0.63095,0.71717,0.81481,0.98148,0.84127,0.97778
Endometrial_thickness,PERM_KPYM_norm,CLIC1_TIMP2_norm,0.94136,0.09091,0.98148,0.42593,0.95833,0.63095,0.09091,0.98148,0.42593,0.95833,0.63095,0.71717,0.81481,0.98148,0.84127,0.97778
Endometrial_thickness,AGRIN_TIMP2_norm,MVP_PERM_norm,0.9411,0.10101,0.98246,0.50000,0.96552,0.66667,0.19192,0.94737,0.71429,0.93023,0.77143,0.36364,0.91228,0.89286,0.90909,0.89655
Endometrial_thickness,AGRIN_TIMP2_norm,PERM_MVP_norm,0.9411,0.10101,0.98246,0.50000,0.96552,0.66667,0.19192,0.94737,0.71429,0.93023,0.77143,0.36364,0.91228,0.89286,0.90909,0.89655
Endometrial_thickness,TIMP2_AGRIN_norm,MVP_PERM_norm,0.9411,0.10101,0.98246,0.50000,0.96552,0.66667,0.19192,0.94737,0.71429,0.93023,0.77143,0.36364,0.91228,0.89286,0.90909,0.89655
Endometrial_thickness,TIMP2_AGRIN_norm,PERM_MVP_norm,0.9411,0.10101,0.98246,0.50000,0.96552,0.66667,0.19192,0.94737,0.71429,0.93023,0.77143,0.36364,0.91228,0.89286,0.90909,0.89655
Endometrial_thickness,MMP9_TIMP2_norm,MVP_PERM_norm,0.94079,0.09091,0.98246,0.42857,0.96000,0.63636,0.25253,0.94737,0.73214,0.93182,0.78261,0.39394,0.87719,0.89286,0.87719,0.89286
Endometrial_thickness,MMP9_TIMP2_norm,PERM_MVP_norm,0.94079,0.09091,0.98246,0.42857,0.96000,0.63636,0.25253,0.94737,0.73214,0.93182,0.78261,0.39394,0.87719,0.89286,0.87719,0.89286
Endometrial_thickness,TIMP2_MMP9_norm,MVP_PERM_norm,0.94079,0.09091,0.98246,0.42857,0.96000,0.63636,0.25253,0.94737,0.73214,0.93182,0.78261,0.39394,0.87719,0.89286,0.87719,0.89286
Endometrial_thickness,TIMP2_MMP9_norm,PERM_MVP_norm,0.94079,0.09091,0.98246,0.42857,0.96000,0.63636,0.25253,0.94737,0.73214,0.93182,0.78261,0.39394,0.87719,0.89286,0.87719,0.89286
Endometrial_thickness,MMP9_CLIC1_norm,AGRIN_TIMP2_norm,0.9406,0.08081,0.98246,0.43860,0.96154,0.63636,0.20202,0.94737,0.70175,0.93023,0.76056,0.33333,0.92982,0.87719,0.92593,0.88333
Endometrial_thickness,MMP9_CLIC1_norm,TIMP2_AGRIN_norm,0.9406,0.08081,0.98246,0.43860,0.96154,0.63636,0.20202,0.94737,0.70175,0.93023,0.76056,0.33333,0.92982,0.87719,0.92593,0.88333
Endometrial_thickness,AGRIN_TIMP2_norm,CLIC1_MMP9_norm,0.9406,0.08081,0.98246,0.43860,0.96154,0.63636,0.20202,0.94737,0.70175,0.93023,0.76056,0.33333,0.92982,0.87719,0.92593,0.88333
Endometrial_thickness,TIMP2_AGRIN_norm,CLIC1_MMP9_norm,0.9406,0.08081,0.98246,0.43860,0.96154,0.63636,0.20202,0.94737,0.70175,0.93023,0.76056,0.33333,0.92982,0.87719,0.92593,0.88333
Endometrial_thickness,MMP9_TIMP2_norm,KPYM_AGRIN_norm,0.94017,0.12121,1.00000,0.52727,1.00000,0.67901,0.20202,0.94545,0.63636,0.92105,0.72222,0.44444,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,MMP9_TIMP2_norm,AGRIN_KPYM_norm,0.94017,0.12121,1.00000,0.52727,1.00000,0.67901,0.20202,0.94545,0.63636,0.92105,0.72222,0.44444,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_AGRIN_norm,TIMP2_MMP9_norm,0.94017,0.12121,1.00000,0.52727,1.00000,0.67901,0.20202,0.94545,0.63636,0.92105,0.72222,0.44444,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,AGRIN_KPYM_norm,TIMP2_MMP9_norm,0.94017,0.12121,1.00000,0.52727,1.00000,0.67901,0.20202,0.94545,0.63636,0.92105,0.72222,0.44444,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_AGRIN_norm,TIMP2_CLIC1_norm,0.93973,0.07071,0.98148,0.32727,0.94737,0.58889,0.15152,0.96296,0.61818,0.94444,0.71233,0.60606,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,KPYM_AGRIN_norm,CLIC1_TIMP2_norm,0.93973,0.07071,0.98148,0.32727,0.94737,0.58889,0.15152,0.96296,0.61818,0.94444,0.71233,0.60606,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,AGRIN_KPYM_norm,TIMP2_CLIC1_norm,0.93973,0.07071,0.98148,0.32727,0.94737,0.58889,0.15152,0.96296,0.61818,0.94444,0.71233,0.60606,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,AGRIN_KPYM_norm,CLIC1_TIMP2_norm,0.93973,0.07071,0.98148,0.32727,0.94737,0.58889,0.15152,0.96296,0.61818,0.94444,0.71233,0.60606,0.83333,0.94545,0.85246,0.93750
Endometrial_thickness,AGRIN_TIMP2_norm,,0.9392,0.13131,0.98276,0.54386,0.96875,0.68675,0.25253,0.94828,0.77193,0.93617,0.80882,0.38384,0.87931,0.89474,0.87931,0.89474
Endometrial_thickness,TIMP2_AGRIN_norm,,0.9392,0.13131,0.98276,0.54386,0.96875,0.68675,0.25253,0.94828,0.77193,0.93617,0.80882,0.38384,0.87931,0.89474,0.87931,0.89474
Endometrial_thickness,MMP9_KPYM_norm,AGRIN_TIMP2_norm,0.93917,0.07071,0.98182,0.45455,0.96154,0.64286,0.24242,0.94545,0.74545,0.93182,0.78788,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,MMP9_KPYM_norm,TIMP2_AGRIN_norm,0.93917,0.07071,0.98182,0.45455,0.96154,0.64286,0.24242,0.94545,0.74545,0.93182,0.78788,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MMP9_norm,AGRIN_TIMP2_norm,0.93917,0.07071,0.98182,0.45455,0.96154,0.64286,0.24242,0.94545,0.74545,0.93182,0.78788,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_MMP9_norm,TIMP2_AGRIN_norm,0.93917,0.07071,0.98182,0.45455,0.96154,0.64286,0.24242,0.94545,0.74545,0.93182,0.78788,0.45455,0.87273,0.92727,0.87931,0.92308
Endometrial_thickness,KPYM_PERM_norm,AGRIN_TIMP2_norm,0.93838,0.12121,0.98182,0.53704,0.96667,0.68354,0.28283,0.94545,0.79630,0.93478,0.82540,0.43434,0.85455,0.92593,0.86207,0.92157
Endometrial_thickness,KPYM_PERM_norm,TIMP2_AGRIN_norm,0.93838,0.12121,0.98182,0.53704,0.96667,0.68354,0.28283,0.94545,0.79630,0.93478,0.82540,0.43434,0.85455,0.92593,0.86207,0.92157
Endometrial_thickness,AGRIN_TIMP2_norm,PERM_KPYM_norm,0.93838,0.12121,0.98182,0.53704,0.96667,0.68354,0.28283,0.94545,0.79630,0.93478,0.82540,0.43434,0.85455,0.92593,0.86207,0.92157
Endometrial_thickness,TIMP2_AGRIN_norm,PERM_KPYM_norm,0.93838,0.12121,0.98182,0.53704,0.96667,0.68354,0.28283,0.94545,0.79630,0.93478,0.82540,0.43434,0.85455,0.92593,0.86207,0.92157
Endometrial_thickness,AGRIN_TIMP2_norm,PERM_CLIC1_norm,0.93828,0.13131,0.98246,0.55357,0.96875,0.69136,0.28283,0.94737,0.78571,0.93617,0.81818,0.45455,0.84211,0.92857,0.85246,0.92308
Endometrial_thickness,AGRIN_TIMP2_norm,CLIC1_PERM_norm,0.93828,0.13131,0.98246,0.55357,0.96875,0.69136,0.28283,0.94737,0.78571,0.93617,0.81818,0.45455,0.84211,0.92857,0.85246,0.92308
Endometrial_thickness,TIMP2_AGRIN_norm,PERM_CLIC1_norm,0.93828,0.13131,0.98246,0.55357,0.96875,0.69136,0.28283,0.94737,0.78571,0.93617,0.81818,0.45455,0.84211,0.92857,0.85246,0.92308
Endometrial_thickness,TIMP2_AGRIN_norm,CLIC1_PERM_norm,0.93828,0.13131,0.98246,0.55357,0.96875,0.69136,0.28283,0.94737,0.78571,0.93617,0.81818,0.45455,0.84211,0.92857,0.85246,0.92308
Endometrial_thickness,MMP9_TIMP2_norm,,0.93799,0.13131,0.98276,0.56140,0.96970,0.69512,0.19192,0.94828,0.63158,0.92308,0.72368,0.48485,0.86207,0.92982,0.86885,0.92593
Endometrial_thickness,TIMP2_MMP9_norm,,0.93799,0.13131,0.98276,0.56140,0.96970,0.69512,0.19192,0.94828,0.63158,0.92308,0.72368,0.48485,0.86207,0.92982,0.86885,0.92593
Endometrial_thickness,MMP9_TIMP2_norm,TIMP2_MMP9_norm,0.93799,0.13131,0.98276,0.56140,0.96970,0.69512,0.19192,0.94828,0.63158,0.92308,0.72368,0.48485,0.86207,0.92982,0.86885,0.92593
Endometrial_thickness,MMP9_TIMP2_norm,TIMP2_PERM_norm,0.93781,0.13131,0.98276,0.57143,0.96970,0.70370,0.21212,0.94828,0.67857,0.92683,0.75342,0.50505,0.86207,0.92857,0.86667,0.92593
Endometrial_thickness,MMP9_TIMP2_norm,PERM_MMP9_norm,0.93781,0.13131,0.98276,0.57143,0.96970,0.70370,0.21212,0.94828,0.67857,0.92683,0.75342,0.50505,0.86207,0.92857,0.86667,0.92593
Endometrial_thickness,MMP9_TIMP2_norm,PERM_TIMP2_norm,0.93781,0.13131,0.98276,0.57143,0.96970,0.70370,0.21212,0.94828,0.67857,0.92683,0.75342,0.50505,0.86207,0.92857,0.86667,0.92593
Endometrial_thickness,MMP9_PERM_norm,TIMP2_MMP9_norm,0.93781,0.13131,0.98276,0.57143,0.96970,0.70370,0.21212,0.94828,0.67857,0.92683,0.75342,0.50505,0.86207,0.92857,0.86667,0.92593
