Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
AGRIN_TIMP2,HSPB1_PERM,0.77461,1.0,0.05085,1.0,0.50442,0.11111
PIGR_AGRIN,TIMP2_AGRIN,0.77363,1.0,0.05085,1.0,0.51304,0.0101
KPYM_MMP9,TIMP2_AGRIN,0.77352,1.0,0.03448,1.0,0.51304,0.0101
AGRIN_TIMP2,CLIC1_HSPB1,0.77334,1.0,0.01695,1.0,0.50427,0.51515
AGRIN_MMP9,TIMP2_AGRIN,0.77305,1.0,0.05085,1.0,0.51304,0.0101
PIGR_MMP9,TIMP2_CLIC1,0.77277,1.0,0.08475,1.0,0.52212,0.0101
HSPB1_PERM,TIMP2_PERM,0.77223,1.0,0.13559,1.0,0.52778,0.0101
PERM_TIMP2,TIMP2_MMP9,0.77223,1.0,0.0339,1.0,0.5,0.0101
KPYM_CLIC1,PIGR_PERM,0.77089,1.0,0.01695,1.0,0.5,0.0101
PIGR_AGRIN,TIMP2_CLIC1,0.77047,1.0,0.08475,1.0,0.52212,0.0101
HSPB1_PERM,TIMP2_CLIC1,0.77044,1.0,0.10169,1.0,0.51818,0.0101
MMP9_HSPB1,CLIC1_TIMP2,0.77018,1.0,0.01695,1.0,0.50427,0.09091
PIGR_PERM,TIMP2_KPYM,0.76981,1.0,0.01724,1.0,0.5,0.0101
HSPB1_KPYM,TIMP2_MMP9,0.76943,0.98305,0.05172,0.75,0.51327,0.0101
PIGR_KPYM,TIMP2_CLIC1,0.76943,1.0,0.10345,1.0,0.53153,0.0101
PIGR_KPYM,TIMP2_AGRIN,0.76856,1.0,0.03448,1.0,0.51304,0.0101
AGRIN_TIMP2,PIGR_HSPB1,0.76846,0.98305,0.01695,0.5,0.5,0.13131
HSPB1_MMP9,TIMP2_CLIC1,0.7676,1.0,0.10169,1.0,0.52679,0.0101
MMP9_TIMP2,TIMP2_PERM,0.76747,1.0,0.08475,1.0,0.51351,0.0101
TIMP2_CLIC1,CLIC1_PERM,0.76747,1.0,0.11864,1.0,0.52294,0.0101
KPYM_PERM,TIMP2_MMP9,0.76709,1.0,0.01724,1.0,0.5,0.0101
MMP9_TIMP2,TIMP2_HSPB1,0.76702,1.0,0.01695,1.0,0.50427,0.0101
KPYM_PIGR,PERM_TIMP2,0.76649,1.0,0.01724,1.0,0.5,0.51515
TIMP2_CLIC1,CLIC1_MMP9,0.76645,1.0,0.11864,1.0,0.53153,0.0101
HSPB1_CLIC1,TIMP2_CLIC1,0.76587,1.0,0.10169,1.0,0.52679,0.0101
MMP9_HSPB1,TIMP2_PERM,0.76569,1.0,0.05085,1.0,0.50442,0.0101
AGRIN_TIMP2,PERM_HSPB1,0.76509,1.0,0.01695,1.0,0.49565,0.32323
AGRIN_TIMP2,TIMP2_HSPB1,0.76501,1.0,0.01695,1.0,0.50427,0.0101
PIGR_HSPB1,CLIC1_TIMP2,0.76415,1.0,0.01695,1.0,0.50427,0.14141
PIGR_HSPB1,TIMP2_PERM,0.7639,1.0,0.05085,1.0,0.50442,0.0101
HSPB1_PIGR,TIMP2_PERM,0.76301,1.0,0.11864,1.0,0.52294,0.0101
PIGR_MMP9,CLIC1_HSPB1,0.76278,1.0,0.01667,1.0,0.5042,0.18182
MMP9_TIMP2,AGRIN_CLIC1,0.76271,1.0,0.01695,1.0,0.50427,0.0101
KPYM_AGRIN,TIMP2_CLIC1,0.76271,1.0,0.10345,1.0,0.53153,0.0101
KPYM_PIGR,TIMP2_MMP9,0.76271,1.0,0.03448,1.0,0.51304,0.0101
AGRIN_PIGR,CLIC1_TIMP2,0.76271,1.0,0.0339,1.0,0.50862,0.51515
HSPB1_KPYM,CLIC1_TIMP2,0.76271,1.0,0.01724,1.0,0.50862,0.07071
TIMP2_KPYM,CLIC1_PIGR,0.76271,1.0,0.03448,1.0,0.51304,0.0101
TIMP2_HSPB1,CLIC1_TIMP2,0.76242,1.0,0.01695,1.0,0.50427,0.0101
PERM_MMP9,TIMP2_MMP9,0.76241,1.0,0.0339,1.0,0.5,0.0101
KPYM_TIMP2,HSPB1_AGRIN,0.76213,1.0,0.01724,1.0,0.50862,0.13131
AGRIN_PERM,TIMP2_CLIC1,0.76212,1.0,0.10169,1.0,0.51818,0.0101
PIGR_CLIC1,TIMP2_PIGR,0.76128,1.0,0.01695,1.0,0.50427,0.10101
HSPB1_MMP9,CLIC1_PIGR,0.76111,1.0,0.01667,1.0,0.5042,0.19192
KPYM_TIMP2,PIGR_CLIC1,0.76008,1.0,0.03448,1.0,0.51304,0.05051
MMP9_TIMP2,HSPB1_AGRIN,0.75869,1.0,0.0339,1.0,0.50862,0.22222
AGRIN_CLIC1,CLIC1_TIMP2,0.75869,1.0,0.01695,1.0,0.50427,0.0202
KPYM_MMP9,CLIC1_PIGR,0.75847,1.0,0.01695,1.0,0.50847,0.0404
KPYM_CLIC1,CLIC1_PIGR,0.75847,1.0,0.05085,1.0,0.51724,0.0101
MMP9_KPYM,KPYM_TIMP2,0.75804,1.0,0.01724,1.0,0.50862,0.52525
MMP9_TIMP2,AGRIN_TIMP2,0.75783,0.98305,0.0678,0.8,0.51327,0.51515
MMP9_HSPB1,AGRIN_TIMP2,0.75754,1.0,0.01695,1.0,0.50427,0.07071
PIGR_HSPB1,TIMP2_MMP9,0.75725,1.0,0.0339,1.0,0.50862,0.0404
AGRIN_MMP9,TIMP2_CLIC1,0.75697,1.0,0.08475,1.0,0.52212,0.0101
AGRIN_KPYM,TIMP2_MMP9,0.75658,1.0,0.01724,1.0,0.50862,0.0101
AGRIN_PIGR,PERM_TIMP2,0.75647,1.0,0.01695,1.0,0.49565,0.50505
MMP9_TIMP2,PIGR_HSPB1,0.75582,0.98305,0.01695,0.5,0.5,0.12121
KPYM_HSPB1,TIMP2_PERM,0.7556,1.0,0.05172,1.0,0.50893,0.0101
MMP9_CLIC1,AGRIN_TIMP2,0.75524,1.0,0.01695,1.0,0.50427,0.05051
PERM_HSPB1,TIMP2_KPYM,0.75499,1.0,0.03448,1.0,0.50442,0.0101
HSPB1_KPYM,TIMP2_KPYM,0.75482,1.0,0.05172,1.0,0.51754,0.0101
KPYM_PIGR,TIMP2_PERM,0.75439,1.0,0.08621,1.0,0.51818,0.0101
KPYM_PERM,TIMP2_CLIC1,0.75408,1.0,0.08621,1.0,0.51818,0.0101
AGRIN_HSPB1,HSPB1_TIMP2,0.75381,0.98305,0.11864,0.875,0.52727,0.52525
HSPB1_TIMP2,PIGR_CLIC1,0.75352,1.0,0.01695,1.0,0.50427,0.0202
HSPB1_PERM,CLIC1_PIGR,0.75345,1.0,0.01667,1.0,0.49573,0.17172
HSPB1_CLIC1,PIGR_HSPB1,0.75333,1.0,0.01667,1.0,0.5042,0.29293
HSPB1_AGRIN,PERM_TIMP2,0.7532,1.0,0.01695,1.0,0.49565,0.15152
AGRIN_TIMP2,PERM_CLIC1,0.7529,1.0,0.01695,1.0,0.49565,0.07071
PIGR_PERM,CLIC1_HSPB1,0.75287,1.0,0.01667,1.0,0.49573,0.13131
PIGR_PERM,CLIC1_KPYM,0.75278,1.0,0.01695,1.0,0.5,0.0303
MMP9_CLIC1,PERM_TIMP2,0.7526,1.0,0.01695,1.0,0.49565,0.0404
KPYM_HSPB1,TIMP2_MMP9,0.75248,1.0,0.03448,1.0,0.51304,0.0404
MMP9_TIMP2,,0.75237,1.0,0.01695,1.0,0.50427,0.50505
TIMP2_MMP9,,0.75237,1.0,0.0339,1.0,0.50862,0.0404
MMP9_TIMP2,TIMP2_MMP9,0.75237,1.0,0.0339,1.0,0.50862,0.0101
AGRIN_HSPB1,TIMP2_MMP9,0.75208,1.0,0.01695,1.0,0.50427,0.0303
MMP9_TIMP2,PERM_PIGR,0.75201,1.0,0.08475,1.0,0.51351,0.51515
KPYM_MMP9,CLIC1_TIMP2,0.75161,1.0,0.01724,1.0,0.50862,0.0303
KPYM_CLIC1,PIGR_MMP9,0.75141,1.0,0.01695,1.0,0.50847,0.0101
AGRIN_TIMP2,PIGR_TIMP2,0.75122,0.98305,0.01695,0.5,0.5,0.18182
AGRIN_PIGR,TIMP2_KPYM,0.75102,1.0,0.03448,1.0,0.51304,0.0101
PIGR_PERM,TIMP2_MMP9,0.75082,1.0,0.0339,1.0,0.5,0.0404
PERM_HSPB1,TIMP2_HSPB1,0.75052,1.0,0.05085,1.0,0.50442,0.0101
AGRIN_TIMP2,PIGR_KPYM,0.75015,1.0,0.01724,1.0,0.50862,0.15152
AGRIN_CLIC1,TIMP2_PERM,0.74993,1.0,0.05085,1.0,0.50442,0.0101
HSPB1_TIMP2,PIGR_MMP9,0.74978,1.0,0.01695,1.0,0.50427,0.09091
