Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
KPYM_TIMP2,HSPB1_PIGR,0.7753,1.0,0.03636,1.0,0.5,0.51515
MMP9_TIMP2,,0.77493,1.0,0.01786,1.0,0.49074,0.50505
TIMP2_MMP9,,0.77493,1.0,0.03571,1.0,0.49533,0.0303
MMP9_TIMP2,TIMP2_MMP9,0.77493,1.0,0.03571,1.0,0.49533,0.0101
AGRIN_TIMP2,TIMP2_PIGR,0.7746,1.0,0.01786,1.0,0.49074,0.15152
KPYM_TIMP2,PIGR_PERM,0.77433,1.0,0.03636,1.0,0.49038,0.0303
KPYM_TIMP2,HSPB1_MMP9,0.77427,1.0,0.01818,1.0,0.49533,0.13131
PIGR_PERM,TIMP2_MMP9,0.77416,1.0,0.03571,1.0,0.48571,0.0303
KPYM_HSPB1,CLIC1_TIMP2,0.77393,1.0,0.01818,1.0,0.49533,0.05051
PERM_MMP9,CLIC1_TIMP2,0.77381,1.0,0.03571,1.0,0.48571,0.0404
KPYM_CLIC1,PIGR_PERM,0.7737,1.0,0.01786,1.0,0.48598,0.0101
KPYM_MMP9,AGRIN_TIMP2,0.77324,1.0,0.01818,1.0,0.49533,0.09091
AGRIN_CLIC1,CLIC1_TIMP2,0.77291,1.0,0.01786,1.0,0.49074,0.0202
HSPB1_MMP9,CLIC1_PIGR,0.7729,1.0,0.01754,1.0,0.49091,0.18182
MMP9_TIMP2,PERM_PIGR,0.77276,1.0,0.03571,1.0,0.48571,0.50505
KPYM_TIMP2,,0.77256,1.0,0.03636,1.0,0.5,0.51515
TIMP2_KPYM,,0.77256,1.0,0.03636,1.0,0.5,0.0101
KPYM_TIMP2,TIMP2_KPYM,0.77256,1.0,0.07273,1.0,0.50962,0.0101
AGRIN_HSPB1,TIMP2_MMP9,0.77123,1.0,0.03571,1.0,0.49533,0.0303
HSPB1_TIMP2,PIGR_MMP9,0.77123,1.0,0.01786,1.0,0.49074,0.08081
TIMP2_HSPB1,CLIC1_PIGR,0.77123,1.0,0.01786,1.0,0.49074,0.0101
AGRIN_CLIC1,TIMP2_PERM,0.77101,1.0,0.05357,1.0,0.49038,0.0101
PERM_HSPB1,TIMP2_MMP9,0.77101,1.0,0.03571,1.0,0.48571,0.0303
PIGR_MMP9,CLIC1_HSPB1,0.77096,1.0,0.01754,1.0,0.49091,0.18182
MMP9_TIMP2,PIGR_KPYM,0.77084,1.0,0.01818,1.0,0.49533,0.08081
KPYM_TIMP2,AGRIN_HSPB1,0.77015,1.0,0.05455,1.0,0.50476,0.51515
KPYM_PERM,TIMP2_KPYM,0.76934,1.0,0.03636,1.0,0.49038,0.0101
PERM_CLIC1,TIMP2_KPYM,0.76934,1.0,0.03636,1.0,0.49038,0.0101
KPYM_AGRIN,AGRIN_TIMP2,0.76878,1.0,0.01818,1.0,0.49533,0.0202
MMP9_TIMP2,HSPB1_KPYM,0.76844,1.0,0.01818,1.0,0.49533,0.17172
KPYM_TIMP2,CLIC1_KPYM,0.76844,1.0,0.03636,1.0,0.5,0.51515
PIGR_MMP9,TIMP2_HSPB1,0.76819,1.0,0.01786,1.0,0.49074,0.0101
KPYM_MMP9,CLIC1_PIGR,0.76786,1.0,0.01786,1.0,0.49541,0.0404
PIGR_KPYM,TIMP2_MMP9,0.76741,1.0,0.01818,1.0,0.49533,0.0202
KPYM_CLIC1,CLIC1_PIGR,0.7672,1.0,0.05357,1.0,0.50467,0.0101
PERM_TIMP2,,0.76716,1.0,0.07143,1.0,0.49515,0.51515
TIMP2_PERM,,0.76716,1.0,0.05357,1.0,0.49038,0.0101
PERM_TIMP2,TIMP2_PERM,0.76716,1.0,0.08929,1.0,0.5,0.0101
MMP9_PIGR,TIMP2_MMP9,0.76651,1.0,0.01786,1.0,0.49074,0.0202
MMP9_TIMP2,PIGR_MMP9,0.76651,1.0,0.03571,1.0,0.49533,0.13131
MMP9_PIGR,PERM_TIMP2,0.76646,1.0,0.08929,1.0,0.5,0.51515
MMP9_TIMP2,PIGR_PERM,0.76646,1.0,0.01786,1.0,0.48113,0.05051
PERM_HSPB1,TIMP2_PERM,0.76646,1.0,0.05357,1.0,0.49038,0.0101
PERM_TIMP2,PIGR_MMP9,0.76646,1.0,0.01786,1.0,0.48113,0.07071
HSPB1_AGRIN,TIMP2_MMP9,0.76617,0.98113,0.03571,0.66667,0.49057,0.0101
PIGR_CLIC1,TIMP2_HSPB1,0.76617,1.0,0.01786,1.0,0.49074,0.0303
HSPB1_PERM,TIMP2_HSPB1,0.76611,1.0,0.01786,1.0,0.48113,0.0101
PERM_TIMP2,PIGR_HSPB1,0.76576,1.0,0.03571,1.0,0.48571,0.06061
HSPB1_PERM,CLIC1_PIGR,0.76552,1.0,0.01754,1.0,0.48148,0.16162
PIGR_TIMP2,TIMP2_MMP9,0.7655,1.0,0.03571,1.0,0.49533,0.0101
AGRIN_CLIC1,TIMP2_KPYM,0.76535,1.0,0.03636,1.0,0.5,0.0101
PIGR_KPYM,CLIC1_TIMP2,0.76535,1.0,0.01818,1.0,0.49533,0.13131
HSPB1_AGRIN,TIMP2_HSPB1,0.76449,1.0,0.01786,1.0,0.49074,0.0101
MMP9_AGRIN,TIMP2_KPYM,0.76432,1.0,0.03636,1.0,0.5,0.0101
KPYM_MMP9,CLIC1_TIMP2,0.76432,1.0,0.01818,1.0,0.49533,0.0202
MMP9_CLIC1,CLIC1_TIMP2,0.76348,1.0,0.01786,1.0,0.49074,0.05051
MMP9_HSPB1,TIMP2_KPYM,0.76329,1.0,0.03636,1.0,0.5,0.0101
MMP9_TIMP2,KPYM_HSPB1,0.76329,1.0,0.01818,1.0,0.49533,0.0303
MMP9_PERM,TIMP2_PERM,0.76155,1.0,0.08929,1.0,0.5,0.0101
AGRIN_TIMP2,PERM_TIMP2,0.7612,1.0,0.01786,1.0,0.48113,0.40404
PIGR_AGRIN,TIMP2_KPYM,0.76089,1.0,0.03636,1.0,0.5,0.0101
PIGR_AGRIN,CLIC1_HSPB1,0.76056,1.0,0.01754,1.0,0.49091,0.15152
AGRIN_HSPB1,TIMP2_PERM,0.7605,1.0,0.05357,1.0,0.49038,0.0101
HSPB1_AGRIN,CLIC1_PIGR,0.76023,0.98148,0.01754,0.5,0.48624,0.21212
PIGR_PERM,CLIC1_HSPB1,0.76012,1.0,0.01754,1.0,0.48148,0.12121
KPYM_CLIC1,PIGR_MMP9,0.75992,1.0,0.01786,1.0,0.49541,0.0101
TIMP2_KPYM,CLIC1_MMP9,0.75952,1.0,0.05455,1.0,0.50476,0.0101
TIMP2_PIGR,CLIC1_TIMP2,0.75943,1.0,0.01786,1.0,0.49074,0.17172
KPYM_PIGR,TIMP2_PIGR,0.75918,1.0,0.01818,1.0,0.49533,0.0303
MMP9_PIGR,TIMP2_PERM,0.7591,1.0,0.07143,1.0,0.49515,0.0101
HSPB1_MMP9,TIMP2_HSPB1,0.75876,1.0,0.01786,1.0,0.49074,0.0101
KPYM_TIMP2,TIMP2_HSPB1,0.75849,1.0,0.01818,1.0,0.49533,0.0101
KPYM_TIMP2,PERM_HSPB1,0.75758,1.0,0.01818,1.0,0.48571,0.48485
MMP9_AGRIN,AGRIN_TIMP2,0.75741,1.0,0.01786,1.0,0.49074,0.10101
MMP9_PIGR,KPYM_TIMP2,0.75712,1.0,0.03636,1.0,0.5,0.51515
MMP9_TIMP2,KPYM_AGRIN,0.75678,1.0,0.01818,1.0,0.49533,0.0303
PIGR_PERM,CLIC1_KPYM,0.75652,1.0,0.01786,1.0,0.48598,0.0303
MMP9_AGRIN,TIMP2_MMP9,0.75606,1.0,0.03571,1.0,0.49533,0.0303
HSPB1_PIGR,CLIC1_PIGR,0.75601,0.98148,0.01754,0.5,0.48624,0.16162
AGRIN_KPYM,CLIC1_TIMP2,0.75575,0.98113,0.01818,0.5,0.49057,0.35354
HSPB1_CLIC1,PIGR_HSPB1,0.75569,1.0,0.01754,1.0,0.49091,0.26263
HSPB1_TIMP2,PIGR_PERM,0.75525,1.0,0.01786,1.0,0.48113,0.0202
PIGR_PERM,TIMP2_HSPB1,0.7549,1.0,0.01786,1.0,0.48113,0.0101
MMP9_TIMP2,PIGR_TIMP2,0.75472,1.0,0.03571,1.0,0.49533,0.19192
PIGR_MMP9,TIMP2_MMP9,0.75472,1.0,0.03571,1.0,0.49533,0.0101
KPYM_AGRIN,TIMP2_KPYM,0.75403,1.0,0.03636,1.0,0.5,0.0101
MMP9_TIMP2,PERM_KPYM,0.75401,0.98039,0.01818,0.5,0.48077,0.23232
PERM_PIGR,TIMP2_HSPB1,0.75385,1.0,0.01786,1.0,0.48113,0.0101
PIGR_TIMP2,CLIC1_TIMP2,0.75371,1.0,0.01786,1.0,0.49074,0.10101
AGRIN_CLIC1,PERM_TIMP2,0.7535,1.0,0.01786,1.0,0.48113,0.0101
HSPB1_MMP9,TIMP2_PERM,0.7535,1.0,0.125,1.0,0.51,0.0101
HSPB1_CLIC1,CLIC1_PIGR,0.75341,1.0,0.01754,1.0,0.49091,0.06061
PIGR_MMP9,TIMP2_PIGR,0.75337,1.0,0.01786,1.0,0.49074,0.32323
HSPB1_TIMP2,PIGR_AGRIN,0.75303,0.98113,0.03571,0.66667,0.49057,0.09091
KPYM_HSPB1,CLIC1_HSPB1,0.75298,1.0,0.03571,1.0,0.5,0.0101
PIGR_MMP9,CLIC1_KPYM,0.75298,1.0,0.01786,1.0,0.49541,0.08081
TIMP2_KPYM,CLIC1_PERM,0.75294,1.0,0.05455,1.0,0.49515,0.0101
MMP9_PERM,TIMP2_KPYM,0.75187,1.0,0.03636,1.0,0.49038,0.0101
AGRIN_HSPB1,PIGR_CLIC1,0.75146,1.0,0.01754,1.0,0.49091,0.07071
PERM_PIGR,TIMP2_MMP9,0.7514,1.0,0.01786,1.0,0.48113,0.0101
HSPB1_CLIC1,TIMP2_MMP9,0.75135,1.0,0.01786,1.0,0.49074,0.0202
KPYM_CLIC1,PIGR_AGRIN,0.75099,1.0,0.01786,1.0,0.49541,0.0101
PERM_TIMP2,PIGR_KPYM,0.7508,1.0,0.01818,1.0,0.48571,0.09091
KPYM_CLIC1,PIGR_CLIC1,0.75066,1.0,0.01786,1.0,0.49541,0.0101
PERM_AGRIN,TIMP2_KPYM,0.75045,1.0,0.03636,1.0,0.49038,0.0101
MMP9_TIMP2,AGRIN_HSPB1,0.75034,1.0,0.01786,1.0,0.49074,0.32323
KPYM_PERM,CLIC1_PIGR,0.75034,1.0,0.01786,1.0,0.48598,0.0202
KPYM_MMP9,TIMP2_HSPB1,0.75026,1.0,0.01818,1.0,0.49533,0.0101
AGRIN_KPYM,TIMP2_PERM,0.75009,1.0,0.09091,1.0,0.50495,0.0101
MMP9_HSPB1,PERM_TIMP2,0.75,1.0,0.01786,1.0,0.48113,0.05051
PIGR_MMP9,TIMP2_KPYM,0.74991,1.0,0.03636,1.0,0.5,0.0101
AGRIN_PIGR,TIMP2_HSPB1,0.74798,1.0,0.01786,1.0,0.49074,0.0101
PERM_CLIC1,CLIC1_TIMP2,0.7479,1.0,0.01786,1.0,0.48113,0.05051
KPYM_AGRIN,CLIC1_PIGR,0.74769,1.0,0.01786,1.0,0.49541,0.0202
HSPB1_TIMP2,,0.74764,0.98113,0.08929,0.83333,0.50485,0.51515
TIMP2_HSPB1,,0.74764,1.0,0.01786,1.0,0.49074,0.0101
HSPB1_TIMP2,TIMP2_HSPB1,0.74764,1.0,0.01786,1.0,0.49074,0.0101
PIGR_KPYM,TIMP2_PERM,0.74759,1.0,0.05455,1.0,0.49515,0.0101
PIGR_PERM,TIMP2_PERM,0.7472,1.0,0.05357,1.0,0.49038,0.0101
KPYM_AGRIN,TIMP2_MMP9,0.74683,1.0,0.03636,1.0,0.5,0.0101
KPYM_PIGR,TIMP2_KPYM,0.74648,1.0,0.03636,1.0,0.5,0.0101
PERM_CLIC1,PIGR_PERM,0.74629,1.0,0.01754,1.0,0.48148,0.20202
AGRIN_PIGR,HSPB1_CLIC1,0.74626,1.0,0.01754,1.0,0.49091,0.11111
HSPB1_CLIC1,TIMP2_KPYM,0.7458,1.0,0.03636,1.0,0.5,0.0101
KPYM_CLIC1,PIGR_KPYM,0.7457,1.0,0.01786,1.0,0.49541,0.0101
PIGR_MMP9,CLIC1_PIGR,0.74561,1.0,0.01754,1.0,0.49091,0.18182
KPYM_CLIC1,HSPB1_TIMP2,0.74545,1.0,0.05455,1.0,0.50476,0.0101
PIGR_HSPB1,TIMP2_HSPB1,0.74528,1.0,0.01786,1.0,0.49074,0.0101
KPYM_TIMP2,AGRIN_CLIC1,0.74511,1.0,0.01818,1.0,0.49533,0.05051
MMP9_AGRIN,TIMP2_PERM,0.7451,1.0,0.05357,1.0,0.49038,0.0101
AGRIN_TIMP2,PERM_KPYM,0.7451,1.0,0.01818,1.0,0.48571,0.32323
PIGR_AGRIN,CLIC1_KPYM,0.74471,1.0,0.01786,1.0,0.49541,0.10101
AGRIN_TIMP2,HSPB1_PIGR,0.74461,1.0,0.01786,1.0,0.49074,0.45455
PERM_PIGR,TIMP2_PERM,0.74405,1.0,0.07143,1.0,0.49515,0.0101
MMP9_KPYM,TIMP2_MMP9,0.74374,1.0,0.01818,1.0,0.49533,0.0202
AGRIN_PIGR,CLIC1_HSPB1,0.74366,1.0,0.01754,1.0,0.49091,0.50505
PIGR_AGRIN,TIMP2_HSPB1,0.7436,1.0,0.01786,1.0,0.49074,0.0202
PIGR_PERM,CLIC1_PERM,0.74359,1.0,0.01754,1.0,0.48148,0.06061
KPYM_CLIC1,CLIC1_HSPB1,0.74339,1.0,0.05357,1.0,0.50467,0.0101
PIGR_TIMP2,TIMP2_PERM,0.74335,1.0,0.08929,1.0,0.5,0.0101
MMP9_HSPB1,CLIC1_HSPB1,0.74301,1.0,0.01754,1.0,0.49091,0.0101
PIGR_PERM,CLIC1_PIGR,0.74291,1.0,0.01754,1.0,0.48148,0.09091
KPYM_PERM,AGRIN_TIMP2,0.74225,1.0,0.01818,1.0,0.48571,0.05051
HSPB1_KPYM,TIMP2_PERM,0.74153,1.0,0.09091,1.0,0.50495,0.0101
PIGR_HSPB1,CLIC1_HSPB1,0.74139,0.96296,0.03509,0.5,0.48598,0.13131
HSPB1_PIGR,CLIC1_TIMP2,0.7409,1.0,0.01786,1.0,0.49074,0.46465
HSPB1_CLIC1,PIGR_MMP9,0.74074,1.0,0.01754,1.0,0.49091,0.31313
KPYM_AGRIN,TIMP2_PERM,0.74046,1.0,0.07273,1.0,0.5,0.0101
MMP9_HSPB1,HSPB1_CLIC1,0.74042,1.0,0.01754,1.0,0.49091,0.15152
HSPB1_CLIC1,CLIC1_KPYM,0.74041,1.0,0.01786,1.0,0.49541,0.0202
PIGR_AGRIN,CLIC1_AGRIN,0.74009,1.0,0.01754,1.0,0.49091,0.11111
PERM_AGRIN,TIMP2_MMP9,0.73985,1.0,0.01786,1.0,0.48113,0.0202
PIGR_CLIC1,CLIC1_HSPB1,0.73977,1.0,0.01754,1.0,0.49091,0.0303
KPYM_MMP9,TIMP2_PERM,0.73939,1.0,0.12727,1.0,0.51515,0.0101
AGRIN_TIMP2,PERM_AGRIN,0.73915,1.0,0.01786,1.0,0.48113,0.08081
HSPB1_AGRIN,TIMP2_KPYM,0.73756,1.0,0.05455,1.0,0.50476,0.0101
MMP9_PIGR,HSPB1_CLIC1,0.73749,1.0,0.01754,1.0,0.49091,0.21212
PIGR_CLIC1,CLIC1_KPYM,0.73743,1.0,0.01786,1.0,0.49541,0.0202
KPYM_CLIC1,AGRIN_PIGR,0.73677,1.0,0.03571,1.0,0.5,0.0101
MMP9_PIGR,TIMP2_HSPB1,0.73619,1.0,0.01786,1.0,0.49074,0.0101
MMP9_CLIC1,PIGR_MMP9,0.73619,1.0,0.01754,1.0,0.49091,0.20202
HSPB1_MMP9,TIMP2_KPYM,0.73619,1.0,0.03636,1.0,0.5,0.0101
HSPB1_KPYM,PERM_TIMP2,0.73619,1.0,0.01818,1.0,0.48571,0.16162
PIGR_MMP9,CLIC1_MMP9,0.73619,1.0,0.01754,1.0,0.49091,0.08081
KPYM_AGRIN,CLIC1_HSPB1,0.73611,1.0,0.01786,1.0,0.49541,0.0303
KPYM_PIGR,CLIC1_PIGR,0.73611,1.0,0.03571,1.0,0.5,0.13131
MMP9_PIGR,TIMP2_PIGR,0.73585,1.0,0.01786,1.0,0.49074,0.10101
HSPB1_CLIC1,TIMP2_PIGR,0.73585,1.0,0.01786,1.0,0.49074,0.25253
PERM_KPYM,TIMP2_MMP9,0.73583,1.0,0.03636,1.0,0.49038,0.0202
AGRIN_MMP9,CLIC1_PIGR,0.73554,1.0,0.01754,1.0,0.49091,0.20202
AGRIN_PERM,TIMP2_KPYM,0.73547,1.0,0.03636,1.0,0.49038,0.0101
KPYM_HSPB1,HSPB1_CLIC1,0.73479,1.0,0.01786,1.0,0.49541,0.22222
PERM_TIMP2,PIGR_PERM,0.73459,1.0,0.01786,1.0,0.48113,0.0404
MMP9_CLIC1,HSPB1_CLIC1,0.73457,1.0,0.01754,1.0,0.49091,0.17172
MMP9_TIMP2,AGRIN_KPYM,0.73448,0.98113,0.01818,0.5,0.49057,0.36364
HSPB1_PIGR,PERM_TIMP2,0.73424,1.0,0.05357,1.0,0.49038,0.50505
HSPB1_CLIC1,TIMP2_PERM,0.73424,1.0,0.05357,1.0,0.49038,0.0101
AGRIN_MMP9,CLIC1_TIMP2,0.73416,1.0,0.01786,1.0,0.49074,0.12121
MMP9_HSPB1,PIGR_CLIC1,0.73392,1.0,0.01754,1.0,0.49091,0.10101
KPYM_MMP9,TIMP2_KPYM,0.73345,1.0,0.03636,1.0,0.5,0.0101
KPYM_TIMP2,HSPB1_PERM,0.73333,1.0,0.01818,1.0,0.48571,0.14141
MMP9_CLIC1,PIGR_PERM,0.73313,1.0,0.01754,1.0,0.48148,0.17172
HSPB1_AGRIN,CLIC1_HSPB1,0.73294,0.96296,0.01754,0.33333,0.48148,0.33333
KPYM_AGRIN,PERM_TIMP2,0.73226,1.0,0.01818,1.0,0.48571,0.0202
PERM_MMP9,TIMP2_KPYM,0.73191,1.0,0.07273,1.0,0.5,0.0101
PERM_AGRIN,TIMP2_PERM,0.73179,1.0,0.05357,1.0,0.49038,0.0101
PIGR_MMP9,TIMP2_PERM,0.73179,1.0,0.07143,1.0,0.49515,0.0101
HSPB1_PERM,TIMP2_KPYM,0.73155,1.0,0.03636,1.0,0.49038,0.0101
PIGR_AGRIN,CLIC1_PIGR,0.73067,0.98148,0.01754,0.5,0.48624,0.18182
MMP9_PERM,TIMP2_MMP9,0.73039,1.0,0.03571,1.0,0.48571,0.0202
KPYM_HSPB1,TIMP2_HSPB1,0.73036,1.0,0.01818,1.0,0.49533,0.0101
HSPB1_CLIC1,PERM_HSPB1,0.73009,1.0,0.01754,1.0,0.48148,0.26263
PIGR_CLIC1,,0.73002,1.0,0.01754,1.0,0.49091,0.09091
CLIC1_PIGR,,0.73002,0.96296,0.15789,0.81818,0.52,0.50505
PIGR_MMP9,CLIC1_AGRIN,0.73002,1.0,0.03509,1.0,0.49541,0.11111
PIGR_CLIC1,CLIC1_PIGR,0.73002,1.0,0.01754,1.0,0.49091,0.06061
KPYM_PERM,CLIC1_TIMP2,0.72977,1.0,0.01818,1.0,0.48571,0.0202
PERM_CLIC1,PIGR_MMP9,0.72908,1.0,0.03509,1.0,0.48598,0.24242
KPYM_TIMP2,PIGR_HSPB1,0.72864,0.96226,0.01818,0.33333,0.48571,0.25253
AGRIN_TIMP2,CLIC1_KPYM,0.72796,1.0,0.01818,1.0,0.49533,0.17172
HSPB1_KPYM,CLIC1_KPYM,0.72784,1.0,0.01786,1.0,0.49541,0.08081
AGRIN_HSPB1,PERM_TIMP2,0.72759,1.0,0.01786,1.0,0.48113,0.38384
KPYM_CLIC1,PERM_PIGR,0.72734,1.0,0.03571,1.0,0.49057,0.0101
KPYM_TIMP2,CLIC1_AGRIN,0.72727,1.0,0.01818,1.0,0.49533,0.33333
AGRIN_PIGR,HSPB1_MMP9,0.72677,1.0,0.01754,1.0,0.49091,0.30303
KPYM_PIGR,TIMP2_HSPB1,0.72659,1.0,0.01818,1.0,0.49533,0.0101
PIGR_PERM,TIMP2_PIGR,0.72619,1.0,0.01786,1.0,0.48113,0.19192
PERM_CLIC1,PIGR_AGRIN,0.72605,1.0,0.01754,1.0,0.48148,0.26263
AGRIN_KPYM,HSPB1_TIMP2,0.7259,1.0,0.01818,1.0,0.49533,0.51515
AGRIN_KPYM,HSPB1_CLIC1,0.72586,1.0,0.01786,1.0,0.49541,0.07071
MMP9_TIMP2,HSPB1_PIGR,0.72574,1.0,0.01786,1.0,0.49074,0.47475
AGRIN_PERM,CLIC1_PIGR,0.72571,0.98077,0.01754,0.5,0.47664,0.21212
AGRIN_MMP9,TIMP2_KPYM,0.72556,1.0,0.03636,1.0,0.5,0.0101
KPYM_TIMP2,PERM_PIGR,0.72549,1.0,0.01818,1.0,0.48571,0.50505
HSPB1_CLIC1,PIGR_AGRIN,0.72547,0.98148,0.01754,0.5,0.48624,0.28283
AGRIN_TIMP2,CLIC1_MMP9,0.72507,0.98113,0.03571,0.66667,0.49057,0.29293
PIGR_PERM,CLIC1_AGRIN,0.72503,1.0,0.01754,1.0,0.48148,0.07071
HSPB1_PIGR,CLIC1_HSPB1,0.72482,1.0,0.01754,1.0,0.49091,0.50505
AGRIN_HSPB1,PIGR_AGRIN,0.7245,0.98148,0.01754,0.5,0.48624,0.26263
AGRIN_PIGR,PIGR_MMP9,0.7245,1.0,0.01754,1.0,0.49091,0.24242
MMP9_PIGR,HSPB1_TIMP2,0.72406,0,0,0,0,0.5
AGRIN_CLIC1,PIGR_AGRIN,0.72385,1.0,0.01754,1.0,0.49091,0.25253
PIGR_TIMP2,TIMP2_KPYM,0.72384,1.0,0.07273,1.0,0.50962,0.0101
KPYM_MMP9,CLIC1_HSPB1,0.72354,1.0,0.01786,1.0,0.49541,0.17172
KPYM_AGRIN,TIMP2_HSPB1,0.7235,1.0,0.01818,1.0,0.49533,0.0101
MMP9_AGRIN,PERM_TIMP2,0.72339,1.0,0.01786,1.0,0.48113,0.05051
MMP9_KPYM,PERM_TIMP2,0.72335,1.0,0.03636,1.0,0.49038,0.43434
PIGR_KPYM,CLIC1_KPYM,0.72288,0.98148,0.01786,0.5,0.49074,0.16162
AGRIN_PIGR,CLIC1_PIGR,0.72287,1.0,0.01754,1.0,0.49091,0.42424
AGRIN_TIMP2,CLIC1_PIGR,0.72271,0.98113,0.01786,0.5,0.48598,0.49495
MMP9_KPYM,TIMP2_PERM,0.72228,1.0,0.07273,1.0,0.5,0.0101
PERM_HSPB1,PIGR_CLIC1,0.722,1.0,0.01754,1.0,0.48148,0.06061
MMP9_HSPB1,KPYM_TIMP2,0.72178,1.0,0.01818,1.0,0.49533,0.17172
MMP9_CLIC1,KPYM_TIMP2,0.72178,1.0,0.01818,1.0,0.49533,0.07071
MMP9_TIMP2,HSPB1_MMP9,0.7217,1.0,0.01786,1.0,0.49074,0.22222
MMP9_PERM,AGRIN_TIMP2,0.72129,1.0,0.01786,1.0,0.48113,0.0101
PIGR_CLIC1,CLIC1_AGRIN,0.72092,1.0,0.01754,1.0,0.49091,0.0303
HSPB1_CLIC1,PERM_PIGR,0.72065,1.0,0.01754,1.0,0.48148,0.14141
MMP9_AGRIN,PIGR_CLIC1,0.72027,1.0,0.01754,1.0,0.49091,0.05051
MMP9_HSPB1,PIGR_MMP9,0.72027,1.0,0.01754,1.0,0.49091,0.15152
AGRIN_PIGR,HSPB1_AGRIN,0.72027,0.96296,0.03509,0.5,0.48598,0.32323
MMP9_AGRIN,CLIC1_TIMP2,0.72001,1.0,0.01786,1.0,0.49074,0.12121
HSPB1_CLIC1,PIGR_TIMP2,0.72001,1.0,0.01786,1.0,0.49074,0.05051
HSPB1_MMP9,CLIC1_HSPB1,0.71995,1.0,0.01754,1.0,0.49091,0.33333
AGRIN_CLIC1,PIGR_CLIC1,0.71962,1.0,0.03509,1.0,0.49541,0.16162
AGRIN_TIMP2,CLIC1_AGRIN,0.71934,1.0,0.01786,1.0,0.49074,0.22222
PIGR_PERM,CLIC1_MMP9,0.7193,1.0,0.01754,1.0,0.48148,0.05051
AGRIN_KPYM,PIGR_CLIC1,0.71925,1.0,0.01786,1.0,0.49541,0.0202
HSPB1_AGRIN,TIMP2_PERM,0.71919,1.0,0.08929,1.0,0.5,0.0101
TIMP2_PIGR,CLIC1_HSPB1,0.71867,1.0,0.01786,1.0,0.49074,0.14141
AGRIN_PIGR,HSPB1_PERM,0.71862,1.0,0.01754,1.0,0.48148,0.28283
KPYM_PIGR,CLIC1_HSPB1,0.71858,1.0,0.01786,1.0,0.49541,0.50505
MMP9_TIMP2,HSPB1_PERM,0.71849,1.0,0.01786,1.0,0.48113,0.20202
PERM_PIGR,TIMP2_PIGR,0.71849,1.0,0.01786,1.0,0.48113,0.13131
KPYM_TIMP2,PERM_CLIC1,0.71836,1.0,0.01818,1.0,0.48571,0.07071
KPYM_TIMP2,AGRIN_TIMP2,0.71835,1.0,0.01818,1.0,0.49533,0.23232
HSPB1_CLIC1,PIGR_KPYM,0.71792,1.0,0.01786,1.0,0.49541,0.27273
AGRIN_PIGR,PIGR_CLIC1,0.71767,1.0,0.01754,1.0,0.49091,0.07071
PERM_CLIC1,PIGR_CLIC1,0.71761,1.0,0.01754,1.0,0.48148,0.07071
PERM_MMP9,CLIC1_PIGR,0.71727,1.0,0.01754,1.0,0.48148,0.13131
PERM_KPYM,CLIC1_TIMP2,0.71693,0.98039,0.01818,0.5,0.48077,0.40404
PERM_TIMP2,PIGR_TIMP2,0.71639,1.0,0.01786,1.0,0.48113,0.11111
MMP9_CLIC1,PIGR_AGRIN,0.71637,1.0,0.01754,1.0,0.49091,0.23232
MMP9_CLIC1,TIMP2_HSPB1,0.71631,1.0,0.01786,1.0,0.49074,0.0101
MMP9_HSPB1,PIGR_PERM,0.71592,1.0,0.01754,1.0,0.48148,0.13131
AGRIN_PIGR,PIGR_PERM,0.71592,1.0,0.01754,1.0,0.48148,0.13131
PIGR_KPYM,CLIC1_HSPB1,0.71528,1.0,0.01786,1.0,0.49541,0.19192
MMP9_PIGR,CLIC1_PIGR,0.71507,1.0,0.01754,1.0,0.49091,0.33333
MMP9_KPYM,PIGR_AGRIN,0.71495,1.0,0.01786,1.0,0.49541,0.16162
HSPB1_MMP9,PERM_TIMP2,0.71464,1.0,0.01786,1.0,0.48113,0.16162
MMP9_TIMP2,PERM_MMP9,0.71429,0.98039,0.01786,0.5,0.47619,0.16162
MMP9_CLIC1,CLIC1_HSPB1,0.7141,1.0,0.01754,1.0,0.49091,0.0202
MMP9_KPYM,HSPB1_CLIC1,0.71396,1.0,0.01786,1.0,0.49541,0.15152
MMP9_TIMP2,TIMP2_PIGR,0.71395,1.0,0.01786,1.0,0.49074,0.22222
MMP9_KPYM,PIGR_CLIC1,0.71362,1.0,0.01786,1.0,0.49541,0.0202
KPYM_MMP9,AGRIN_PIGR,0.71329,1.0,0.01786,1.0,0.49541,0.20202
PERM_AGRIN,CLIC1_TIMP2,0.71324,1.0,0.01786,1.0,0.48113,0.10101
KPYM_TIMP2,AGRIN_KPYM,0.71321,0.98113,0.01818,0.5,0.49057,0.48485
PERM_KPYM,TIMP2_PERM,0.71266,1.0,0.05455,1.0,0.49515,0.0101
KPYM_CLIC1,TIMP2_HSPB1,0.71252,1.0,0.01818,1.0,0.49533,0.0101
MMP9_TIMP2,HSPB1_TIMP2,0.71193,1.0,0.08929,1.0,0.50962,0.32323
MMP9_TIMP2,CLIC1_KPYM,0.71184,1.0,0.01818,1.0,0.49533,0.37374
PERM_PIGR,CLIC1_HSPB1,0.71154,1.0,0.05263,1.0,0.49057,0.50505
