Biomarker_1,Biomarker_2,Biomarker_3,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
DCN_1,CLIC1_1,FUBP1_2,0.86679,0.95111,0.31724,0.80702,0.68371,0.22222
GTF2I_2,CACYBP_2,DCN_1,0.86679,0.95946,0.19565,0.75,0.65741,0.52525
PKM_0,DCN_1,SPP1_0,0.86677,0.95327,0.32624,0.82143,0.68227,0.23232
MCM3_1,GMDS_1,DCN_1,0.86677,0.95928,0.24812,0.78571,0.67949,0.51515
GMDS_1,MCM3_1,DCN_1,0.86677,0.95928,0.24812,0.78571,0.67949,0.51515
DCN_1,PKM_0,SPP1_0,0.86677,0.95327,0.32624,0.82143,0.68227,0.23232
FASN,DCN_1,GSTP1_0,0.86675,0.95455,0.27068,0.78261,0.68404,0.24242
DCN_1,FASN,GSTP1_0,0.86675,0.95455,0.27068,0.78261,0.68404,0.24242
CLIC1_1,DCN_1,EIF2AK2_1,0.86674,0.95089,0.30714,0.7963,0.6871,0.24242
DCN_1,CLIC1_1,EIF2AK2_1,0.86674,0.95089,0.30714,0.7963,0.6871,0.24242
MCM3_1,SPP1_0,DCN_1,0.86672,0.96244,0.28244,0.82222,0.68562,0.52525
SPP1_0,MCM3_1,DCN_1,0.86672,0.96244,0.28244,0.82222,0.68562,0.52525
LDHA_0,DCN_1,SFN_2,0.8667,0.95111,0.26027,0.77551,0.6646,0.21212
DCN_1,LDHA_0,SFN_2,0.8667,0.95111,0.26027,0.77551,0.6646,0.21212
CLIC1_1,DCN_1,MX1_0,0.86668,0.95045,0.3125,0.80357,0.68065,0.22222
DCN_1,CLIC1_1,MX1_0,0.86668,0.95045,0.3125,0.80357,0.68065,0.22222
TPD52_1,RAB8A_0,DCN_1,0.86667,0.97333,0.1931,0.82353,0.65179,0.52525
CLIC1_1,DCN_1,VPS35_1,0.86667,0.95556,0.25714,0.78261,0.67398,0.19192
IARS1,ANXA1_1,DCN_1,0.86667,0.96875,0.19858,0.8,0.65758,0.53535
RAB8A_0,TPD52_1,DCN_1,0.86667,0.97333,0.1931,0.82353,0.65179,0.52525
ANXA1_1,IARS1,DCN_1,0.86667,0.96875,0.19858,0.8,0.65758,0.53535
DCN_1,CLIC1_1,VPS35_1,0.86667,0.95556,0.25714,0.78261,0.67398,0.19192
PKM_0,DCN_1,EIF2AK2_1,0.86665,0.95067,0.27007,0.77083,0.67949,0.24242
TARS1_2,MMP9_1,DCN_1,0.86665,0.98206,0.08511,0.75,0.62931,0.50505
MMP9_1,TARS1_2,DCN_1,0.86665,0.98206,0.08511,0.75,0.62931,0.50505
DCN_1,PKM_0,EIF2AK2_1,0.86665,0.95067,0.27007,0.77083,0.67949,0.24242
AGRN_0,SFN_2,DCN_1,0.86664,0.96396,0.33333,0.84615,0.70861,0.53535
SFN_2,AGRN_0,DCN_1,0.86664,0.96396,0.33333,0.84615,0.70861,0.53535
GSTP1_0,DCN_1,CLIC1_1,0.86664,0.95111,0.31973,0.81034,0.68153,0.23232
DCN_1,GSTP1_0,CLIC1_1,0.86664,0.95111,0.31973,0.81034,0.68153,0.23232
TPD52_1,RPS16_0,DCN_1,0.86663,0.95536,0.21678,0.7561,0.65644,0.51515
RPS16_0,TPD52_1,DCN_1,0.86663,0.95536,0.21678,0.7561,0.65644,0.51515
LDHA_0,DCN_1,RPL12,0.86661,0.95111,0.32653,0.81356,0.68371,0.24242
DCN_1,LDHA_0,RPL12,0.86661,0.95111,0.32653,0.81356,0.68371,0.24242
TPD52_1,TARS1_0,DCN_1,0.8666,0.97333,0.1875,0.81818,0.65179,0.52525
TARS1_0,TPD52_1,DCN_1,0.8666,0.97333,0.1875,0.81818,0.65179,0.52525
ISG15_0,PFDN6_2,DCN_1,0.86656,0.96364,0.19512,0.75,0.68167,0.53535
PFDN6_2,ISG15_0,DCN_1,0.86656,0.96364,0.19512,0.75,0.68167,0.53535
MPO_0,UGDH_2,SFRP4_1,0.86655,0.96429,0.14615,0.7037,0.66055,0.51515
UGDH_2,MPO_0,SFRP4_1,0.86655,0.96429,0.14615,0.7037,0.66055,0.51515
LDHA_0,DCN_1,GMDS_1,0.86654,0.95495,0.23448,0.77273,0.65635,0.20202
PKM_0,DCN_1,FABP5_0,0.86654,0.95089,0.20833,0.73171,0.65138,0.19192
MCM3_1,UGDH_0,DCN_1,0.86654,0.95067,0.29851,0.78431,0.69281,0.52525
UGDH_0,MCM3_1,DCN_1,0.86654,0.95067,0.29851,0.78431,0.69281,0.52525
GSTP1_0,DCN_1,MVP_1,0.86654,0.95556,0.26389,0.79167,0.66978,0.21212
DCN_1,LDHA_0,GMDS_1,0.86654,0.95495,0.23448,0.77273,0.65635,0.20202
DCN_1,PKM_0,FABP5_0,0.86654,0.95089,0.20833,0.73171,0.65138,0.19192
DCN_1,GSTP1_0,MVP_1,0.86654,0.95556,0.26389,0.79167,0.66978,0.21212
LDHA_0,DCN_1,CASP3,0.86653,0.95089,0.21379,0.7381,0.65138,0.19192
AGRN_0,MX1_1,DCN_1,0.86653,0.95023,0.41463,0.82258,0.74468,0.54545
MX1_1,AGRN_0,DCN_1,0.86653,0.95023,0.41463,0.82258,0.74468,0.54545
DCN_1,LDHA_0,CASP3,0.86653,0.95089,0.21379,0.7381,0.65138,0.19192
TARS1_2,DCN_1,IARS1,0.86652,0.95023,0.33824,0.80702,0.7,0.21212
CLIC1_1,CAPG_1,DCN_1,0.86652,0.95556,0.29252,0.81132,0.67398,0.57576
CAPG_1,CLIC1_1,DCN_1,0.86652,0.95556,0.29252,0.81132,0.67398,0.57576
DCN_1,TARS1_2,IARS1,0.86652,0.95023,0.33824,0.80702,0.7,0.21212
LDHA_1,MVP_0,DCN_1,0.86651,0.96444,0.13889,0.71429,0.63636,0.56566
MMP9_0,RPSA_0,DCN_1,0.86651,0.96,0.34043,0.84211,0.69903,0.59596
KPNB1_0,FUBP1_2,DCN_1,0.86651,0.95045,0.25352,0.76596,0.66562,0.53535
MVP_0,LDHA_1,DCN_1,0.86651,0.96444,0.13889,0.71429,0.63636,0.56566
FUBP1_2,KPNB1_0,DCN_1,0.86651,0.95045,0.25352,0.76596,0.66562,0.53535
RPSA_0,MMP9_0,DCN_1,0.86651,0.96,0.34043,0.84211,0.69903,0.59596
FASN,DCN_1,GMDS_2,0.86649,0.9589,0.25385,0.78571,0.68404,0.15152
PRDX1_1,DCN_1,MPO_0,0.86649,0.95556,0.44898,0.86842,0.72635,0.24242
PRDX1_1,DCN_1,SPP1_1,0.86649,0.95516,0.31034,0.81818,0.68051,0.19192
DCN_1,FASN,GMDS_2,0.86649,0.9589,0.25385,0.78571,0.68404,0.15152
DCN_1,PRDX1_1,MPO_0,0.86649,0.95556,0.44898,0.86842,0.72635,0.24242
DCN_1,PRDX1_1,SPP1_1,0.86649,0.95516,0.31034,0.81818,0.68051,0.19192
LDHA_1,TARS1_1,DCN_1,0.86648,0.97333,0.19178,0.82353,0.64985,0.52525
PKM_0,DCN_1,SFN_2,0.86648,0.95536,0.24476,0.77778,0.6646,0.20202
TARS1_1,LDHA_1,DCN_1,0.86648,0.97333,0.19178,0.82353,0.64985,0.52525
TPD52_1,MVP_0,DCN_1,0.86648,0.96889,0.20833,0.81081,0.65663,0.52525
MVP_0,TPD52_1,DCN_1,0.86648,0.96889,0.20833,0.81081,0.65663,0.52525
DCN_1,PKM_0,SFN_2,0.86648,0.95536,0.24476,0.77778,0.6646,0.20202
TPD52_1,DCN_1,SFRP4_1,0.86647,0.95475,0.31724,0.82143,0.68065,0.30303
DCN_1,TPD52_1,SFRP4_1,0.86647,0.95475,0.31724,0.82143,0.68065,0.30303
RPSA_1,GOLM1_2,DCN_1,0.86646,0.9537,0.31783,0.80392,0.70068,0.56566
GOLM1_2,RPSA_1,DCN_1,0.86646,0.9537,0.31783,0.80392,0.70068,0.56566
GMDS_2,RPL12,DCN_1,0.86644,0.97768,0.21528,0.86111,0.65964,0.53535
RPL12,GMDS_2,DCN_1,0.86644,0.97768,0.21528,0.86111,0.65964,0.53535
LDHA_1,DCN_1,SPP1_0,0.86642,0.95349,0.31469,0.81818,0.67657,0.23232
IARS1,PFDN6_2,DCN_1,0.86642,0.97768,0.22695,0.86486,0.66768,0.52525
PRDX1_1,DCN_1,TARS1_2,0.86642,0.95067,0.35915,0.82258,0.69967,0.22222
PFDN6_2,IARS1,DCN_1,0.86642,0.97768,0.22695,0.86486,0.66768,0.52525
DCN_1,LDHA_1,SPP1_0,0.86642,0.95349,0.31469,0.81818,0.67657,0.23232
DCN_1,PRDX1_1,TARS1_2,0.86642,0.95067,0.35915,0.82258,0.69967,0.22222
MIF,DCN_1,TPD52_1,0.86639,0.95111,0.22759,0.75,0.65644,0.19192
DCN_1,MIF,TPD52_1,0.86639,0.95111,0.22759,0.75,0.65644,0.19192
TARS1_1,HSPE1_1,DCN_1,0.86636,0.98222,0.19048,0.875,0.65,0.51515
HSPE1_1,TARS1_1,DCN_1,0.86636,0.98222,0.19048,0.875,0.65,0.51515
MIF,DCN_1,SPP1_1,0.86634,0.95067,0.23448,0.75556,0.65635,0.19192
DCN_1,MIF,SPP1_1,0.86634,0.95067,0.23448,0.75556,0.65635,0.19192
TPD52_1,PFDN6_2,DCN_1,0.86633,0.97333,0.2,0.82857,0.65373,0.52525
CLIC1_1,DCN_1,P4HB_1,0.86633,0.95111,0.33562,0.81667,0.6881,0.21212
PFDN6_2,TPD52_1,DCN_1,0.86633,0.97333,0.2,0.82857,0.65373,0.52525
DCN_1,CLIC1_1,P4HB_1,0.86633,0.95111,0.33562,0.81667,0.6881,0.21212
LDHA_1,DCN_1,FUBP1_1,0.86632,0.95089,0.26573,0.77551,0.66981,0.21212
DCN_1,LDHA_1,FUBP1_1,0.86632,0.95089,0.26573,0.77551,0.66981,0.21212
CACYBP_2,DCN_1,GTF2I_2,0.86631,0.95045,0.37226,0.82258,0.71044,0.25253
DCN_1,CACYBP_2,GTF2I_2,0.86631,0.95045,0.37226,0.82258,0.71044,0.25253
CLIC1_1,DCN_1,TPD52_0,0.8663,0.95111,0.32877,0.81356,0.6859,0.21212
RPS16_0,GOLM1_2,DCN_1,0.8663,0.96279,0.2381,0.78947,0.68317,0.54545
GOLM1_2,RPS16_0,DCN_1,0.8663,0.96279,0.2381,0.78947,0.68317,0.54545
DCN_1,CLIC1_1,TPD52_0,0.8663,0.95111,0.32877,0.81356,0.6859,0.21212
FASN,GOLM1_2,DCN_1,0.86629,0.96714,0.19008,0.76667,0.67763,0.51515
MCM3_1,GOLM1_2,SFRP4_1,0.86629,0.96774,0.12903,0.69565,0.66038,0.51515
GOLM1_2,FASN,DCN_1,0.86629,0.96714,0.19008,0.76667,0.67763,0.51515
GOLM1_2,MCM3_1,SFRP4_1,0.86629,0.96774,0.12903,0.69565,0.66038,0.51515
MVP_1,RPSA_0,DCN_1,0.86627,0.96444,0.34722,0.86207,0.69775,0.59596
RPSA_0,MVP_1,DCN_1,0.86627,0.96444,0.34722,0.86207,0.69775,0.59596
PKM_0,DCN_1,RPL12,0.86626,0.95536,0.25,0.78261,0.6646,0.19192
CLIC1_1,EIF2AK2_1,DCN_1,0.86626,0.95089,0.30714,0.7963,0.6871,0.57576
EIF2AK2_1,CLIC1_1,DCN_1,0.86626,0.95089,0.30714,0.7963,0.6871,0.57576
DCN_1,PKM_0,RPL12,0.86626,0.95536,0.25,0.78261,0.6646,0.19192
VPS35_0,ISG15_0,DCN_1,0.86625,0.95714,0.25664,0.76316,0.70526,0.53535
ISG15_0,VPS35_0,DCN_1,0.86625,0.95714,0.25664,0.76316,0.70526,0.53535
ENO1_0,DCN_1,SPINT1_1,0.86624,0.95556,0.30822,0.81818,0.68038,0.21212
TARS1_1,RPSA_0,DCN_1,0.86624,0.96,0.27891,0.82,0.67081,0.53535
RPSA_0,TARS1_1,DCN_1,0.86624,0.96,0.27891,0.82,0.67081,0.53535
DCN_1,ENO1_0,SPINT1_1,0.86624,0.95556,0.30822,0.81818,0.68038,0.21212
TARS1_1,RPS16_0,DCN_1,0.86623,0.95982,0.20833,0.76923,0.6535,0.50505
RPS16_0,TARS1_1,DCN_1,0.86623,0.95982,0.20833,0.76923,0.6535,0.50505
AGRN_0,GTF2I_1,SFRP4_1,0.86622,0.95238,0.28814,0.77273,0.70423,0.53535
GTF2I_1,AGRN_0,SFRP4_1,0.86622,0.95238,0.28814,0.77273,0.70423,0.53535
GSTP1_0,DCN_1,UGDH_1,0.86619,0.95067,0.21528,0.7381,0.65231,0.16162
DCN_1,GSTP1_0,UGDH_1,0.86619,0.95067,0.21528,0.7381,0.65231,0.16162
LDHA_1,EIF2AK2_1,DCN_1,0.86617,0.96875,0.20863,0.80556,0.66361,0.56566
EIF2AK2_1,LDHA_1,DCN_1,0.86617,0.96875,0.20863,0.80556,0.66361,0.56566
LDHA_0,GMDS_1,DCN_1,0.86614,0.95045,0.26207,0.77551,0.66352,0.57576
MCM3_1,ISG15_2,DCN_1,0.86614,0.95964,0.25373,0.7907,0.68153,0.51515
GMDS_1,LDHA_0,DCN_1,0.86614,0.95045,0.26207,0.77551,0.66352,0.57576
ISG15_2,MCM3_1,DCN_1,0.86614,0.95964,0.25373,0.7907,0.68153,0.51515
GMDS_2,ANXA1_1,DCN_1,0.86613,0.95536,0.32639,0.82456,0.6881,0.53535
IARS1,RPSA_1,DCN_1,0.86613,0.95982,0.29078,0.82,0.68254,0.55556
RPSA_1,IARS1,DCN_1,0.86613,0.95982,0.29078,0.82,0.68254,0.55556
ANXA1_1,GMDS_2,DCN_1,0.86613,0.95536,0.32639,0.82456,0.6881,0.53535
KPNB1_0,ANXA1_1,DCN_1,0.86612,0.95946,0.27972,0.81633,0.67405,0.54545
ANXA1_1,KPNB1_0,DCN_1,0.86612,0.95946,0.27972,0.81633,0.67405,0.54545
CLIC1_1,DCN_1,CAPG_0,0.86611,0.95111,0.25517,0.77083,0.6646,0.17172
DCN_1,CLIC1_1,CAPG_0,0.86611,0.95111,0.25517,0.77083,0.6646,0.17172
S100A12,GMDS_2,DCN_1,0.86609,0.97297,0.35455,0.88636,0.71713,0.52525
GMDS_2,S100A12,DCN_1,0.86609,0.97297,0.35455,0.88636,0.71713,0.52525
CLIC1_1,DCN_1,TARS1_1,0.86609,0.95556,0.28571,0.80769,0.67188,0.19192
CLIC1_1,DCN_1,HSPE1_1,0.86609,0.96,0.31973,0.83929,0.68354,0.20202
DCN_1,CLIC1_1,TARS1_1,0.86609,0.95556,0.28571,0.80769,0.67188,0.19192
DCN_1,CLIC1_1,HSPE1_1,0.86609,0.96,0.31973,0.83929,0.68354,0.20202
PKM_0,DCN_1,GMDS_1,0.86607,0.95023,0.23239,0.75,0.65831,0.20202
IARS1,P4HB_1,DCN_1,0.86607,0.98214,0.22143,0.88571,0.66869,0.53535
P4HB_1,IARS1,DCN_1,0.86607,0.98214,0.22143,0.88571,0.66869,0.53535
DCN_1,PKM_0,GMDS_1,0.86607,0.95023,0.23239,0.75,0.65831,0.20202
RPSA_0,DCN_1,PFDN4_0,0.86605,0.95111,0.31724,0.80702,0.68371,0.24242
DCN_1,RPSA_0,PFDN4_0,0.86605,0.95111,0.31724,0.80702,0.68371,0.24242
IARS1,SPP1_1,DCN_1,0.86603,0.97748,0.25899,0.87805,0.67812,0.51515
SPP1_1,IARS1,DCN_1,0.86603,0.97748,0.25899,0.87805,0.67812,0.51515
ENO1_1,DCN_1,CTNNB1_1,0.866,0.9537,0.37589,0.84127,0.70068,0.22222
DCN_1,ENO1_1,CTNNB1_1,0.866,0.9537,0.37589,0.84127,0.70068,0.22222
TPD52_0,PSMD2,DCN_1,0.86599,0.96226,0.32283,0.83673,0.70345,0.52525
TPD52_1,GTF2I_1,DCN_1,0.86599,0.97183,0.18898,0.8,0.66774,0.52525
PSMD2,TPD52_0,DCN_1,0.86599,0.96226,0.32283,0.83673,0.70345,0.52525
GTF2I_1,TPD52_1,DCN_1,0.86599,0.97183,0.18898,0.8,0.66774,0.52525
CACYBP_2,DCN_1,RPSA_1,0.86598,0.95536,0.3007,0.81132,0.68153,0.22222
AGRN_0,ISG15_0,SFRP4_1,0.86598,0.95475,0.29565,0.77273,0.7226,0.53535
ISG15_0,AGRN_0,SFRP4_1,0.86598,0.95475,0.29565,0.77273,0.7226,0.53535
DCN_1,CACYBP_2,RPSA_1,0.86598,0.95536,0.3007,0.81132,0.68153,0.22222
RPSA_0,KRT8_1,DCN_1,0.86597,0.95111,0.29252,0.7963,0.67296,0.58586
KRT8_1,RPSA_0,DCN_1,0.86597,0.95111,0.29252,0.7963,0.67296,0.58586
CACYBP_2,DCN_1,PFDN6_2,0.86595,0.95089,0.28671,0.78846,0.67619,0.21212
CLIC1_1,DCN_1,GMDS_1,0.86595,0.95045,0.30345,0.8,0.67628,0.23232
DCN_1,CACYBP_2,PFDN6_2,0.86595,0.95089,0.28671,0.78846,0.67619,0.21212
DCN_1,CLIC1_1,GMDS_1,0.86595,0.95045,0.30345,0.8,0.67628,0.23232
TPD52_1,SPP1_0,DCN_1,0.86594,0.96279,0.28169,0.83333,0.6699,0.52525
CTNNB1_1,UGDH_1,DCN_1,0.86594,0.96847,0.23239,0.825,0.66358,0.52525
SPP1_0,TPD52_1,DCN_1,0.86594,0.96279,0.28169,0.83333,0.6699,0.52525
UGDH_1,CTNNB1_1,DCN_1,0.86594,0.96847,0.23239,0.825,0.66358,0.52525
AGRN_0,ILF2_0,DCN_1,0.86593,0.96396,0.37405,0.85965,0.72297,0.56566
ILF2_0,AGRN_0,DCN_1,0.86593,0.96396,0.37405,0.85965,0.72297,0.56566
GMDS_2,DCN_1,SFRP4_1,0.86592,0.95909,0.32867,0.83929,0.6873,0.32323
DCN_1,GMDS_2,SFRP4_1,0.86592,0.95909,0.32867,0.83929,0.6873,0.32323
MCM3_1,MAGED2_1,DCN_1,0.86591,0.95964,0.25,0.78571,0.68371,0.51515
CLIC1_0,RPSA_0,DCN_1,0.86591,0.96,0.34932,0.85,0.69453,0.59596
MAGED2_1,MCM3_1,DCN_1,0.86591,0.95964,0.25,0.78571,0.68371,0.51515
RPSA_0,CLIC1_0,DCN_1,0.86591,0.96,0.34932,0.85,0.69453,0.59596
CLIC1_1,DCN_1,PFDN4_0,0.86587,0.95111,0.33103,0.81356,0.6881,0.25253
DCN_1,CLIC1_1,PFDN4_0,0.86587,0.95111,0.33103,0.81356,0.6881,0.25253
EIF2AK2_0,RPS16_0,DCN_1,0.86585,0.95495,0.32117,0.81481,0.69508,0.54545
FUBP1_2,GOLM1_2,DCN_1,0.86585,0.9537,0.38583,0.83051,0.72535,0.53535
RPS16_0,EIF2AK2_0,DCN_1,0.86585,0.95495,0.32117,0.81481,0.69508,0.54545
RPSA_0,DCN_1,FUBP1_1,0.86585,0.96875,0.35417,0.87931,0.7,0.24242
GOLM1_2,FUBP1_2,DCN_1,0.86585,0.9537,0.38583,0.83051,0.72535,0.53535
DCN_1,RPSA_0,FUBP1_1,0.86585,0.96875,0.35417,0.87931,0.7,0.24242
LDHA_1,MPO_0,DCN_1,0.86584,0.95556,0.19863,0.74359,0.64759,0.57576
MPO_0,LDHA_1,DCN_1,0.86584,0.95556,0.19863,0.74359,0.64759,0.57576
MIF,DCN_1,AGRN_1,0.86584,0.95111,0.33562,0.81667,0.6881,0.23232
DCN_1,MIF,AGRN_1,0.86584,0.95111,0.33562,0.81667,0.6881,0.23232
CAPG_0,EIF2AK2_0,DCN_1,0.86583,0.95964,0.32117,0.83019,0.69707,0.54545
EIF2AK2_0,CAPG_0,DCN_1,0.86583,0.95964,0.32117,0.83019,0.69707,0.54545
PKM_0,MMP9_1,DCN_1,0.86582,0.96429,0.23077,0.80488,0.66258,0.58586
MMP9_1,PKM_0,DCN_1,0.86582,0.96429,0.23077,0.80488,0.66258,0.58586
TARS1_1,MIF,DCN_1,0.86582,0.97778,0.19728,0.85294,0.65089,0.43434
GMDS_2,HSPE1_1,DCN_1,0.86582,0.95089,0.38194,0.83333,0.7053,0.53535
CLIC1_1,DCN_1,TARS1_2,0.86582,0.95067,0.26761,0.77551,0.67089,0.18182
PRDX1_0,DCN_1,RPS16_0,0.86582,0.95536,0.32867,0.82456,0.69032,0.22222
HSPE1_1,GMDS_2,DCN_1,0.86582,0.95089,0.38194,0.83333,0.7053,0.53535
MIF,TARS1_1,DCN_1,0.86582,0.97778,0.19728,0.85294,0.65089,0.43434
DCN_1,CLIC1_1,TARS1_2,0.86582,0.95067,0.26761,0.77551,0.67089,0.18182
DCN_1,PRDX1_0,RPS16_0,0.86582,0.95536,0.32867,0.82456,0.69032,0.22222
AGRN_0,RPL12,DCN_1,0.86581,0.95946,0.34586,0.83636,0.71,0.56566
EIF2AK2_0,DCN_1,SFRP4_1,0.86581,0.95455,0.44203,0.85915,0.73171,0.36364
RPL12,AGRN_0,DCN_1,0.86581,0.95946,0.34586,0.83636,0.71,0.56566
DCN_1,EIF2AK2_0,SFRP4_1,0.86581,0.95455,0.44203,0.85915,0.73171,0.36364
FASN,DCN_1,CASP3,0.8658,0.95434,0.25954,0.77273,0.68301,0.19192
DCN_1,FASN,CASP3,0.8658,0.95434,0.25954,0.77273,0.68301,0.19192
PKM_0,RAB8A_0,DCN_1,0.86579,0.95982,0.19444,0.75676,0.64955,0.56566
TARS1_2,DCN_1,CLIC1_1,0.86579,0.95067,0.33803,0.81356,0.69281,0.22222
IARS1,HSPE1_0,DCN_1,0.86579,0.96429,0.31915,0.84906,0.69231,0.53535
HSPE1_0,IARS1,DCN_1,0.86579,0.96429,0.31915,0.84906,0.69231,0.53535
RAB8A_0,PKM_0,DCN_1,0.86579,0.95982,0.19444,0.75676,0.64955,0.56566
DCN_1,TARS1_2,CLIC1_1,0.86579,0.95067,0.33803,0.81356,0.69281,0.22222
LDHA_1,DCN_1,PRDX1_0,0.86578,0.95111,0.24658,0.76596,0.66049,0.18182
DCN_1,LDHA_1,PRDX1_0,0.86578,0.95111,0.24658,0.76596,0.66049,0.18182
TARS1_1,ILF2_0,DCN_1,0.86577,0.97778,0.1875,0.84375,0.65282,0.52525
ILF2_0,TARS1_1,DCN_1,0.86577,0.97778,0.1875,0.84375,0.65282,0.52525
FASN,SFRP4_1,PSMD2,0.86576,0.95735,0.275,0.78571,0.69896,0.23232
GMDS_2,PRDX1_0,DCN_1,0.86576,0.96429,0.35664,0.86441,0.7013,0.52525
PRDX1_0,GMDS_2,DCN_1,0.86576,0.96429,0.35664,0.86441,0.7013,0.52525
SFRP4_1,FASN,PSMD2,0.86576,0.95735,0.275,0.78571,0.69896,0.23232
GSTP1_0,DCN_1,TARS1_1,0.86576,0.95556,0.28571,0.80769,0.67188,0.19192
DCN_1,GSTP1_0,TARS1_1,0.86576,0.95556,0.28571,0.80769,0.67188,0.19192
ENO1_0,DCN_1,PFDN6_2,0.86575,0.95556,0.24658,0.78261,0.66154,0.21212
CLIC1_1,NAMPT_0,DCN_1,0.86575,0.95556,0.26429,0.78723,0.6761,0.56566
PRDX1_1,DCN_1,NAMPT_0,0.86575,0.95111,0.25714,0.76596,0.67296,0.20202
NAMPT_0,CLIC1_1,DCN_1,0.86575,0.95556,0.26429,0.78723,0.6761,0.56566
RPSA_0,DCN_1,FUBP1_2,0.86575,0.96,0.35862,0.85246,0.69903,0.26263
DCN_1,ENO1_0,PFDN6_2,0.86575,0.95556,0.24658,0.78261,0.66154,0.21212
DCN_1,PRDX1_1,NAMPT_0,0.86575,0.95111,0.25714,0.76596,0.67296,0.20202
DCN_1,RPSA_0,FUBP1_2,0.86575,0.96,0.35862,0.85246,0.69903,0.26263
CLIC1_1,DCN_1,MX1_1,0.86574,0.95089,0.26866,0.76596,0.68489,0.22222
DCN_1,CLIC1_1,MX1_1,0.86574,0.95089,0.26866,0.76596,0.68489,0.22222
MIF,DCN_1,RPS16_0,0.86573,0.95089,0.28472,0.78846,0.67405,0.22222
DCN_1,MIF,RPS16_0,0.86573,0.95089,0.28472,0.78846,0.67405,0.22222
CLIC1_1,DCN_1,TARS1_0,0.86572,0.95111,0.30137,0.8,0.67722,0.22222
IARS1,CLIC1_0,DCN_1,0.86572,0.95982,0.25714,0.8,0.67398,0.53535
CLIC1_0,IARS1,DCN_1,0.86572,0.95982,0.25714,0.8,0.67398,0.53535
FUBP1_2,ISG15_0,DCN_1,0.86572,0.95909,0.2541,0.775,0.69868,0.53535
ISG15_0,FUBP1_2,DCN_1,0.86572,0.95909,0.2541,0.775,0.69868,0.53535
SFRP4_1,DCN_1,KPNB1_0,0.86572,0.95413,0.17483,0.71429,0.63804,0.29293
DCN_1,CLIC1_1,TARS1_0,0.86572,0.95111,0.30137,0.8,0.67722,0.22222
DCN_1,SFRP4_1,KPNB1_0,0.86572,0.95413,0.17483,0.71429,0.63804,0.29293
RPSA_0,DCN_1,SFRP4_1,0.86571,0.95023,0.36301,0.82812,0.69307,0.38384
DCN_1,RPSA_0,SFRP4_1,0.86571,0.95023,0.36301,0.82812,0.69307,0.38384
PKM_0,MPO_0,DCN_1,0.8657,0.95089,0.27083,0.78,0.66981,0.58586
ENO1_0,DCN_1,MX1_1,0.8657,0.95089,0.27068,0.76596,0.6871,0.21212
MPO_0,PKM_0,DCN_1,0.8657,0.95089,0.27083,0.78,0.66981,0.58586
DCN_1,ENO1_0,MX1_1,0.8657,0.95089,0.27068,0.76596,0.6871,0.21212
TARS1_2,DCN_1,P4HB_1,0.86569,0.95516,0.29787,0.80769,0.68269,0.18182
CTNNB1_1,ISG15_0,DCN_1,0.86569,0.95434,0.20325,0.71429,0.68078,0.52525
ISG15_0,CTNNB1_1,DCN_1,0.86569,0.95434,0.20325,0.71429,0.68078,0.52525
DCN_1,TARS1_2,P4HB_1,0.86569,0.95516,0.29787,0.80769,0.68269,0.18182
PRDX1_0,DCN_1,NAMPT_1,0.86568,0.95023,0.26429,0.77083,0.67093,0.21212
DCN_1,PRDX1_0,NAMPT_1,0.86568,0.95023,0.26429,0.77083,0.67093,0.21212
TARS1_1,CLIC1_1,DCN_1,0.86567,0.96889,0.16327,0.77419,0.6393,0.52525
GMDS_2,HSPE1_0,DCN_1,0.86567,0.95536,0.36806,0.84127,0.70164,0.53535
CLIC1_1,TARS1_1,DCN_1,0.86567,0.96889,0.16327,0.77419,0.6393,0.52525
CTNNB1_1,GOLM1_2,DCN_1,0.86567,0.96279,0.2126,0.77143,0.67427,0.52525
CLIC1_0,DCN_1,GOLM1_2,0.86567,0.96296,0.34375,0.84615,0.71233,0.26263
HSPE1_0,GMDS_2,DCN_1,0.86567,0.95536,0.36806,0.84127,0.70164,0.53535
AGRN_1,ISG15_0,DCN_1,0.86567,0.95455,0.26016,0.7619,0.69767,0.52525
ISG15_0,AGRN_1,DCN_1,0.86567,0.95455,0.26016,0.7619,0.69767,0.52525
GOLM1_2,CTNNB1_1,DCN_1,0.86567,0.96279,0.2126,0.77143,0.67427,0.52525
DCN_1,CLIC1_0,GOLM1_2,0.86567,0.96296,0.34375,0.84615,0.71233,0.26263
LDHA_1,ISG15_1,DCN_1,0.86564,0.95434,0.24113,0.77273,0.66139,0.56566
MPO_1,ISG15_0,SFRP4_1,0.86564,0.95045,0.29508,0.76596,0.71044,0.52525
ISG15_1,LDHA_1,DCN_1,0.86564,0.95434,0.24113,0.77273,0.66139,0.56566
ISG15_0,MPO_1,SFRP4_1,0.86564,0.95045,0.29508,0.76596,0.71044,0.52525
ENO1_0,DCN_1,RPSA_1,0.86563,0.95556,0.23973,0.77778,0.65951,0.18182
DCN_1,ENO1_0,RPSA_1,0.86563,0.95556,0.23973,0.77778,0.65951,0.18182
PRDX1_1,DCN_1,EIF2AK2_0,0.8656,0.95067,0.3741,0.8254,0.70903,0.23232
DCN_1,PRDX1_1,EIF2AK2_0,0.8656,0.95067,0.3741,0.8254,0.70903,0.23232
